Palavra,Importancia_Total
jeito,1.5856919818646271
estoicismo,1.5850684453982573
corram,1.5840521528164389
passa,1.5839120907729658
3pgt36m,1.5833122054918485
responde,1.580952106588964
marmita,1.5804728472425436
youtuber,1.5804078744167362
promovido,1.579236398225548
mutuo,1.5782243604949298
modernas,1.5766304050712485
cabeca,1.5764559206398086
duvidas,1.5759841066661204
deixam,1.5754669776857415
secundario,1.568891813392053
belo,1.5673996436398463
falei,1.5671625491368162
faria,1.5669521944327383
acordar,1.565151694983495
limites,1.5638356200301626
carrossel,1.5572064173844447
ambiente,1.5539270933208962
responder,1.5522843777112532
aulas,1.5503797519811298
envolve,1.550165304948925
tomassi,1.5493361223155302
oportunidade,1.5479335583098803
postura,1.5432413930883393
rollo,1.5399171201690494
luz,1.5382474484644062
traido,1.5379453188651147
wa,1.5370896279264188
redflags,1.536151174907407
desde,1.5357616755373678
ativa,1.5353439643017164
energia,1.5323791769080841
gaia,1.531876160340675
comece,1.5307948742474937
agir,1.5305421250583189
produto,1.5288535901721105
vabohttps,1.528239782947692
renato,1.5271050176049301
irresistivel,1.5245769467070431
perto,1.5243906691419833
leve,1.5187838935296611
rapidamente,1.516446331240025
debate,1.5152502491385538
imersao,1.50907724473761
idade,1.5076502048304588
cabelo,1.5067805184546779
redpil,1.5063084272168779
obcecado,1.504941891606832
efeitos,1.5017041747426252
relata,1.5012515082180495
propria,1.501026335694639
dra,1.5009686563704174
conteudos,1.4996081080102517
parece,1.4969440970977959
recebe,1.4946553780253844
maturidade,1.4906666443532908
usam,1.48743796175576
explorar,1.4803836007050184
conexao,1.479453697753402
pede,1.4787815601628382
estilo,1.4758271658641802
perde,1.475662960393946
separou,1.4747565901928918
cama,1.4737870062491796
fatos,1.473211622480952
parceria,1.472440501164378
revelacao,1.4704073436506713
razao,1.4686909459861803
newsletter,1.466040787024924
acabam,1.464707887655261
entanto,1.4639454308288635
confiante,1.4636154537388733
chamou,1.4622931192823083
muita,1.4615672958638721
secretaria,1.460602011285214
cerebro,1.4588775727192667
capaz,1.458737646387113
juliana,1.4582890825188028
vidas,1.4554098768848194
objetivo,1.453211732569231
paga,1.4508579342664145
parabens,1.4503185059940131
proposito,1.4475401520631892
roupas,1.4460920662954648
22,1.444879329648753
empoderamento,1.4442228791940734
conheci,1.4439924071345405
milionario,1.43997216286958
corpo,1.4373927674233942
tentou,1.4353865790482672
troca,1.4352931926575918
comandado,1.4347278040267133
pouco,1.4336120858170567
bancar,1.4325112988763575
investimento,1.4304029438242232
poderia,1.4274545941642418
longo,1.4273503524755797
nenhuma,1.4257420351782848
romantizar,1.422859712561542
horas,1.4206739782801563
meio,1.4170576843376828
mentiras,1.4163168994458117
mil,1.4157396229596095
rica,1.4147392595761268
determinado,1.4127662744872662
arrumou,1.4114625827697973
rapidamentehttps,1.4099886775898876
igreja,1.4098418955363685
felizes,1.4091221555259887
manipulacao,1.4075937293176708
resultado,1.4070530628424667
cidade,1.404842069311678
principalmente,1.4029891795735516
continua,1.4028593634622133
contrario,1.3990302454174337
obrigada,1.398089458679872
mentalidade,1.39795259324857
11,1.3945975211359074
referencias,1.3917087283639757
simplesmente,1.3916902986369135
eretil,1.390696414941967
lucimar,1.390696414941967
consultorio,1.390696414941967
atendeu,1.390696414941967
precoce,1.390696414941967
ejaculacao,1.390696414941967
disfuncao,1.390696414941967
verdadehttps,1.3885311600437915
vs,1.3860138097823378
papeis,1.383416015359974
fisica,1.3833694947267328
relacionados,1.3817155876236722
tema,1.3812974898479382
infaliveis,1.380450543608306
posta,1.3729154891112632
velhosabio,1.3728916617663545
saiadamatrix,1.3728916617663545
santos,1.3724452276914942
rotina,1.3718693082007922
b5bvtue,1.3718545245914908
r94269713vmais,1.371684561313072
consideracao,1.371665061472609
dica,1.3700665470906421
continuar,1.3700238919494612
wendell,1.369054585158612
preso,1.3685378451824284
conhecimento,1.3684022187310838
mude,1.3668794294311748
terminou,1.3632019524859662
chama,1.3607337022732309
atuais,1.3582999539010918
dchfuqcx9ty,1.358187299451767
visuais,1.3556411887772777
ultima,1.3523927673671294
arrumar,1.3520373067546572
linguagem,1.3519528308892508
semanal,1.3517155647916024
recap,1.3517155647916024
sozinhos,1.3507165807305994
01,1.3493045839422284
mesma,1.3491416000266405
poucos,1.3491161343205769
soubessem,1.3482163163732996
correr,1.3475403469759364
pastor,1.3452903973775556
convidada,1.345132738356566
testando,1.344599441397751
domina,1.3445153486460957
faltahttps,1.3414933672146994
noite,1.340267710973447
obra,1.3380259132019554
reborn,1.3371855435860533
abra,1.336588343166024
tratar,1.3361743579284404
briga,1.335102443737986
perigo,1.3349655170156811
contam,1.3324624510930905
relacionamentosaudavel,1.331654519904345
provar,1.3313494204615963
virou,1.330724110011614
urach,1.3307101106637695
andressa,1.3307101106637695
06,1.3289745503284318
presenca,1.327330575022321
princesa,1.3247176709398951
insegurancas,1.324133357217038
destino,1.3231413923258928
dinamica,1.3210551099809067
desejarhttps,1.3190636308999177
esforcohttps,1.3190636308999177
6wvefgkfwti,1.3190636308999177
nsnipociab0,1.3190636308999177
diferentehttps,1.3190636308999177
apaixonadohttps,1.3190636308999177
desinteressanteshttps,1.3190636308999177
kzxwcea2hos,1.3190636308999177
dqblrevfome,1.3190636308999177
ngwbywizvju,1.3190636308999177
bzfeiq2smpq,1.3190636308999177
conversa,1.318318596603808
part,1.3144052544832323
proximo,1.3135395818115845
experiencias,1.313280037058384
curtindo,1.31017960708105
frases,1.3090027077957942
validacao,1.3075031163317439
vibe,1.307255716412408
estabilidade,1.3065713606930274
quererhttps,1.3055331188148922
dzyypbz0e6a,1.3055331188148922
toxicohttps,1.3055331188148922
tuubavtdsm0,1.3055331188148922
p0tp5mixfsg,1.3055331188148922
4ldhbs,1.3055331188148922
67d0yyyvip8,1.3055331188148922
rmdqdit8b6o,1.3055331188148922
homenshttps,1.3055331188148922
mulherhttps,1.3055331188148922
s4mve,1.3055331188148922
isca,1.3055331188148922
svf58,1.3055331188148922
sq2e,1.3055331188148922
kgiheongysk,1.3055331188148922
sxr7rplvb5y,1.3055331188148922
2oare1dh5bw,1.3055331188148922
05,1.3022702578441159
absurdo,1.3017101591868956
criar,1.2977296725158143
crescimento,1.2974100976503746
segura,1.2972553914457285
ruim,1.2970148273364188
qualidade,1.2966570148528138
acusacao,1.2949604114727893
valorizar,1.2942576343327654
fundo,1.2933868771638062
chat,1.2904360157769128
gastar,1.287049602161563
rainha,1.2864946700203042
70,1.2848025849632418
despertarmasculino,1.283866268248866
daniel,1.2813042318372057
projecthttps,1.281254871457034
seguindo,1.2746884994871912
mostram,1.2745006386774116
aceitam,1.2722461057411696
secco,1.2694601782833952
02,1.2678550066297503
jantar,1.2664558949293272
passar,1.2628894892382732
vivo,1.2623173423738703
esfriam,1.2610308870889038
fonte,1.259841469855362
queriam,1.2598298616633863
roberto,1.2575996761383539
cobra,1.2574204947159895
dizem,1.2565046904970572
duvida,1.2556502108842171
perceber,1.2551666705457634
surpresa,1.2532331951144542
3d,1.2515743826259549
frase,1.2513359025252706
tendo,1.2495174441172894
tres,1.248623375440627
namorando,1.2485245606610271
solidao,1.2428760141851625
inseguro,1.2410558508826601
voz,1.2409200729468945
enxergar,1.2407105864722254
visto,1.2392423345704082
conseguir,1.2390184718497026
festa,1.2382992031014688
mostrando,1.2366904435540391
ficante,1.2366773685049819
falsa,1.2352993278979392
pegou,1.2309817400966987
separar,1.2285089079708762
compartilha,1.2275083402131346
moderna,1.2265624935319195
proprios,1.2258065781059349
golpe,1.2208552049040082
15,1.2155010196644682
guerra,1.2154327266592175
galaxy,1.214142959718398
com𖣠,1.212752834333205
filtro,1.2118717303580133
society,1.2116321310555287
capitalsociety,1.2116321310555287
audio,1.2112589962413098
patrimonio,1.2112065800934206
metade,1.2083476844932264
escuta,1.2043529315539485
100,1.2038172153146067
reclamando,1.2035412617729007
seaarthttps,1.2004808073677922
seaart,1.2004808073677922
c8bccreditos,1.2004808073677922
marcushttps,1.2004808073677922
chatgpt,1.2004808073677922
ptedicao,1.2004808073677922
geradas,1.2004808073677922
videoroteiro,1.2004808073677922
piclumen,1.2004808073677922
piclumenhttps,1.2004808073677922
gpthttps,1.2004808073677922
ap,1.2004808073677922
animacoeshttps,1.2004808073677922
canvahttps,1.2004808073677922
y97146592t,1.2004808073677922
preciso,1.1965727239189847
peso,1.1957138725943317
termina,1.1942102173540374
trabalhador,1.1927557192223173
fortalecer,1.1917065163244958
correa,1.1916214834415553
auto,1.1900002042315243
ignorado,1.1888988295029768
frouxos,1.1871838443396907
modernos,1.1854929191917465
porem,1.1848786016033297
explica,1.1834766608660792
jq9yqdv,1.1833280918849993
olhos,1.180009389591165
conversas,1.1780724547123438
juntos,1.1757665321579525
agradar,1.175572112293919
enzo,1.1731061668717775
estudo,1.1728335092531783
oferecer,1.1703707926399127
encontra,1.169347004370689
dura,1.168657989011052
ficam,1.1681817137490302
total,1.168039668984377
age,1.168002367196683
bons,1.1677990151656281
n83358128u,1.1676712316944533
curiosidade,1.1662349323101708
limite,1.1640468858263995
resolveu,1.1630139400220267
lar,1.1624698456764213
inferno,1.1621229375851239
traicoes,1.1613718286874655
cabe,1.1603155286084375
alves,1.1591869285433185
forte,1.1590337769536039
seo,1.157652868685923
59,1.1564393501809809
box,1.1564393501809809
profissional,1.1563775353992654
achar,1.1545809262777946
influencia,1.1538148655669815
poderosos,1.1500299858131127
agradecer,1.1485721814078358
leitada,1.14837354603475
tantos,1.147734381395555
mantem,1.147604670926396
apoiar,1.1468633196293128
fale,1.1466690765013885
gerar,1.1438587395410242
comecou,1.1433704399421318
nome,1.1428554730567895
diario,1.1426262854615525
44,1.1416881329547697
camera,1.1400815266407984
muda,1.139327610770121
aberta,1.1375772522239056
tempos,1.1375684346900452
respostas,1.1372804504552092
bianquinha,1.1369613358975652
achando,1.1352418401042024
sozinha,1.1338473928127082
autoconhecimento,1.133629757784233
paulo,1.13300039054702
entrar,1.1324219037462744
retorno,1.129648607737238
piovani,1.1271711655362409
luana,1.1271711655362409
razoes,1.125399358334294
padrasto,1.124047134703111
quase,1.1236119274320941
36,1.1228225988199532
noiva,1.1226915910535848
cuida,1.1219748232403572
papodehomem,1.12037305835618
my,1.12037305835618
demonstra,1.1197967232258301
ana,1.1195500319956637
autoridade,1.1193878833814002
iniciantes,1.1193878833814002
u99196870e,1.1193878833814002
d99197285g,1.1193878833814002
inscreve,1.1193878833814002
investimentos,1.1193878833814002
regra,1.1193878833814002
pisado,1.1193878833814002
g93071926d,1.1193878833814002
38itao,1.1193878833814002
08,1.1193438248922762
brother,1.118895072210033
essencial,1.1184885981733075
aparece,1.1183430422696055
stories,1.1163445213423309
ficando,1.1146322908954713
perderam,1.1133700417454715
toscanilda,1.112031816797676
prefiro,1.1114857786177645
livre,1.110330013087992
gracyanne,1.1083321019538186
dignissima,1.1074161306137178
intuito,1.107141076427706
base,1.106272592583286
aniversario,1.1062263224394147
conquistaramor,1.1061988221833978
ataques,1.1061161384626197
perguntou,1.1033573513138766
exploramos,1.1025316678449797
brigadeiro,1.101848894953264
perfil,1.0996302659677586
mariana,1.09960877946862
empresario,1.0981900605805965
comum,1.0968166499553191
iniciativa,1.0949627282012144
importantes,1.0919873706655898
armadilha,1.091036932145612
sumiu,1.090939715178863
historias,1.09029599280074
terra,1.0898189063672759
baladas,1.089160395041311
incrivel,1.0868868930737343
prepare,1.0859624313012943
cima,1.081317465259804
vencer,1.0805614908538408
autoconfianca,1.0799722966773653
disseram,1.0780121572720196
fazendo,1.0776970696514234
decisao,1.077644850133804
200,1.077444826319036
livepix,1.0760581971614962
gg,1.0760581971614962
doacao,1.0760581971614962
gostou,1.0760581971614962
financeira,1.0750653191159625
imagina,1.07471996028422
relacionamentomoderno,1.0738896238907758
gatilhos_da_atracao,1.0731021563469034
expert,1.0731021563469034
curso1,1.0731021563469034
homematraente,1.0731021563469034
disparar,1.0731021563469034
conquistequalquermulher,1.0731021563469034
seja_atraente,1.0731021563469034
obsessao,1.0731021563469034
clinica,1.0725491994470058
lacclinica,1.0725491994470058
lp1,1.0725491994470058
lac,1.0725491994470058
percebeu,1.071357733212394
silencio,1.0709880178612285
autoconfiantehttps,1.0705382942918333
heskh2i,1.0705382942918333
definitivamente,1.0705382942918333
vazio,1.07000534857359
mental,1.0686760935190016
pedindo,1.0667894040749835
gravacao,1.0633845643369149
causou,1.0626027892086425
preconceito,1.06182071395674
graca,1.0612500159180625
19,1.0601182034717518
8enp_mlqesc,1.0573124566864753
disfarcada,1.056809815910645
precisar,1.0562618053599249
solitude,1.0545022815663034
velhos,1.051857621034212
largou,1.0513671933992796
cuidando,1.0501141412507686
atraem,1.0486985956090271
premio,1.0478131509805135
plaiterpontes,1.0476491783815733
60544958,1.0476491783815733
x1,1.0476491783815733
usa,1.0460629156847694
online,1.0459134674385413
cheio,1.0449203173087163
serie,1.0443605698515726
devem,1.0398763251162357
agrado,1.0373159973947481
leprechaun,1.0325095592207416
03,1.0320990256216682
barato,1.0318732683847673
alfa,1.0314977745632603
biologico,1.0307795516035716
objetivos,1.0303747516096222
varias,1.0272924797921557
profano,1.027067811379166
sexual,1.0225497388073588
publico,1.0210965523491928
citados,1.0202141297316345
teste,1.0200820306574863
tarde,1.0200178750406983
some,1.019687480657149
procuram,1.0180293353250947
pietra,1.0176730717773588
cursoshttps,1.016427388331935
esperando,1.0155703507093008
milgrauhttps,1.015461586056746
organic,1.0112311411159858
inteligente,1.0111843907913565
maternidade,1.009588036784209
entenda,1.0092153594283297
insano,1.009104693677771
causa,1.0079227809182434
emocionante,1.0056242881527917
glover,1.0055029940023292
porta,1.0036153927378126
poderosas,1.0035161255061193
51,0.9992028244946385
perca,0.9982301964341507
tenta,0.9968783737140918
david,0.9964374189019535
mao,0.9945713198079633
unha,0.9936048796842801
comprometido,0.9931785498909672
toma,0.9921510775605316
demonstram,0.9909213600963144
canalredpillfemininahttps,0.9904634042755095
frente,0.9901286577877764
correndo,0.9897113519487453
3bqalxq,0.9891069118373361
braco,0.9891069118373361
minimalista,0.9891069118373361
3smhhro,0.9891069118373361
articulado,0.9891069118373361
ring,0.9891069118373361
externo,0.9891069118373361
logitech,0.9891069118373361
c920,0.9891069118373361
fifine,0.9891069118373361
brastoy,0.9891069118373361
indicacoes,0.9891069118373361
vitrine,0.9891069118373361
webcam,0.9891069118373361
1tb,0.9891069118373361
hd,0.9891069118373361
light,0.9891069118373361
lapela,0.9891069118373361
ferramentas,0.9891069118373361
45ziglw,0.9891069118373361
3w3omyd,0.9891069118373361
polegadas,0.9891069118373361
lg,0.9891069118373361
preto,0.9891069118373361
3qiwrfu,0.9891069118373361
ecmlv1,0.9891069118373361
3qlzhxj,0.9891069118373361
24ml600m,0.9891069118373361
bastao,0.9891069118373361
3qgfp7x,0.9891069118373361
3prljm2,0.9891069118373361
seagate,0.9891069118373361
rapidas,0.9891069118373361
notas,0.9891069118373361
usb,0.9891069118373361
monitor,0.9891069118373361
3avkbxq,0.9891069118373361
3a1ore2,0.9891069118373361
k669b,0.9891069118373361
rational,0.9884535091558561
experiencia,0.9872696987283338
ultimo,0.986803946526235
diga,0.9866286432819752
desses,0.9847056333088212
ghost,0.984218905527608
desafio,0.9835832529195732
corporal,0.9830885017949441
escondido,0.9828533181653847
pontos,0.9819477231042778
acao,0.9805463683993875
aceite,0.9798948442824776
namorados,0.9794396426994989
confiar,0.9788714173283202
ridiculo,0.9781669488665234
gostaria,0.9764892019466442
necessidade,0.9751074448669644
blackbox,0.9721033513860481
vivem,0.9717221496491135
essenciais,0.970984920054123
medio,0.9709838191788661
aplicativos,0.9708673821241072
detetive,0.9698936749328579
advogado,0.9683671041625779
buscando,0.9677076709007082
desafios,0.9668536799400748
familia,0.9656855486746702
inimigo,0.9627852736436437
perdoar,0.9624337606490825
disciplina,0.9569272772967502
oada42df7,0.9565602305469403
preparar,0.9555871159850122
confundem,0.9550894976813167
pensando,0.9507627385507074
certas,0.9503794395303868
producao,0.9500961591473721
crescer,0.9496882721127373
empreendedorismo,0.9494205414278729
mudancavida,0.9494205414278729
mentebrilhante,0.9494205414278729
pablo,0.947335212197787
subscribe,0.9472320496058982
comwhatsapp,0.9472320496058982
54,0.9472320496058982
81228453,0.9472320496058982
4yhh4jpsmsjzcr8hxsiffecontato,0.9472320496058982
marketingdigital,0.9472320496058982
louca,0.9470788262648653
epoca,0.9453185441829097
hey,0.9440158140876234
folks,0.9440158140876234
emocoes,0.9438865789278247
lista,0.9435881839365194
exdevolta,0.94283005439263
terminovoce,0.94283005439263
fabriciomentor,0.94283005439263
quatro,0.9405546522566829
favor,0.9384282725594236
evitando,0.9359311707789959
maridos,0.9336959821338934
independencia,0.9331231470811554
boas,0.9330327865435509
schutzcreditos,0.9325518497061195
sutis,0.9312615561510282
sonhos,0.9288468705461072
perguntas,0.928529428746615
c83942882pinscreva,0.9269006475164134
vulnerabilidade,0.9258954402338474
boa,0.9213624543681435
ignorar,0.9187465626676476
60544958𖣠,0.915536022671462
falsas,0.9154273709451681
mr,0.9122699041663261
banca,0.9116569612059466
dividir,0.9098321283211503
guarda,0.9080888925104706
acabando,0.9066522730672091
ve,0.9058161969205181
desenvolver,0.9056297696318588
04,0.9024840902344623
rodrigo,0.9018078847799758
sogra,0.9002350214564881
jornalista,0.8964054512135621
impacto,0.8948664274636033
motivacionaispodcast,0.8938128179446376
oliverhttp,0.8935680543610449
proteger,0.8934500427356116
fundamentais,0.892383662342469
deixou,0.8912009406096473
sinto,0.8910760440818641
cantor,0.890578036085184
presente,0.8903830029491717
focar,0.8900711957590088
uc2myg5tz092ovhh66,0.8889283130673115
joinqual,0.8889283130673115
9ayua,0.8889283130673115
personalidade,0.887963956953459
sedutorafro22,0.8865338801524467
proprias,0.8844025548107087
fraco,0.8810847249827203
evite,0.8807775218305638
cultura,0.8805785575428039
discussao,0.880110087589701
direitos,0.8764655173172715
reage,0.8763722534624026
servir,0.8759427030281468
turma,0.8757729910062165
salvar,0.8749573464291198
necessidades,0.8744795807356917
vantagens,0.8736299524409787
papomilgraupodcast,0.8706444771576852
finalmente,0.8694079576074623
amizades,0.8691471760249525
leva,0.8675784629510298
podmood,0.8675395668175667
junte,0.8673440928100957
marco,0.8658552597773993
sonha,0.865770775879596
percebe,0.8654052704112535
curtas,0.8633523796604532
chance,0.8619527562637426
pros,0.8616179358858687
bertolazzi,0.8604636052340355
avisar,0.860423185469132
vitima,0.8590090652594042
respeitado,0.8589801547445753
passou,0.8577118928320812
fraqueza,0.8573945700238478
podcasthttps,0.8565418479776171
male,0.8556133736570602
canais,0.8552001097655391
detona,0.8549181951002764
desinteresse,0.8537990265148525
estudiosmcm,0.8532458446417327
mcminstagram,0.8532458446417327
estudios,0.8532458446417327
encantado,0.8528923062658411
mercadolivre,0.8513242978800872
vilela,0.8499741283409844
reflexo,0.8486342773892176
meninos,0.8480381355120277
descobriu,0.8471487557340962
referente,0.8467465037169548
bqtsmhl9z1o4ndax2,0.8467465037169548
5522992232841esse,0.8467465037169548
deveria,0.845474777525536
redor,0.8452617227223878
deida,0.8451346142702889
revelamos,0.8437318977930507
defende,0.8434601059638949
protecao,0.8423793684601135
transmissao,0.8420732989416175
ficara,0.8418434365249332
elite,0.8418434365249332
ridiculamente,0.8418434365249332
privadonem,0.8418434365249332
justica,0.8413949249993411
destruir,0.839602821854687
diversas,0.8395417158453851
48,0.8388737443155257
significado,0.8377662000820645
valorizacao,0.8367093241859156
maduros,0.8341245776960607
romanticos,0.83406687052322
abordagem,0.8323397962192393
oculto,0.8321203666876554
dr,0.8306392271066663
branco,0.8300498059000494
respeita,0.828579153333062
rara,0.8277375770290425
mestre,0.827697326592432
pagamento,0.8271619890456544
saudaveis,0.8269526185898832
misterio,0.8268682279534151
duradouro,0.8266468162168017
joguinhos,0.82613874409997
movimento,0.8231008705694229
esforco,0.8218368780958715
venha,0.8203819813774333
richard,0.820353345593144
fenomeno,0.8189479847315982
suposta,0.8186672170320362
caras,0.8169370569252759
more,0.8165621227899091
nice,0.8165621227899091
tome,0.8155445959152812
acaba,0.8139631814259203
toxicas,0.8131665854610517
prova,0.8117969754152914
redpillfeminina,0.8104003259260522
roteiro,0.8095354637733925
perderem,0.8078785431398898
apareceu,0.8075590359036944
kotaiproject,0.803662951572445
tecnica,0.8031601773095184
pillpodcast,0.8021395002339291
paixao,0.8018761324699021
quantos,0.8009761220506779
expoe,0.7997732460036999
processo,0.7989947598726406
gracas,0.7981585240563329
direto,0.795919938136539
qr,0.7956650157951498
ativar,0.7950846013711474
paula,0.794983901958009
links,0.7943939518227734
intima,0.7926625918004923
17,0.7907759144466795
perigoso,0.7867204608874548
31,0.7856851530698002
baixo,0.7825964250081285
conservadora,0.7825390152051754
maioria,0.7807319160240838
bora,0.7805009264939642
maximo,0.7804964315473975
atrai,0.7777911181270774
informar,0.7768559921906217
participacao,0.7768325000576743
inscritos,0.7768325000576743
sugestao,0.7768325000576743
traremos,0.7768325000576743
seletiva,0.776777148344553
mandar,0.7765532655017773
clube,0.7764526644350945
uteis,0.7761662087569378
critica,0.7755289600241375
legado,0.7724325616297675
case,0.7712334750206868
greene,0.7692600881229228
apresentador,0.7652524278030186
autodescoberta,0.7632777849726124
38,0.763073306773287
revolta,0.7626291215813599
acreditar,0.761966716484488
indisponivel,0.7609476564782859
estoicismodiario,0.7599294281995214
ditas,0.7593795617644341
envolver,0.7577462877843357
desvendando,0.7548046533765961
fracassado,0.7547129258169719
noticia,0.7523352369474667
gosto,0.7480236580643631
bloco,0.7479764782472014
tela,0.7476631539034159
primeira,0.7475643189340359
referral,0.7462263025159399
spiketospike,0.7462263025159399
demonstrar,0.746046201968892
insights,0.7456745127175504
afeto,0.7441015792401019
lider,0.744007588117819
buscam,0.7439948800032875
completamente,0.7407747756070722
gado,0.7405950070310205
prospera,0.7402140018416847
trago,0.7398917244950791
queda,0.739230229641106
garante,0.7370045908322813
html,0.7362872455259537
achava,0.7357729170288961
sentem,0.7339086571110065
verdadeproibida,0.732981871316593
explico,0.7313363805646618
certeza,0.7311321797206083
protocolo,0.730267073724459
0evx8x9,0.730267073724459
p0f8xb4x,0.730267073724459
aires,0.730267073724459
rafael,0.730267073724459
mitos,0.7299243086984339
ciencia,0.7296932350858667
intelectual,0.7288717729058339
youtubedescubra,0.7285445969473331
8gb,0.7275137351148904
expressar,0.7269707853643086
26,0.7258706705032568
comprometida,0.7249162413594278
dilema,0.7245130940817152
forca,0.7234214668093588
espirito,0.723154306448485
atento,0.7224907937485923
mexer,0.7224256905835591
culpado,0.7219613555425295
agem,0.7203313201764818
transmite,0.7202213022624119
90,0.7191780666625587
autenticidade,0.7175845112969077
profunda,0.7157451575232096
251,0.7145925519182772
alexandre,0.7133013691500578
engracado,0.7116057976530363
resultados,0.7110277883312731
situacoes,0.7106788468716346
influenciar,0.7093162733048266
revelar,0.708626570767869
priorizar,0.7085907236641734
arrepender,0.7081472913051501
novas,0.708007215304458
pensam,0.7079412897892885
profissionais,0.7072429034010432
riscos,0.7064120186184109
escolhas,0.7054486899388551
resolver,0.7048971006641951
loucura,0.7043532256102023
parem,0.7026175284279476
brasileiro,0.7000858005748081
sobremulher,0.6987651300960097
danca,0.6977395599650417
ler,0.6969794037016666
ocultos,0.696775431987255
humana,0.6958425016422627
casamentos,0.6957480817040052
text,0.6955853582946009
uniao,0.6943487740369574
carlos,0.6941840501122182
explicado,0.6910034209493895
duhcorrea,0.6885157474294312
spregapapo,0.6885157474294312
vitoresprega,0.6885157474294312
d3n0pd5bbqwthe,0.6885157474294312
milgrauvitor,0.6885157474294312
milgraupapomilgraupodcastduh,0.6885157474294312
exemplos,0.6880552668087011
segue,0.6878428987500967
tornou,0.6876660197601238
queira,0.6863685901368447
arrogancia,0.6862743491382948
mandou,0.6838766508822935
prazo,0.6838732599527567
expectativas,0.6825509021163979
positiva,0.6798234017369555
defesa,0.6793757342206344
criadordeconteudo,0.679275555947783
polemica,0.677958130868525
afeta,0.6766229178431584
oferece,0.676384787807345
clara,0.6760168039741956
procurar,0.6760167502731251
02nao,0.6758577823958012
esquecam,0.6758577823958012
postados,0.6758577823958012
calma,0.671931223213206
2https,0.6711292524192235
otimizada,0.6701865637955686
tecnologia,0.6697993711414673
mkt,0.668986529475921
segunda,0.66828757497124
voltou,0.6681992392335792
batalha,0.6671203361681132
atentos,0.6646617020117733
discutir,0.6635700801982048
combos,0.6624636188390569
financeiramente,0.6620156895115117
14,0.6617616560908774
conheceu,0.6611786799680791
marcou,0.6609888347961033
investir,0.6608256097481713
senhora,0.6607281096854123
funcionar,0.66067961204253
humanos,0.6603298382651379
treta,0.6601481461177308
cinza,0.6561543479319586
afi,0.6559923105180145
tranquilidade,0.6559881307862463
recem,0.6543780579600332
comuns,0.6538714180143146
construido,0.6536870585440825
assistir,0.6521132235128131
censura,0.6507218025429853
pergunta,0.6499055734992065
liberta,0.6491476628152344
marivabo,0.6475320409304589
possuem,0.6466210151904435
potencializar,0.6460664206847966
atracaohttps,0.6460664206847966
impossivel,0.6456974903726216
entendimento,0.64297077664501
mergulhamos,0.6428444452049161
afastou,0.6418776061094231
35,0.6418398876592547
jogar,0.6381269381899624
convidado,0.6379843656511113
rapido,0.63754749867644
possiveis,0.6371897402818467
projetoconselhomeu,0.6339986701766877
3pgt36mvenha,0.6339986701766877
psicologiamasculina,0.6336608655340663
guy,0.6334228504549065
constroi,0.6324603993244546
transparencia,0.6305367029015913
terceiro,0.6296134130909297
cantora,0.6266011439643256
educado,0.62608294652612
igsh,0.6257871913129774
project,0.6257871913129774
mwtomtjkm2z3mdmweg,0.6257871913129774
midia,0.6256010768522959
desesperada,0.6252208495085827
varios,0.6247362829680259
ligar,0.6247189455770635
mudancas,0.6232331234359814
kindle,0.6221586462774754
3ec5ece,0.6221586462774754
3b7sl5d,0.6221586462774754
3dhwqsj,0.6221586462774754
3qjmpvj,0.6221586462774754
3qjbes0,0.6221586462774754
3jvdgd6,0.6221586462774754
49x2gxo,0.6221586462774754
3xai643,0.6221586462774754
virilidade,0.6221586462774754
3pghxri,0.6221586462774754
10a,0.6221586462774754
3b6ipny,0.6221586462774754
extrema,0.6221586462774754
estudar,0.6221586462774754
indico,0.6221586462774754
acontencer,0.6221586462774754
3qmtxdz,0.6221586462774754
3qpumt2,0.6221586462774754
atomicos,0.6221586462774754
caderno,0.6221586462774754
3u8ua4y,0.6221586462774754
3akndvb,0.6221586462774754
3rjmpqe,0.6221586462774754
3qwdrqa,0.6221586462774754
3smblyt,0.6221586462774754
femininas,0.6213635019111112
conectar,0.6206495400180747
principal,0.6198282446673729
00,0.6194762876289421
5522992232841,0.6169817424104242
areas,0.6163541390861829
depressao,0.6158321815354965
afastando,0.6156449226747529
inspiracao,0.6138336378295073
adianta,0.6126608411824453
conflitos,0.6106290237133399
fatores,0.610079976438224
mudou,0.609268024465902
ze,0.6082393114526711
apaixona,0.6079362341781289
intoxicadas,0.6078215446557992
falo,0.6066606936217558
tv,0.606649427880555
diretamente,0.6064989798931367
armadilhas,0.6062538987823041
peterson,0.6060327407949567
entendi,0.6050324816860253
anti,0.6050263575271232
continuam,0.6047591009246305
entregando,0.604445395135296
reconhecer,0.6030132067354997
lo,0.6024499114929995
coach,0.6015783290534529
inseguranca,0.6009112402029507
apoia,0.5999112679160609
compreender,0.5990570969321802
casos,0.598845724413038
cooper,0.597501316643181
daquele,0.5955433704951079
bate,0.5954237651125297
closefriends,0.5948812435969227
agua,0.5928233319089027
of,0.5927025163057252
views,0.5915604284332636
capacidade,0.5890119301838731
buscar,0.5884411931162506
desvendar,0.5863653123308812
pratica,0.5851409890221905
amadahttps,0.583928937436074
vj_y7n2bcqk,0.583928937436074
tipico,0.5834334085383295
geral,0.5831015871641221
moreno,0.5810497492629466
