id_video_anonimizado,text,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem,unified_label,original_label_column
video_12647,homens querem ficar solteiros homens querem ficar solteiros,0,0,homens querem ficar solteiros homens querem ficar solteiros,0.22311419,0.10318541526794434,0.22311419,0.008049011,0.15731181,0.038566336,videos_toxicidade,0,final_toxicidade
video_12663,MULHER FALA QUE ACHA QUE VAI SER PEDIDA EM CASAMENTO! seja bem vindo a mais um vídeo do canal  MULHER FALA QUE ACHA QUE VAI SER PEDIDA EM CASAMENTO! NÃO se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo. vamos começar,0,0,MULHER FALA QUE ACHA QUE VAI SER PEDIDA EM CASAMENTO! seja bem vindo a mais um vídeo do canal  MULHER FALA QUE ACHA QUE VAI SER PEDIDA EM CASAMENTO! NÃO se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo. vamos começar,0.19870108,0.08581066131591797,0.19870108,0.014511578,0.053399716,0.04090862,videos_toxicidade,0,final_toxicidade
video_12706,MULHER DIZ QUE QUERIA UM NOVINHO PARA ANDAR DE LANCHA! #memes #humor #amelhorredpillvemdelas seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.MULHER DIZ QUE QUERIA UM NOVINHO PARA ANDAR DE LANCHA!,0,0,MULHER DIZ QUE QUERIA UM NOVINHO PARA ANDAR DE LANCHA! #memes #humor #amelhorredpillvemdelas seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.MULHER DIZ QUE QUERIA UM NOVINHO PARA ANDAR DE LANCHA!,0.20839658,0.05541539192199707,0.20839658,0.015996376,0.052944973,0.046178754,videos_toxicidade,0,final_toxicidade
video_1289,Muitos homens irão querer #homem #homens #homemdevalor #homemmoderno #motivação,0,0,Muitos homens irão querer #homem #homens #homemdevalor #homemmoderno #motivação,0.0064393696,0.10176777839660645,0.00408397,0.00038862228,0.0016094068,0.0064393696,videos_toxicidade,0,final_toxicidade
video_12904,VEJAM QUANDO O HOMEM TEM MENTALIDADE DE CHAD! #memes #humor #amelhorredpillvemdelas #comedia seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.VEJAM QUANDO O HOMEM TEM MENTALIDADE DE CHAD!,0,0,VEJAM QUANDO O HOMEM TEM MENTALIDADE DE CHAD! #memes #humor #amelhorredpillvemdelas #comedia seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.VEJAM QUANDO O HOMEM TEM MENTALIDADE DE CHAD!,0.28425202,0.10976982116699219,0.28425202,0.01644827,0.08831879,0.12521741,videos_toxicidade,0,final_toxicidade
video_12948,"Peguei a esposa do meu irmão, ele nem desconfia e agora está desconfiada de está grávida ",0,0,"Peguei a esposa do meu irmão, ele nem desconfia e agora está desconfiada de está grávida ",0.05304765,0.1104581356048584,0.05304765,0.0039863586,0.009101473,0.018838953,videos_toxicidade,0,final_toxicidade
video_12952,Quem fala mal de você,0,0,Quem fala mal de você,0.20032968,0.10508871078491211,0.20032968,0.0050354004,0.0070665907,0.110259406,videos_toxicidade,0,final_toxicidade
video_12975,"🚨ALERTA!🚨 O Golpe Silencioso Que Está Destruindo Homens 😱 #Golpe #LeiMariaDaPenha #Alerta #noticias 💥 QUER VIRAR O JOGO? OS CURSOS ESTÃO AQUI ⬇Se você busca respeito, liberdade e autoridade.Homem que não aprende a prosperar… vai continuar sendo pisado, traído e ignorado.📚 CURSOS QUE VÃO ABRIR SUA MENTE ⬇✅ Curso 1 – A Regra do Jogo✅ Curso 2 – PROTOCOLO ANTIOTÁRIO - Rafael Aires✅ Curso 3 – Segredos dos Investimentos para Iniciantes✅ Curso 4 – Treinamento Bitcoin Black Pill (Renato 38itão)👉 Curso 1 – https://go.hotmart.com/D99197285G👉 Curso 2 – https://kiwify.app/0EvX8x9?afid=P0F8Xb4x👉 Curso 3 – https://go.hotmart.com/U99196870E👉 Curso 4 – https://go.hotmart.com/G93071926D 🚨 Novo golpe! Cuidado com a Lei Maria da Penha! 😱 Delegado revela esquema chocante de mulheres usando a lei para tomar imóveis e bens de homens. Fique atento e proteja-se!Descubra como funciona esse golpe perigoso, onde mulheres se aproveitam da Lei Maria da Penha com falsas acusações para afastar homens de suas próprias casas e subtrair seus pertences. Saiba como evitar ser uma vítima e compartilhe este alerta crucial!Homens, protejam seu patrimônio! Mulheres, reflitam sobre as consequências de atos desonestos. Deixe seu comentário e compartilhe este vídeo com seus amigos!#GolpeDaMedidaProtetiva #FalsaAcusação #LeiMariaDaPenhaGolpe #AlertaParaHomens #ProtejaSeuPatrimônio #GolpeFinanceiro #Miqueinha #CuidadoComGolpistas #FiqueAtento #VerdadeSobreGolpes🔔 Se inscreve no canal, ativa o sininho e compartilha com um homem que precisa acordar.👊 Aqui é realidade, atitude e transformação.👑 Bem-vindo ao canal do Miquéinha.#GolpeMedidaProtetiva #AlertaMasculino #FiqueAtento #DireitosMasculinos #CuidadoComElas #GolpeDoRelacionamento #HomensEmPerigo #JustiçaParaHomens #RelacionamentosTóxicos #SeProteja",1,1,"🚨ALERTA!🚨 O Golpe Silencioso Que Está Destruindo Homens 😱 #Golpe #LeiMariaDaPenha #Alerta #noticias 💥 QUER VIRAR O JOGO? OS CURSOS ESTÃO AQUI ⬇Se você busca respeito, liberdade e autoridade.Homem que não aprende a prosperar… vai continuar sendo pisado, traído e ignorado.📚 CURSOS QUE VÃO ABRIR SUA MENTE ⬇✅ Curso 1 – A Regra do Jogo✅ Curso 2 – PROTOCOLO ANTIOTÁRIO - Rafael Aires✅ Curso 3 – Segredos dos Investimentos para Iniciantes✅ Curso 4 – Treinamento Bitcoin Black Pill (Renato 38itão)👉 Curso 1 – https://go.hotmart.com/D99197285G👉 Curso 2 – https://kiwify.app/0EvX8x9?afid=P0F8Xb4x👉 Curso 3 – https://go.hotmart.com/U99196870E👉 Curso 4 – https://go.hotmart.com/G93071926D 🚨 Novo golpe! Cuidado com a Lei Maria da Penha! 😱 Delegado revela esquema chocante de mulheres usando a lei para tomar imóveis e bens de homens. Fique atento e proteja-se!Descubra como funciona esse golpe perigoso, onde mulheres se aproveitam da Lei Maria da Penha com falsas acusações para afastar homens de suas próprias casas e subtrair seus pertences. Saiba como evitar ser uma vítima e compartilhe este alerta crucial!Homens, protejam seu patrimônio! Mulheres, reflitam sobre as consequências de atos desonestos. Deixe seu comentário e compartilhe este vídeo com seus amigos!#GolpeDaMedidaProtetiva #FalsaAcusação #LeiMariaDaPenhaGolpe #AlertaParaHomens #ProtejaSeuPatrimônio #GolpeFinanceiro #Miqueinha #CuidadoComGolpistas #FiqueAtento #VerdadeSobreGolpes🔔 Se inscreve no canal, ativa o sininho e compartilha com um homem que precisa acordar.👊 Aqui é realidade, atitude e transformação.👑 Bem-vindo ao canal do Miquéinha.#GolpeMedidaProtetiva #AlertaMasculino #FiqueAtento #DireitosMasculinos #CuidadoComElas #GolpeDoRelacionamento #HomensEmPerigo #JustiçaParaHomens #RelacionamentosTóxicos #SeProteja",0.0969861,0.10896635055541992,0.0969861,0.0062179565,0.0091384705,0.046178754,videos_toxicidade,1,final_toxicidade
video_12996,Mais um dia não sendo a esposa chata 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,Mais um dia não sendo a esposa chata 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.27525392,0.07923054695129395,0.27525392,0.023076924,0.04280826,0.113185234,videos_toxicidade,0,final_toxicidade
video_12999,"Você Não É Antissocial | Você Só Não Suporta Hipocrisia. Você Não É Antissocial | Você Só Não Suporta HipocrisiaJá te chamaram de frio?Antissocial?Insensível?Diferente demais?Talvez você só esteja acordado.Talvez você só enxergue o que os outros fingem ignorar.Enquanto a maioria sorri falsamente, você percebe o jogo sujo, os teatros sociais, a superficialidade disfarçada de empatia.Você não odeia pessoas. Você odeia máscaras.Você não se isolou porque é fraco…Você se isolou porque é lúcido.Neste vídeo, você vai entender:• Por que o homem lúcido é taxado de ""antissocial"" num mundo de falsidades sociais• Como a hipocrisia moderna sequestrou o convívio humano• E por que se afastar da massa é um ato de sanidade — e não de fraquezaAssista até o fim.Porque talvez o problema nunca tenha sido você.O problema é o mundo detestável que te cerca.HASHTAGS:#VocêNãoÉAntissocial  #HomemDesperto #SaiaDaMatrix #HipocrisiaSocial #MundoFalso #DespertarMasculino #VelhoSábio #SolidãoConsciente #RejeitandoMáscaras",0,0,"Você Não É Antissocial | Você Só Não Suporta Hipocrisia. Você Não É Antissocial | Você Só Não Suporta HipocrisiaJá te chamaram de frio?Antissocial?Insensível?Diferente demais?Talvez você só esteja acordado.Talvez você só enxergue o que os outros fingem ignorar.Enquanto a maioria sorri falsamente, você percebe o jogo sujo, os teatros sociais, a superficialidade disfarçada de empatia.Você não odeia pessoas. Você odeia máscaras.Você não se isolou porque é fraco…Você se isolou porque é lúcido.Neste vídeo, você vai entender:• Por que o homem lúcido é taxado de ""antissocial"" num mundo de falsidades sociais• Como a hipocrisia moderna sequestrou o convívio humano• E por que se afastar da massa é um ato de sanidade — e não de fraquezaAssista até o fim.Porque talvez o problema nunca tenha sido você.O problema é o mundo detestável que te cerca.HASHTAGS:#VocêNãoÉAntissocial  #HomemDesperto #SaiaDaMatrix #HipocrisiaSocial #MundoFalso #DespertarMasculino #VelhoSábio #SolidãoConsciente #RejeitandoMáscaras",0.37751234,0.045380592346191406,0.37751234,0.023076924,0.029917859,0.37506318,videos_toxicidade,0,final_toxicidade
video_13212,Casais que confundem liberdade com falta de consideração 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,Casais que confundem liberdade com falta de consideração 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.057005897,0.03828072547912598,0.057005897,0.0048065186,0.010507392,0.017420914,videos_toxicidade,0,final_toxicidade
video_13220,"A Verdade Sobre o ""Respeito"" | Como Virou uma Coleira Para Controlar Homens de Verdade. A Verdade Sobre o ""Respeito"" | Como Virou uma Coleira Para Controlar Homens de Verdade.DESCRIÇÃO:""Respeite sempre.""""Seja educado.""""Não fale alto.""""Não reaja.""Essas frases parecem nobres, mas escondem uma engenharia social covarde.A cultura do ‘respeito’ foi sequestrada.Hoje ela não serve mais pra equilibrar relações —serve pra castrar homens.Serve pra transformar líderes em cordeiros.Serve pra controlar sua raiva legítima, sua coragem, sua postura dominante.Você virou um cão domesticado, preso por uma coleira chamada “bom comportamento”.Neste vídeo, você vai entender:• Como o conceito de respeito foi manipulado pra reprimir a masculinidade autêntica• Por que homens hoje têm medo de falar, de confrontar, de liderar• E o que você precisa fazer pra romper essa coleira mental e voltar a agir como um homem livreAssista até o fim.Porque o respeito que o sistema exige… é submissão disfarçada.---HASHTAGS:#ColeiraDoRespeito #DespertarMasculino #HomemDeVerdade #SaiaDaMatrix #ManipulaçãoSocial #VerdadeNuaECrua #CastrandoHomens #RespeitoOuControle #VelhoSábio",0,1,"A Verdade Sobre o ""Respeito"" | Como Virou uma Coleira Para Controlar Homens de Verdade. A Verdade Sobre o ""Respeito"" | Como Virou uma Coleira Para Controlar Homens de Verdade.DESCRIÇÃO:""Respeite sempre.""""Seja educado.""""Não fale alto.""""Não reaja.""Essas frases parecem nobres, mas escondem uma engenharia social covarde.A cultura do ‘respeito’ foi sequestrada.Hoje ela não serve mais pra equilibrar relações —serve pra castrar homens.Serve pra transformar líderes em cordeiros.Serve pra controlar sua raiva legítima, sua coragem, sua postura dominante.Você virou um cão domesticado, preso por uma coleira chamada “bom comportamento”.Neste vídeo, você vai entender:• Como o conceito de respeito foi manipulado pra reprimir a masculinidade autêntica• Por que homens hoje têm medo de falar, de confrontar, de liderar• E o que você precisa fazer pra romper essa coleira mental e voltar a agir como um homem livreAssista até o fim.Porque o respeito que o sistema exige… é submissão disfarçada.---HASHTAGS:#ColeiraDoRespeito #DespertarMasculino #HomemDeVerdade #SaiaDaMatrix #ManipulaçãoSocial #VerdadeNuaECrua #CastrandoHomens #RespeitoOuControle #VelhoSábio",0.23812068,0.06410717964172363,0.23812068,0.019482423,0.068465814,0.1469393,videos_toxicidade,1,final_toxicidade
video_13266,VALORIZE QUEM DÁ VALOR #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,0,0,VALORIZE QUEM DÁ VALOR #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,0.0075888764,0.10865187644958496,0.0064086914,0.00088214874,0.0017573982,0.0075888764,videos_toxicidade,0,final_toxicidade
video_13277,"Se a influenciadora pode, ela também pode 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo",0,0,"Se a influenciadora pode, ela também pode 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo",0.10739898,0.07287025451660156,0.10739898,0.0074386597,0.011543332,0.020579277,videos_toxicidade,0,final_toxicidade
video_13291,A gente só perde quando a pessoa vale a pena 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0,0,A gente só perde quando a pessoa vale a pena 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0.13388206,0.08323335647583008,0.13388206,0.009918213,0.013646871,0.0233509,videos_toxicidade,0,final_toxicidade
video_13329,"CUIDADO COM TRAUMAS  #seducao #podcast #homemdealtovalor #homemalpha 📕 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa."" Acesse o link abaixo:https://bit.ly/47tJ0bQ- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram:   Tik Tok:  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - #desenvolvimentomasculino #seducao #homemdealtovalor #relacionamento",0,0,"CUIDADO COM TRAUMAS  #seducao #podcast #homemdealtovalor #homemalpha 📕 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa."" Acesse o link abaixo:https://bit.ly/47tJ0bQ- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram:   Tik Tok:  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - #desenvolvimentomasculino #seducao #homemdealtovalor #relacionamento",0.014576632,0.08793997764587402,0.014576632,0.0014972687,0.0039402717,0.008614883,videos_toxicidade,0,final_toxicidade
video_13348,HISTORIAS DO TINDER #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,0,0,HISTORIAS DO TINDER #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,0.005807616,0.08011937141418457,0.0022147684,0.0003528595,0.00072608294,0.005807616,videos_toxicidade,0,final_toxicidade
video_13382,Casamento é uma instituição falida 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,Casamento é uma instituição falida 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.1991664,0.0891263484954834,0.1991664,0.01573815,0.037909906,0.05144889,videos_toxicidade,0,final_toxicidade
video_13404,DEIXE QUE SUA MULHER VÁ EMBORA #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,0,0,DEIXE QUE SUA MULHER VÁ EMBORA #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,0.051563308,0.05114865303039551,0.051563308,0.005836487,0.01565665,0.025284592,videos_toxicidade,0,final_toxicidade
video_13425,"O que fazer com namorada dramática #VSM #relacionamentosEntre para o Super Aulão de VSM: http://bit.ly/3RUC29n Neste vídeo, Gabriel Amorim dá as melhores dicas para você esquecer sua ex-namorada e virar a página de uma vez por todas.",1,1,"O que fazer com namorada dramática #VSM #relacionamentosEntre para o Super Aulão de VSM: http://bit.ly/3RUC29n Neste vídeo, Gabriel Amorim dá as melhores dicas para você esquecer sua ex-namorada e virar a página de uma vez por todas.",0.013508516,0.0849158763885498,0.013508516,0.0011301041,0.0026638457,0.009526889,videos_toxicidade,1,final_toxicidade
video_13566,"MENTALIDADE DE ESCASSEZ  #homemdealtovalor #podcast #relaciomento #seducao 📕 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa."" Acesse o link abaixo:https://bit.ly/47tJ0bQ- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram:   Tik Tok:  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - #desenvolvimentomasculino #seducao #homemdealtovalor #relacionamento",0,0,"MENTALIDADE DE ESCASSEZ  #homemdealtovalor #podcast #relaciomento #seducao 📕 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa."" Acesse o link abaixo:https://bit.ly/47tJ0bQ- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram:   Tik Tok:  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - #desenvolvimentomasculino #seducao #homemdealtovalor #relacionamento",0.013885498,0.08818864822387695,0.013885498,0.0012874603,0.0034592997,0.008785884,videos_toxicidade,0,final_toxicidade
video_13703,"Ele te vê como uma esposa em potencial? Os sinais reveladores Ele te vê como uma esposa em potencial? Os sinais reveladores📌 **O SEGREDO DAS MULHERES MAIS DESEJADAS!** 📌  Você já se perguntou **por que algumas mulheres parecem ter os homens aos seus pés**? O segredo está em **se fazer de difícil** da maneira certa! Neste vídeo do **Red Pill Feminina**, vamos revelar as estratégias para despertar **atração, mistério e desejo**, usando técnicas psicológicas que os homens **não resistem**.  🔥 **O que você vai aprender?** 🔥  ✅ Como ser uma mulher de alto valor e despertar respeito.  ✅ O erro que muitas cometem ao demonstrar interesse.  ✅ A diferença entre se valorizar e jogar duro demais.  ✅ Os sinais que mostram que ele está **obcecado por você**.  🚀 Se você quer **parar de correr atrás** e fazer com que os homens venham até você, **este vídeo é para você!**  💬 Comente abaixo: Você já aplicou alguma dessas técnicas? Como foi a reação dos homens?  🔔 **INSCREVA-SE** para mais conteúdos sobre **psicologia masculina, sedução e relacionamentos!**  📢 **COMPARTILHE** com suas amigas que precisam desse insight!  🔎 **Palavras-chave:** se fazer de difícil, mulheres desejadas, como conquistar um homem, psicologia masculina, Red Pill Feminina, como ser atraente, como ser irresistível  ---### **PARTE 02: Referências, Obras e Autores Citados**Agora vou extrair todas as referências do documento e listar aqui.  ---### **PARTE 03: Palavras-chave (500 caracteres)**Também vou identificar as melhores palavras-chave com base no roteiro.  Vou processar as informações agora e já te trago as partes 2 e 3!### **PARTE 02: Referências, Obras e Autores Citados**Aqui estão os autores e obras mencionados no roteiro:📚 **Autores:**  - John Gottman  - Jordan Peterson  - Kevin Samuels  - Richard Cooper  - Rollo Tomassi  📖 **Obras:**  - *The Rational Male* – Rollo Tomassi  - *The Unplugged Alpha* – Richard Cooper  ---Agora vou extrair as melhores palavras-chave para a **PARTE 03**.### **PARTE 03: Palavras-chave (500 caracteres)**Aqui estão as melhores palavras-chave otimizadas para o YouTube:📌 **Palavras-chave:**  como conquistar um homem, psicologia masculina, atração feminina, se fazer de difícil, mulheres irresistíveis, técnicas de sedução, relacionamento red pill, Red Pill Feminina, jogos de conquista, como ser desejada, mistério na sedução, comportamento masculino, como atrair um homem, segredos da sedução, relacionamento saudável, estratégias femininas, mulher de alto valor, como ser mais atraente, o que os homens querem, sinais de interesse masculino, como criar conexão, homens alfa, atração e desejo.  Tudo pronto! 🚀 Se precisar de ajustes, me avise.GRUPO TELEGRAM👇https://bit.ly/CanalRedpillfemininahttps://go.hotmart.com/Y97146592T?ap=c8bcCreditos Da Criação Do VideoRoteiro; Feito com Chat gpthttps://chatgpt.com/imagens Geradas com piclumenhttps://piclumen.com Capa do video feito com o canvahttps://www.canva.com/imagens da capa, fonte seaarthttps://www.seaart.ai/ptEdição completa do video, efeitos e animaçõeshttps://www.capcut.com/Voz do Video Marcushttps://www.capcut.com/",1,0,"Ele te vê como uma esposa em potencial? Os sinais reveladores Ele te vê como uma esposa em potencial? Os sinais reveladores📌 **O SEGREDO DAS MULHERES MAIS DESEJADAS!** 📌  Você já se perguntou **por que algumas mulheres parecem ter os homens aos seus pés**? O segredo está em **se fazer de difícil** da maneira certa! Neste vídeo do **Red Pill Feminina**, vamos revelar as estratégias para despertar **atração, mistério e desejo**, usando técnicas psicológicas que os homens **não resistem**.  🔥 **O que você vai aprender?** 🔥  ✅ Como ser uma mulher de alto valor e despertar respeito.  ✅ O erro que muitas cometem ao demonstrar interesse.  ✅ A diferença entre se valorizar e jogar duro demais.  ✅ Os sinais que mostram que ele está **obcecado por você**.  🚀 Se você quer **parar de correr atrás** e fazer com que os homens venham até você, **este vídeo é para você!**  💬 Comente abaixo: Você já aplicou alguma dessas técnicas? Como foi a reação dos homens?  🔔 **INSCREVA-SE** para mais conteúdos sobre **psicologia masculina, sedução e relacionamentos!**  📢 **COMPARTILHE** com suas amigas que precisam desse insight!  🔎 **Palavras-chave:** se fazer de difícil, mulheres desejadas, como conquistar um homem, psicologia masculina, Red Pill Feminina, como ser atraente, como ser irresistível  ---### **PARTE 02: Referências, Obras e Autores Citados**Agora vou extrair todas as referências do documento e listar aqui.  ---### **PARTE 03: Palavras-chave (500 caracteres)**Também vou identificar as melhores palavras-chave com base no roteiro.  Vou processar as informações agora e já te trago as partes 2 e 3!### **PARTE 02: Referências, Obras e Autores Citados**Aqui estão os autores e obras mencionados no roteiro:📚 **Autores:**  - John Gottman  - Jordan Peterson  - Kevin Samuels  - Richard Cooper  - Rollo Tomassi  📖 **Obras:**  - *The Rational Male* – Rollo Tomassi  - *The Unplugged Alpha* – Richard Cooper  ---Agora vou extrair as melhores palavras-chave para a **PARTE 03**.### **PARTE 03: Palavras-chave (500 caracteres)**Aqui estão as melhores palavras-chave otimizadas para o YouTube:📌 **Palavras-chave:**  como conquistar um homem, psicologia masculina, atração feminina, se fazer de difícil, mulheres irresistíveis, técnicas de sedução, relacionamento red pill, Red Pill Feminina, jogos de conquista, como ser desejada, mistério na sedução, comportamento masculino, como atrair um homem, segredos da sedução, relacionamento saudável, estratégias femininas, mulher de alto valor, como ser mais atraente, o que os homens querem, sinais de interesse masculino, como criar conexão, homens alfa, atração e desejo.  Tudo pronto! 🚀 Se precisar de ajustes, me avise.GRUPO TELEGRAM👇https://bit.ly/CanalRedpillfemininahttps://go.hotmart.com/Y97146592T?ap=c8bcCreditos Da Criação Do VideoRoteiro; Feito com Chat gpthttps://chatgpt.com/imagens Geradas com piclumenhttps://piclumen.com Capa do video feito com o canvahttps://www.canva.com/imagens da capa, fonte seaarthttps://www.seaart.ai/ptEdição completa do video, efeitos e animaçõeshttps://www.capcut.com/Voz do Video Marcushttps://www.capcut.com/",0.1641865,0.10369181632995605,0.1641865,0.014188796,0.089145996,0.034672357,videos_toxicidade,0,final_toxicidade
video_13767,HOMEM MADURO SABE ISSO #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,0,0,HOMEM MADURO SABE ISSO #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,0.009801528,0.07739067077636719,0.009801528,0.0012302399,0.0029413297,0.008937885,videos_toxicidade,0,final_toxicidade
video_13820,"Assumir relacionamento com mulher com passado sombrio #VSM #relacionamentosEntre para o Super Aulão de VSM: http://bit.ly/3RUC29n Neste vídeo, Gabriel Amorim dá as melhores dicas para você esquecer sua ex-namorada e virar a página de uma vez por todas.",0,0,"Assumir relacionamento com mulher com passado sombrio #VSM #relacionamentosEntre para o Super Aulão de VSM: http://bit.ly/3RUC29n Neste vídeo, Gabriel Amorim dá as melhores dicas para você esquecer sua ex-namorada e virar a página de uma vez por todas.",0.06104896,0.08621406555175781,0.06104896,0.00579834,0.00932346,0.018452216,videos_toxicidade,0,final_toxicidade
video_13829,"O que falta as vezes é reconhecimento 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0,"O que falta as vezes é reconhecimento 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",0.019854378,0.08970403671264648,0.019854378,0.0008916855,0.0023123662,0.012832909,videos_toxicidade,0,final_toxicidade
