comentario,final_toxicidade
"Sou cristão , e tenho 1 filho .Ele está com a mãe  que pegou um miqueinha para ela .Tive o livramento porque ela era o retrato da mulher que o Tomé sempre fala .Não gosto de usar a palavra a livramento . No então se aplica perfeitamente.Senhores  solteiros sem filhos favor não se envolver com mulheres com filhos ouçam o Soldado que  vos fala .Estou esperando meu filho crescer, e que venha morar comigo.Esse tema é importante.",1
"Eu passei alguns anos sozinho, tive apenas um relacionamento, mas não durou muito. Eu vejo que hoje acabei me tornando um covarde sobre relacionamentos, não busco e não chego em ninguém. Estou ciente disso e está tudo bem. Corro atrás das minhas coisas e hoje minhas prioridades são apenas Minha Estabilidade financeira, Paz, Saúde, Estar bem com minha família e amigos.",0
"O cara tinha cabelo, sombrancelha e as pregas, mas ele vendeu sua dignidade por Views e muito dinheiro!",1
Estava interessado em outras!!!😂,0
😳😳😳....Cara não dá para acreditar nisso...nada é o suficiente...🤦🤦🤦.... lamentável...,0
Forçada essa história mas n dúvido de nada!!! Mesmo assim correu risco de pagar pensão sócio afetiva e até uma falsa acusação da Maria da Penha ou de estupro de vulnerável.,0
Só quem trabalhou ou trabalha em um ambiente que só tem mulher sabe como funciona.Parece que vira uma chave na cabeça das fêmeas!,1
"Mulheres, deixem de ser ridículas. Mais classe , mais respeito por vocês, mais amor próprio. 😮",1
"Estado rouba homens e crianças pra financiar mulheres e velhos, afinal é uma minoria contra uma maioria *votante, contribuinte é o contrário",1
Essa é a geração sem educação Sem respeito Sem o conhecimento de DEUS E A GERAÇÃO QUE NAO VAI CONHECER criança se cria com respeito e correção Não achar😂,1
"O cara tomou uma decisão ruim, mas fazer o que.",0
Os caras só ficam ate achar uma melhor.,0
"Os caras estão acordando. 99,99% delas não valem a pena !",1
"Hunn, será que ela ficaria na pior com o dela😊😅 kkkk sei não",0
"Contexto: ela é muito mais nova que ele. Apenas pela foto: dá uma bronca e continua. Em duas semanas,  povo já esqueceu.",0
"Imagina a cara de tacho das pessoas que enviaram presentes caríssimos das bodas de 24 anos, sendo q nem o mesmo quarto dividiam mais e ela já estava preparando a bodas de prata. Se não é louca, não sei mais oq é.",1
"@  sim , quando a pessoa sabe que não é pai.",0
😂😂😂😂😂😂😂😂😂 essa ai se lascou bonito,1
O Carioca só tava enxergando o lado dele... Ele não conseguia enxergar que a mulher não suportava ele...,1
Eu te raspo já raspei minha esposa,1
Ela por si já viu que não dá certo com esse jovem. Só estava buscando no pai a certeza e ele deu. Parabéns pai!,0
Eu admiro vc ainda está com está mulher kkkkkkk,1
"Cabelo, unha, cílios etc... A gente paga pra nossa mulher, que já tá ali com a gente há um tempo.",0
Porque a mulher do pastor transo com medigo,0
Hahahahahah muito bom. Gosto muito dele.,0
"@  Ele tem um canal novo , Edson Castro",0
Mano esse cara é uma lenda. Se não tiver dinheiro vai passar a madrugada na lavandaria do restaurante 😅,0
"Eu concordo! Não estou falando de educação respeitosa, mas sim onde os pais sabem se posicionar e mostrar autoridade, e realmente educar e preparar seus filhos para essa selva que chamamos de ""viver em sociedade"" kkk",0
"  se esforçam pra querer mulher, se elas fazem sexo é ruim se não fazem é ruim 😂",0
Dá até pena do Carioca... Apaixonado...Vai ralar muito pra se restabelecer...,0
"por isso é melhor nem namorar, se quiser mulher é só pagar prostituta  ",1
"Se tá on, tá liberado ué, seis inventa cada coisa",0
"para n entrar mto em detalhes, pois sao meus conhecidos, conheço um pai que precisa viajar 1hr (ida e volta, 2x) todo fds para buscar e levar o filho na casa da mae.",0
"A roupa já define e anuncia que são marmitas, toda vez que aparece mulher com essa falta de pano.",1
pois ela se sente presa é so ele da a carta de alforia pra ela ..que cada um procurar alguem que estar a seu nivel,1
"Irmão, eu não entendo porque as pessoas acham chocante pessoas do mundo do entretenimento que estão num relacionamento, traírem. Esperam o que?? As pessoas desse meio tem acesso a tudo e todos. Quando se tem poder, se usa. Pode ser músico, digital influencer, youtuber, artista, atleta, já é de se esperar. Segundo ponto: no mundo não existe justiça e nem lógica, e pra você que acredita em Deus, Deus também não tem sentido nenhum. Ele faz um cara de 1,90, branco, olho azul, cabelo dourado liso, forte e ao mesmo tempo um cara deficiente feio e fala que os dois são iguais. Acostume-se que o mundo tem sua base como a lei da selva. Se todos os nossos suprimentos e recursos acabarem, nos tornaremos assassinos, estupradores, ladrões em questao de dias. E não se importem com a moral, ela nunca existiu. É apenas o próprio ser humano",1
Meu Deus cadê o caráter das mulheres ? Ninguém viu sumiu 😅😅😅,1
"Tirando o Léo, foi o melhor podcast que eu ja vi",0
@  Melhor investimento que você faz em se mesmo!,0
"Kkkkkkkkk Errada só está de postar, o vício em redes sociais é terrível, deve postar até indo kagar.",1
"  ela aprendeu esse meme ""sentiu"" e fica repetindo. Qi baixo.",1
Sai fora dessa mulher rapaz!! Isso é  preguiça pura.,1
"Quando voce estiver envelhecida, ele te troca por outra mais nova e mais bonita. Voce estara usada e ninguem vai querer, sem emprego e desvalorizada.  Hoje voce tem um preço. Mas e igual carro novo, depois de usado a gente troca por outro e o usado nao vale quase nada.Vai chorar amargamente por ter se sujeitado ao papel de rap....a e destruir um lar, sera tarde demais. Acorda e sai dessa vida, caminho para o inferno.",1
fico triste com uma noticia dessas ;),0
Resumiu a maioria das mulheres casadas de hoje em dia 🤷🏽‍♂️🤦🏽‍♂️🙄,0
😂😂😂😂extra extra extra! Mais um otario  enganaaaaadddooooo😂😂😂😂,1
Sera q pedir pro pai comprar 1 casa ou contruir e colocar a casa no nome do pai ou da mae e eu e a mulher morar la tem chance dela pegar a casa no futuro sendo q esta no nome dos pais?,0
Com certeza ! Deus abençoe por vc ver o que é certo lindo e muito feminino,0
que entidade é  esta para ser cultuada...😂😂😂,0
Mulher sempre vai na onda das outras e no final disso ela se ferra,1
"valeu Copini, fiz varias  anotações para aplicar em um futuro próximo obrigado pelas dicas. que seu conteúdo bom chegue em mais pessoas que precisam de conhecimento",0
Mulher carente de atenção e porque é porque não tem,1
Uma guerreira dessas não aguentaria 30 segundos na pele de um homem.,1
Já conheci uma GP que ainda morava com a mãe e irmãos. Mesmo esquema - Grana dela era dela.,0
"Que VÍDEO MARAVILHOSO. Por MAIS HOMENS SELETIVOS com mulheres.👏👏👏👏👏  Pela não seletividade muitos pegam HIV, SÍFILIS, CANCRO, Gonorreia e etc. Uma loka dessas deve tá cheia de DROGA na cabeça, ANABOLIZANTES e REMÉDIOS PSIQUIÁTRICOS. A LIBIDO da mulher é BEM DIFERENTE da Libido do homem.  Mulher o tempo todo no Cio só deve ter TRANSTORNOS de HUMOR ou BODERLINE DESESOERADA. Conheço histórias parecidas com essa de mulheres no Caps que levaram esses relacionamentos para frente e no final ganharam LITERALMENTE uma Facada ou elas batendo na porta deles. Mulher assim loka no cio só pode ser CILADA ou GOLPE da BARRIGA e METE FILHO, FURAM PRESERVATIVOS e etc.",1
"É por isso que não assumo nenhuma atribuição de pai ou mãe e minha relação com meus enteados é tranquila,  eu trabalho e meu marido também, quando os filhos dele estão em casa,  ele que cozinha e cuida das coisas deles, eu não interfiro e não faço nada para eles, os trato com educação e respeito, mas com distância para evitar qualquer tipo de desconforto.",0
"Uma lógica totalmente incoerente. A meu ver, o certo seria ela não usar, exatamente por ver que os homens olham, então é vulgar/chama a atenção. Ela, sendo casada e, teoricamente, uma mulher de respeito, deveria fazer o oposto. Ficou claro que aproveitou para se expor, ceder à vontade ""secreta"" e, de lambuja, colocar a culpa no marido.",1
Quando abrem a portas do inferno 😂😂😂,0
Se a mulher não  te ver como um prêmio ela não  se importará  com vc.,1
Pelo jeito ele deixava com ereção por isso o bebê falou maior sacanagem.,1
"Companheiro de verdade sabe e reconhece o valor do outro. Agora, cá pra nós, a mulher fingi muito bem, parece até atriz!",0
Esses são os miquenhias 😂😂😂 os que tem amor próprio são chamados de narcisistas por essas mulheres que gostam de se aparecer.,1
Mulheres Rússas vocês são um☝️ presente 🎁 de Deus vocês são mulheres completas para nós brasileiros estamos sofrendo nos ajudem.😊,0
Sem necessidade de dizer que era .....,0
Sim. Dá pra ser feliz num casamento. Há 20 anos sim.,0
" .Fisica  a necessidade de treinar na frente de homens e mulheres é a falta da aprovação dos outros nos nossos esforços...e sim eu sei o q vc quiz dzr,as mulheres querem se aparecer na academia e em qualquer outro lugar, perderam o pudor.Eu olho pras mulheres e fico pensando,como esperam q os homens não notem,se até a gnt não consegue deixar d olhar,e não é com admiração, é com vergonha alheia.",1
"Isso a época era de praxe.Sempre ouvimos el  falarem, que o marido era feio, era isso aquilo, que não o amava etc... que estava com ele por causa do dinheiro.El  sempre foram utilitáristas e explodoras maquiavélicas, por natureza.",1
"Se fosse o Chad da bmw branca era outra estória bro. Até porque quando a mulher te quer de fato tu não precisa chegar. Ela mesma chega em vc, tá ligado??😂Por essas e outras 😊não chego em mulher.😊.Quem já viu um canal de cara numa Porsche trabalhando de Uber? Ela pega uma chamada de uma jovem que pede a ele pra levar ela na festa de sua amiga, no final da corrida antes descer do carro ela pede um beijo do cara e o cara é claro, cumpre seu papel.😂Elas criam regras pro bonzinho e quebra as regras com o Chad, sacou!",1
"Mano, por experiência própria, salve seus filhos dessa serpente senão ela vai destruir a vida deles. Seu relato é quase igual ao que aconteceu comigo, hoje meus filhos (um menino e uma menina ) já adultos seguirão caminhos que não condizem com seus generos e isso é o que mais me destrói dia após dia. Filhos criados sem a convivência diária do pai, com essa avalanche de ideologias, a tendencia é dar merda",1
"Nem com tatuagem, nem com filhos e se tomouoVenenovid💉 piorou. Quero distância, muita distância dessas...",1
"as piriguete piram em ver uma mulher assim,pois sabem que nunca chegarão aos pés de uma dessas",1
Como o mais velhos falavam todo castigo pra corpo e pouco,1
"Isso é q dá tomar conta da vida alheia. Eu nem sei como as pessoas estão vestidas porque foco no meu treino e no meu Personal. Tá com tempo né, moça?",1
"O ser humano é patético,  na moral 😅,  a miséria humana,  trepar, comer, cagar, morrer,  apodrecer e feder",1
"@ -u9x outra velha que teve uma vida infeliz em um relacionamento, e veio despejar suas frustrações em comentários",1
Se vocês comandassem o Brasil seria totalmente diferente,0
Ah!!!! Esses homens que odeiam as mulheres!!!!,0
Só n seja abusivo meu pai me proibia até de jogar bola hoje já vai completar 7 anos q n vejo e fui para o Ceará para nunca mais voltar.,0
🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0
"Uai, eu falo os dois se sinto os dois",0
Aí falam mal de GP olha essa aí 😂😂😂😂,1
"""Casem-se senhores, com até 4 esposas, quero que casem"" Sheikh Sandro",0
"""Nera"" esse jogador que namorava uma trans? Tá solteiro ou pulou a cerca?",1
"Recalcadas e invejosas, todas empoderadas pelo tal feminismo imbeçilado e mentiroso!!",1
"@  verdade essa sua visão é incorreta. Esquerda e progressismo são a mesma coisa. O progressismo acredita que a humanidade deve sempre “progredir” para uma relativização da moral judaico-cristã, para a subversão da ordem e para a quebra de paradigmas tradicionais estabelecidos. É por isso que o esquerdismo é também chamado de revolucionário.",0
Mais um no colo da Medusa. Quando ele olhar pra trás vai perder tudo e vai ficar duro como pedra.,1
"Msol de pelo menos dois filhos e ainda quer facilidade. Cometer o erro uma vez tudo bem, duas vezes.😂",1
"Muitos homens agem como essa mulher, quando a esposa descobre ele fala tbm que tá arrependido,traição e feio pra ambos,e por isso que eu vivo só, não tenho mais saúde mental,vivi anos com um traidor,até que graças a Deus um dia ele resolveu ir embora,foi uma vez e nunca mais,pq quando aproxima de mim,chamo a brigada e vai pras grades 😢",0
"Que Deus abençoe seja muito feliz neste casamento, estou com meu marido há 9 anos e casados há 7 anos indo para 8 anos felizes, tudo de bom para vocês também",0
"E você, certamente é linda por dentro e por fora! 😍",0
"Já pararam pra pensar que a mulher ferra o homem de todos os lados, ferra o sujeito que paga pensão, e ferra o próprio filho que terá que cuidar de 2 pais dependendo do caso na velhice! Já que a paternidade vem com todas as responsabilidades reciprocas para todos os lados",1
Por que ninguém comenta sobre essa moda das mulheres usarem tanta maquiagem e filtro na cara para ficar desse jeito fake pra caralho?,1
Qual gênero vai usar na hora de aposentar ? 😂,1
"Por isso que essas mulheres modernas querem um trouxa que ganhe muito mais, assim ela usa o dinheiro dele pro casal e o dela só pra ela.",1
o cara tá preso e ano que vem já é 2025... Façam os cálculos dessa história kkkkkk,0
"Depois leva um chifre, larga ou é largada, aí vai pra casa das primas e faz com três, cinco dês e não reclama. Ou vai e pega os Zé ruela e dá até o catador.",1
"Não entendo o que ela fala , blá blá blá blá , a mente  dela funciona assim ?",1
"Assumir mulher com filho de outro é pior que comprar carro velho ., é só aporrinhaçáo, despesas, decepção e pensão pai socioafetivo .,se prepare para dar a pensão .e tem mais o pai do filho dela estava comendo ela a tempo .😢",1
"Homens, nunca se relacionem com mulheres depressivas achando que o poder curativo do seu amor vai salvá-la.",1
"Fiquem atentos, sao dois filhos, então o cara ficou um bom tempo com ela e se saiu é porque a convivencia deve ser uma coisa horrenda.",1
"No máximo um batom,me descreveu ❤ tô pronta 😂❤",0
  complicado se correr o bicho pega se ficar o bicho come. Kkkkkk Não sou casada moro sozinho e ja estou cansada imagine. 😩,0
"@ -kl4wg O feminismo tem a função de politizar o pensamento da mulher, nas suas relações de amizade, conjugais e maternais com os homens. A guerra cultural visa descontruir o homem, em todos os sentidos. O que poderia acontecer a uma sociedade dividida e desconstruída?Escravidão?Quem sabe?",1
"@  Miquéias vira e diz, ""AGORA É A MINHA VEZ!!!"" Nem sei se eu rio, vai Q é doença e contagioso pra quem ri...",1
No seu caso e de muitas só financeira kkk,0
"Algumas usam a tática de apoio aos homens. Mas na verdade é uma ISCA, se for de igreja muitos chegam até acreditar. Entrem nessa depois descubra armadilha onde entraram. 😅😅😅😅😅",1
Esse maluco não tem moral para fala ele mesmo usufruiu da imagem sexual da filha,1
Quando vc não tem razão tenta calar o opositor 😢,0
Duas mocreia que falam: ...num rela em nóis.  É de fuder com a vida.,1
Nem vcs mulheres entendem vcs !,1
Perdoa Mokeinha🤡 ela agiu por impulso🐮,1
"Criei meu filhos assim e o pai deles me reclamava. Hoje meus filhos são cidadãos do bem e muito educados e muito elogiados, graças a Deus 🙏🙌❤️❤️❤️ O mais velho tem 39Do meio 38Mais novo 35. Graças a Deus 🙌🙏",0
"   Você é cego não é mesmo. Lê direito. Eu disse a primeira coisa que eu analiso, PRIMEIRA. Eu não disse o resto. A minha lista têm mais de 20 itens.",1
"Pois é, não da pra contar com elas pra nada.",1
"Kkkkkkkkkk Red pil é meu zovu, muito baba ovo desse charlatã 😂",1
Maravilhoso ❤Parabéns pelo conteúdo.👏🏻👏🏻,0
@  tem sempre uma pra defender a outra geralmente da mesma laia lobo anda com lobo cadeia anda com cadela,1
"Deu a REAL dela...Apesar que EU nao teria este desprendimento...E olha que sou transparente,mas isso me parece ser muito intimista,pois tem aspectos  que vemps a POSTURA,SEM A NECESSIDADE de entrar em detalhes assim tao especificos...Mas parece meio ensaiado este video dela...Pelo menos O CARA DECIDE se vale a pena SAIR com ela e quem sabe FLUIR um relacionamento,JA SABENDO o terreno que esta' pisando! Ótimo tema e vídeo..👍🏻😊obrigado.🎉❤",0
Só consigo  me lembro de quanto o Alan da série  Dois homens e meio sofreu na mão da ex esposa,0
"Isso so pode ser alguma tipo de problema como trauma ou coisa assim,tabu a respeito de sexo pode ser bonita como vc mas dispenso, não aceitaria nunca viver no papai e mamãe pra sempre, ninguém merece, seria o marido mais infeliz do mundo ou não iria sair da casa da luz vermelha.",1
Olha isso é verdade parabéns tem que divulgar isso mesmo❤ Maria Timon Maranhão,0
"Uma sugestão pro ser de luz que está preocupada com a procura, já pensou em fazer caridade?!?",1
Tá resolvido seu problema.pricyra um psiquiatra e se interna definitivamente.vc só precisa ser internada só isso,1
"Uma mentira que é o diabo pode durar por pouco ou um longo tempo mas, não dura pra sempre, porque ele já tem seu destino reservado, somente a verdade que é Jesus é que dura por toda eternidade.",0
Eu acho bonito esses furinhos na bochechas. ❤️,0
e vc será jantado pela direita esquerdinha. Kkkkkkk,1
"É surreal pensar que a Ana hickman deixou o ex marido, pai do filho dela, sem dinheiro até pra fazer a remissão do câncer.....que isso mano, é muita crueldade, sem contar que enquanto ele estava na quimioterapia ela estava com o senhor Edu guedes....bizarro!!!",1
"Tatuagens esquisitas, esse monte de coleira colorida, apreço em demasia pelo dinheiro... tem coisas que são muito óbvias.",1
"Catar latinha e papelão pra ganhar dinheiro que é bom ninguém quer,mais dinheiro  fácil para sustentar os filhos dos outros nas costas do trabalhador CLT e empresários aí fica fácil cobrar.",1
"Os ""experts"" em relacionamentos modernos continuam batendo na tecla da igualdade. As feministas e as intoxicadas pelo movimento (todas as mulheres; sem exceção) nunca quiseram igualdade, mas sim subjugar os homens, destruindo a nossa masculinidade e nos sufocando com leis desiguais e opressoras. O casamento virou uma instituição falida, e qualquer tipo de relacionamento com as mulheres atuais, virou algo desvantajoso e muito perigoso para os homens. Um simples atendimento de uma secretária, lojista ou seja lá o que for, pode ser desastroso e irreversível para a nossa honra e reputação.",1
Que livramento.  Sua hora vai chegar  Vitor.,0
"Cativar a nora?Nem sempre é possível. No caso da minha cunhada, descobrimos que ela gosta de colar velcro e casou com o meu irmão apenas para esfregar na cara do ex-marido dela e tentar limpar a imagem dela na cidade de onde veio. Infelizmente, ele não acredita e acha que não gostamos dela por já ter sido casada, mas não é o caso. O que é inadmissível e irremediável é a motivação do primeiro divórcio. Não dá para compatibilizar.",1
"Você só vai fazer ela feliz com seu dinheirinho...mas quem vai traça-la é outro cara, você não otário!!!😅😅",1
"ensino correto, o homem foi feito pra mulher e a mulher para o homem.",1
"Tem uma frase muito antiga q recomendo pesquisar sobre as origens das palavras pq tem muita coisa sabia a frase é "" ou vc morre herói ou viverá tempo o suficiente para se tornar vilão "" star wars Darth Vader a questão sobre o dinheiro e poder e o seguinte não é proibido ganhar o dinheiro e ser rico e q para ter tudo isso vem com um propósito e se vc se perder não vai cumprir e vai afetar a vida de muitos pode ser um patrão q explora seu empregado por exemplo o salário do empregado não da para ele viver com sua família e vc andando de Ferrari fazendo viagem pela Europa gastando em dólar em euro toda a riqueza q tira do Brasil do seu País deixando seu País na escassez para saciar seus luxos isso é pecado agora rei Salomão rei Davi os patriarca antigo ficou tudo rico ou era ricos e fez o propósito sem ligar para o dinheiro e sim a gerações a grande massa os desejos deles era insignificante perto da vida de muitos q ele influenciava entende não é pecado ser rico e sim como ganhou e o q vai fazer o uso dele vai ajudar ou vai fazer o mau ? Lembre se q enxergar e não ajudar e crime até na matéria imagina no espiritual o que e 90 anos no máximo todo sem energia q vai fazer com tanto dinheiro e poder se seu corpo Já não acompanha mais até seu espírito ao longo do tempo vai compreendendo e assim perde sua energia e não da mais tempo de terminar sua missão o q  realmente veio fazer na terceira dimensão matéria",0
mulher contrariada é um perigo.,1
