id_comentario_anonimizado,comentario,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem
comentario_251496,"Antigamente era assim e as pessoas desse tempo tem educação excelente sabem como entrar e sair de um ambiente e não tinha essa de não pode chamar a atenção dos filhos,o que estraga a educação dos jovens de hoje além da liberdade extrema, é essa lei absurda que você não pôde nem dar um tapa se o filho te ofender ou desobedecer.Mas se eles aprontarem o culpado é você e quem vai sofrer São os  pais e filhos,a lei não ajuda a educar só prejudica infelizmente...😢😢😢😢",0,1,"Antigamente era assim e as pessoas desse tempo tem educação excelente sabem como entrar e sair de um ambiente e não tinha essa de não pode chamar a atenção dos filhos,o que estraga a educação dos jovens de hoje além da liberdade extrema, é essa lei absurda que você não pôde nem dar um tapa se o filho te ofender ou desobedecer.Mas se eles aprontarem o culpado é você e quem vai sofrer São os  pais e filhos,a lei não ajuda a educar só prejudica infelizmente...😢😢😢😢",0.12520397,0.28681373596191406,0.12520397,0.0049972534,0.011765319,0.083112895,comentarios
comentario_2577118,"Tem sim,so avisem a ela que o nome disso ainda é prostituição.",1,0,"Tem sim,so avisem a ela que o nome disso ainda é prostituição.",0.30502358,0.274843692779541,0.30502358,0.018836858,0.048737846,0.18977246,comentarios
comentario_74542,"E agora só falta falarem que esse “gás” (ar que respiramos) que o domo segura, vem exclusivamente das plantas. As mesmas coisas que falavam na nossa escola, vamos proteger a Amazônia (não que não deva ser protegida, é claro que sim).",0,0,"E agora só falta falarem que esse “gás” (ar que respiramos) que o domo segura, vem exclusivamente das plantas. As mesmas coisas que falavam na nossa escola, vamos proteger a Amazônia (não que não deva ser protegida, é claro que sim).",0.019226074,0.2893648147583008,0.019226074,0.00059843063,0.0017204003,0.012490907,comentarios
comentario_527200,"aí depois ela vai dizer que o cara assediou ela, tipo assim uma armadilha entendeu",1,1,"aí depois ela vai dizer que o cara assediou ela, tipo assim uma armadilha entendeu",0.2854903,0.28431272506713867,0.2854903,0.014640691,0.015757138,0.035553806,comentarios
comentario_2859871,"Elas são mto engraçadas. Pq ela disse, os red pill fala pra fazer piada de tudo, elas fazem e eles não gostam principalmente com a zoeira pra eles",0,0,"Elas são mto engraçadas. Pq ela disse, os red pill fala pra fazer piada de tudo, elas fazem e eles não gostam principalmente com a zoeira pra eles",0.22445217,0.2438807487487793,0.22445217,0.00831604,0.028016793,0.08582769,comentarios
comentario_1326628,"*Salve Padrinho, salve confrades.**Negar isso seria como negar que o céu é azul. Contra fatos não há argumentos.*",0,0,"*Salve Padrinho, salve confrades.**Negar isso seria como negar que o céu é azul. Contra fatos não há argumentos.*",0.020607091,0.268064022064209,0.020607091,0.0008869171,0.00414376,0.010856897,comentarios
comentario_2607244,"As mulheres do passado trabalhavam? Elas nem recebiam herança dos pais, a única esperança é encontrar um bom marido.",1,0,"As mulheres do passado trabalhavam? Elas nem recebiam herança dos pais, a única esperança é encontrar um bom marido.",0.11181668,0.23812580108642578,0.11181668,0.004711151,0.07012023,0.05964688,comentarios
comentario_203334,Ele não  chorou e sinal que  nunca mais  volta pra ela,0,0,Ele não  chorou e sinal que  nunca mais  volta pra ela,0.020231359,0.2550680637359619,0.020231359,0.00064373016,0.0016464046,0.011312899,comentarios
comentario_2726635,Atrás da caçamba tudo pode acontecer...😅,0,0,Atrás da caçamba tudo pode acontecer...😅,0.039935954,0.2728157043457031,0.039935954,0.001964569,0.002090379,0.01648093,comentarios
comentario_662439,O cara lençol um  gem jutsu na mulher atra vês dos olhos,0,0,O cara lençol um  gem jutsu na mulher atra vês dos olhos,0.25462922,0.26273322105407715,0.25462922,0.020902663,0.044870727,0.06826523,comentarios
comentario_1711157,"Mano, é mulher e não cunhãs. Segundo, esses hobbies não estão meio ultrapassados não? Tipo, eu curto HQs também e tals mas Supernatural? Aquela série é muito podre.",0,1,"Mano, é mulher e não cunhãs. Segundo, esses hobbies não estão meio ultrapassados não? Tipo, eu curto HQs também e tals mas Supernatural? Aquela série é muito podre.",0.36095104,0.2717158794403076,0.36095104,0.020257099,0.08500996,0.32682732,comentarios
comentario_2353494,Que horror! 😱😱😱 Essa moça não teve mãe ou pai?,0,0,Que horror! 😱😱😱 Essa moça não teve mãe ou pai?,0.33998606,0.28396129608154297,0.31547862,0.016254602,0.027614836,0.33998606,comentarios
comentario_3030458,"Amorim, tem a senha sou fã, pra caralho",0,0,"Amorim, tem a senha sou fã, pra caralho",0.47119883,0.24321341514587402,0.47119883,0.023076924,0.010581387,0.11172232,comentarios
comentario_2236437,Que nojo..quanto mais eu vejo ais nojo eu pego ..depois vem pra rua chamar de assediador ou de homem pobre...não tem homem empresário pra todas,1,1,Que nojo..quanto mais eu vejo ais nojo eu pego ..depois vem pra rua chamar de assediador ou de homem pobre...não tem homem empresário pra todas,0.2854835,0.26469922065734863,0.2854835,0.012283325,0.047190998,0.27763805,comentarios
comentario_1735519,"Ei, copini, to aqui! Não tô consigo acessar a página do close friends, ta indisponível, já fechou a quantidade de vagas?",0,0,"Ei, copini, to aqui! Não tô consigo acessar a página do close friends, ta indisponível, já fechou a quantidade de vagas?",0.024613906,0.2935020923614502,0.024613906,0.0013828278,0.0049577127,0.0114269,comentarios
comentario_1948513,@  devemos pensar diferente e impor a religião cristã pq somos maioria desde q mundo existe… quem não se adapta q mude,0,1,@  devemos pensar diferente e impor a religião cristã pq somos maioria desde q mundo existe… quem não se adapta q mude,0.11419344,0.25943994522094727,0.11419344,0.0023555756,0.10221587,0.02657372,comentarios
comentario_1028395,Eu também perdi o meu faz um mês só para nós ajudar e dar forças para superar ❤ tanto coisa,0,0,Eu também perdi o meu faz um mês só para nós ajudar e dar forças para superar ❤ tanto coisa,0.009990019,0.28493213653564453,0.009990019,0.0006532669,0.0025158543,0.0070758737,comentarios
comentario_2541569,"Uai, eu falo os dois se sinto os dois",0,0,"Uai, eu falo os dois se sinto os dois",0.015644746,0.2747538089752197,0.015644746,0.0008869171,0.0024418586,0.008348881,comentarios
comentario_430943,Lição de vida: Não ter amigos da canhota. Ficar e permanecer o mais longe.,0,0,Lição de vida: Não ter amigos da canhota. Ficar e permanecer o mais longe.,0.0665887,0.2843492031097412,0.0665887,0.0016784668,0.006992595,0.033460364,comentarios
comentario_472800,"Já trabalhei de garçom nos anos 80/90 era raro as mulheres beberem, tbm era raro uma mulher ir ao bar beber sozinha , hoje elas bebem mais dq os homens,pior é o vechame q elas dão quando estão bebadas é pior dq os homens",1,1,"Já trabalhei de garçom nos anos 80/90 era raro as mulheres beberem, tbm era raro uma mulher ir ao bar beber sozinha , hoje elas bebem mais dq os homens,pior é o vechame q elas dão quando estão bebadas é pior dq os homens",0.20312156,0.2741842269897461,0.20312156,0.013349563,0.19890837,0.14874944,comentarios
comentario_2277299,"O cara que se submete a isso já tá morto moralmente. 1 chutando pica de tabela do outro, cada um pegando um tikin de doença do outro, tá maluco!😮😂😂😂",0,1,"O cara que se submete a isso já tá morto moralmente. 1 chutando pica de tabela do outro, cada um pegando um tikin de doença do outro, tá maluco!😮😂😂😂",0.4339631,0.28313636779785156,0.39915034,0.03321367,0.034300596,0.4339631,comentarios
comentario_2766509,Hoje não vale mais a pena casar.,0,0,Hoje não vale mais a pena casar.,0.0059358664,0.2896895408630371,0.0026074578,0.00014901161,0.00061046466,0.0059358664,comentarios
comentario_2539347,"Isso só pode ser meme, não é possível que exista uma situação dessas!",0,0,"Isso só pode ser meme, não é possível que exista uma situação dessas!",0.016210219,0.29338622093200684,0.016210219,0.000705719,0.0015169121,0.009545889,comentarios
comentario_1407514,"Quando esse lance de ficar começou, quem mais se beneficiou foi as mulhres.",0,1,"Quando esse lance de ficar começou, quem mais se beneficiou foi as mulhres.",0.004743609,0.28424882888793945,8.540995e-05,6.444752e-06,3.959927e-05,0.004743609,comentarios
comentario_2069276,"Meu esposo e eu estamos juntos há 24 anos.. dormimos cedo , não consumimos álcool e vivemos felizes e realizados! Quem quer ficar na vidinha de balada que fique...",0,0,"Meu esposo e eu estamos juntos há 24 anos.. dormimos cedo , não consumimos álcool e vivemos felizes e realizados! Quem quer ficar na vidinha de balada que fique...",0.033806015,0.2611124515533447,0.033806015,0.001077652,0.0022846176,0.018645585,comentarios
comentario_2353757,"Unico jeito de ter vantagem nesse jogo é não jogando, qualquer outra história fora disso é historia pra 🐂 dormir",0,0,"Unico jeito de ter vantagem nesse jogo é não jogando, qualquer outra história fora disso é historia pra 🐂 dormir",0.063027434,0.2802116870880127,0.063027434,0.0017642975,0.00224762,0.020579277,comentarios
comentario_328971,Não acredito em NEM UMA palavra. A vida na rede é pura falsidade.,0,0,Não acredito em NEM UMA palavra. A vida na rede é pura falsidade.,0.19870108,0.2857785224914551,0.19870108,0.002746582,0.0060676485,0.11978693,comentarios
comentario_2852527,"@  sim , quando a pessoa sabe que não é pai.",0,0,"@  sim , quando a pessoa sabe que não é pai.",0.02543884,0.2543981075286865,0.02543884,0.00067710876,0.0027378413,0.01302291,comentarios
comentario_2774747,"por isso é melhor nem namorar, se quiser mulher é só pagar prostituta  ",1,1,"por isso é melhor nem namorar, se quiser mulher é só pagar prostituta  ",0.52007306,0.2917804718017578,0.52007306,0.16960317,0.3817989,0.47630358,comentarios
comentario_2015123,Deixa ele ficar na ilusão da black pill man,0,0,Deixa ele ficar na ilusão da black pill man,0.15545623,0.26857995986938477,0.15545623,0.0077819824,0.10221587,0.06582214,comentarios
comentario_1591820,"  em idade para relacionamento não velhota, tia!🤷🏼",1,1,"  em idade para relacionamento não velhota, tia!🤷🏼",0.37795907,0.26444578170776367,0.37795907,0.023076924,0.07012023,0.3416952,comentarios
comentario_2185378,Esse maluco não tem moral para fala ele mesmo usufruiu da imagem sexual da filha,0,1,Esse maluco não tem moral para fala ele mesmo usufruiu da imagem sexual da filha,0.6051471,0.23495697975158691,0.53579444,0.08595808,0.0775651,0.6051471,comentarios
comentario_312399,Mentalidade com raiz comunista,0,0,Mentalidade com raiz comunista,0.147767,0.2844104766845703,0.147767,0.007820129,0.08666438,0.07523532,comentarios
comentario_562687,"Lerdo,burro,o cara entendeu na primeira indireta😂😂😂",0,1,"Lerdo,burro,o cara entendeu na primeira indireta😂😂😂",0.56997263,0.278226375579834,0.51980776,0.02449106,0.021786476,0.56997263,comentarios
comentario_1611505,Amizades e amigas também não tenha ninguém para ter ou ser por mais que é difícil,0,0,Amizades e amigas também não tenha ninguém para ter ou ser por mais que é difícil,0.015707577,0.2771430015563965,0.015707577,0.0005340576,0.0016834025,0.009906891,comentarios
comentario_736670,"Amigo, mais da metade da população vive de salário mínimo enquanto o Elon Musk tá viajando de jatinho pra lua cara, cade a igualdade? Cade a dignidade das pessoas trabalhadoras em comparação a esses caras que não fazem nada além de mandar os trabalhadores trabalharem?",0,0,"Amigo, mais da metade da população vive de salário mínimo enquanto o Elon Musk tá viajando de jatinho pra lua cara, cade a igualdade? Cade a dignidade das pessoas trabalhadoras em comparação a esses caras que não fazem nada além de mandar os trabalhadores trabalharem?",0.16245349,0.29445528984069824,0.16245349,0.0024223328,0.009101473,0.097093195,comentarios
comentario_2603812,E qual homem rico iria querer andar de mãos dadas com um tracajá bandeira desse aí?,1,1,E qual homem rico iria querer andar de mãos dadas com um tracajá bandeira desse aí?,0.1460314,0.27295565605163574,0.1460314,0.008125305,0.020580608,0.08434689,comentarios
comentario_2251305,"ELA DIZ: os que tem objetivos!, tem qualidades e são UM SHOW ao tratarem essas LINDEZAS ❤🇧🇷",0,0,"ELA DIZ: os que tem objetivos!, tem qualidades e são UM SHOW ao tratarem essas LINDEZAS ❤🇧🇷",0.007797878,0.27475571632385254,0.006942749,0.00036001205,0.0009573196,0.007797878,comentarios
comentario_1309132,"😮misericórdia! Ela! está  ""errada"" Mas não! Concordo  com filmar e o Pior Expor  em rede social . 😢 Provavelmente esse casamento Vai acabar. 😊",0,0,"😮misericórdia! Ela! está  ""errada"" Mas não! Concordo  com filmar e o Pior Expor  em rede social . 😢 Provavelmente esse casamento Vai acabar. 😊",0.11129999,0.27460312843322754,0.11129999,0.0030517578,0.005956655,0.061101943,comentarios
comentario_1281284,Só ter Virtudes raras não gera emoção...,0,0,Só ter Virtudes raras não gera emoção...,0.02035702,0.273099422454834,0.02035702,0.0005698204,0.0018498929,0.013858915,comentarios
comentario_522760,Isso merece uma SALVA DE PALMA! DE PE!❤,0,0,Isso merece uma SALVA DE PALMA! DE PE!❤,0.015330595,0.2894711494445801,0.015330595,0.0012779236,0.0015631594,0.009165886,comentarios
comentario_444940,"  1° Ninguém quer ir visitar uma mulher q conversa do tipo dessa do vídeo ...duvido q  ela tem colegas q se oferecem p ir na casa dela ...talvez é ao contrário e sim é ela q quer ir na casa dos outros ...O q aontece é o seguinte ...Na adolescência.... acabamos d sair da infância ...somos mais inocentes...temos mais tempo ...temos mais necessidade de falar ... de conversar ...confiamos mais ...C o passar do tempo ...vamos vendo q as pessoas são egoístas, algumas  hipócritas ... e isso até entre irmãos ou primos ....as vezes até temos pai , mãe q não são confiáveis ..isso desde o princípio da vida ...Inclusive o certo seria primeiro sermos amigos dos irmãos , primos , tios e depois vim as pessoas da rua ...depois vim os colegas ...mais não é assim não ..e isso é desde o princípio do mundo ... Não teve a história de Abel e Caim ...O q ela falou sobre gastar ... $$ churrasco, banquete p se aparecer .....isso aí depende do q os colegas combinam ...Outra coisa a vida financeira cada um cuida da sua ...cada um cuida das suas finanças ....cada um tem q ter sabedoria e buscar se qualificar profissionalmente... seja virar um bom catador d reciclagem ou fazer um curso superior ou técnico ou um excelente pintor , padeiro , salgadeiro , cabeleireiro, costureiro ...o certo é economizar e viver d acordo com o q ganha ..a vida financeira é cada um por si mesmo ...Quem é comprometido as vezes já não tem muito tempo nem p cônjuge, nem p filhos ...tem q tirar tempo p ligar , visitar mãe , avó ...Casa , lar é sagrado ...ocupações, responsabilidades durante a semana...provavelmente feriado, sábado são p descansar ..Quem tem alguém q confia p desabafar , p comemorar...tem pessoas q uma motivação a outro c as palavras...conheço pessoas q são cristãos... e q tem temor d Deus e amor , respeito e q se preocupam uns c os outros ...quem tem colegas q da p confiar.... são pessoas d sorte ...Dependendo da idade ...a pessoa está *sedentária* .. _desmotivada_ ... *sem* sonhos e por isso fica igual essa mulher do vídeo ...essa mulher do vídeo está gorda ...não malha , não treina ...alimenta mal ...está inflamada de trigo , pão , bolo , macarrão, doces ...farinhas brancas q viram açúcar no organismo ...Esperar o q ???",1,1,"  1° Ninguém quer ir visitar uma mulher q conversa do tipo dessa do vídeo ...duvido q  ela tem colegas q se oferecem p ir na casa dela ...talvez é ao contrário e sim é ela q quer ir na casa dos outros ...O q aontece é o seguinte ...Na adolescência.... acabamos d sair da infância ...somos mais inocentes...temos mais tempo ...temos mais necessidade de falar ... de conversar ...confiamos mais ...C o passar do tempo ...vamos vendo q as pessoas são egoístas, algumas  hipócritas ... e isso até entre irmãos ou primos ....as vezes até temos pai , mãe q não são confiáveis ..isso desde o princípio da vida ...Inclusive o certo seria primeiro sermos amigos dos irmãos , primos , tios e depois vim as pessoas da rua ...depois vim os colegas ...mais não é assim não ..e isso é desde o princípio do mundo ... Não teve a história de Abel e Caim ...O q ela falou sobre gastar ... $$ churrasco, banquete p se aparecer .....isso aí depende do q os colegas combinam ...Outra coisa a vida financeira cada um cuida da sua ...cada um cuida das suas finanças ....cada um tem q ter sabedoria e buscar se qualificar profissionalmente... seja virar um bom catador d reciclagem ou fazer um curso superior ou técnico ou um excelente pintor , padeiro , salgadeiro , cabeleireiro, costureiro ...o certo é economizar e viver d acordo com o q ganha ..a vida financeira é cada um por si mesmo ...Quem é comprometido as vezes já não tem muito tempo nem p cônjuge, nem p filhos ...tem q tirar tempo p ligar , visitar mãe , avó ...Casa , lar é sagrado ...ocupações, responsabilidades durante a semana...provavelmente feriado, sábado são p descansar ..Quem tem alguém q confia p desabafar , p comemorar...tem pessoas q uma motivação a outro c as palavras...conheço pessoas q são cristãos... e q tem temor d Deus e amor , respeito e q se preocupam uns c os outros ...quem tem colegas q da p confiar.... são pessoas d sorte ...Dependendo da idade ...a pessoa está *sedentária* .. _desmotivada_ ... *sem* sonhos e por isso fica igual essa mulher do vídeo ...essa mulher do vídeo está gorda ...não malha , não treina ...alimenta mal ...está inflamada de trigo , pão , bolo , macarrão, doces ...farinhas brancas q viram açúcar no organismo ...Esperar o q ???",0.36095104,0.28568482398986816,0.36095104,0.023076924,0.054763943,0.26957804,comentarios
comentario_1133365,Teremos asilos cheios de velhinhas divorciadas num futuro próximo....,1,1,Teremos asilos cheios de velhinhas divorciadas num futuro próximo....,0.2854937,0.2581362724304199,0.2854937,0.02296847,0.23542951,0.25998658,comentarios
comentario_1810680,Único lugar que eu vi a mulher perder foi onde eu trabalhava que os caras pegavam as mulheres e a patroa mandava as mulheres embora 😂 por que ela tinha sido traída umas 200x pelo marido aí ela pegou ranço de mulher infiel .... ela é uma mulher Maravilhosa de respeito a patroa de bom coração ❤ não estou pagando pau pra mulheres mais ela ajudou muita gente e não defendia mulheres na empresa ela mandava embora 😂 !,1,0,Único lugar que eu vi a mulher perder foi onde eu trabalhava que os caras pegavam as mulheres e a patroa mandava as mulheres embora 😂 por que ela tinha sido traída umas 200x pelo marido aí ela pegou ranço de mulher infiel .... ela é uma mulher Maravilhosa de respeito a patroa de bom coração ❤ não estou pagando pau pra mulheres mais ela ajudou muita gente e não defendia mulheres na empresa ela mandava embora 😂 !,0.4269174,0.2636854648590088,0.4269174,0.06488878,0.23239216,0.34203702,comentarios
comentario_1855181,"Mano, por experiência própria, salve seus filhos dessa serpente senão ela vai destruir a vida deles. Seu relato é quase igual ao que aconteceu comigo, hoje meus filhos (um menino e uma menina ) já adultos seguirão caminhos que não condizem com seus generos e isso é o que mais me destrói dia após dia. Filhos criados sem a convivência diária do pai, com essa avalanche de ideologias, a tendencia é dar merda",1,1,"Mano, por experiência própria, salve seus filhos dessa serpente senão ela vai destruir a vida deles. Seu relato é quase igual ao que aconteceu comigo, hoje meus filhos (um menino e uma menina ) já adultos seguirão caminhos que não condizem com seus generos e isso é o que mais me destrói dia após dia. Filhos criados sem a convivência diária do pai, com essa avalanche de ideologias, a tendencia é dar merda",0.41910073,0.26726794242858887,0.41910073,0.034110364,0.10221587,0.36798462,comentarios
comentario_696674,"chama o Rui costa pimenta do pcp, melhor analise geopolitica do mundo",0,0,"chama o Rui costa pimenta do pcp, melhor analise geopolitica do mundo",0.08083374,0.2723512649536133,0.08083374,0.0017738342,0.005401687,0.04442204,comentarios
comentario_1674620,FILHOS PARA ALIMENTAR A INDÚSTRIA DA PENSÃO ALIMENTÍCIA  E SUSTENTAR O GOVERNO COM IMPOSTOS.,0,0,FILHOS PARA ALIMENTAR A INDÚSTRIA DA PENSÃO ALIMENTÍCIA  E SUSTENTAR O GOVERNO COM IMPOSTOS.,0.03357032,0.2789194583892822,0.03357032,0.0008869171,0.0025343532,0.021159383,comentarios
comentario_18382,"Mas também muitos homens estão procurando mulheres perfeitas, velhos procurando novinhas,  acho que a culpa é de todos",0,0,"Mas também muitos homens estão procurando mulheres perfeitas, velhos procurando novinhas,  acho que a culpa é de todos",0.16158698,0.2869448661804199,0.16158698,0.008583069,0.10221587,0.07270074,comentarios
comentario_2425357,Isso aí se chama prostituta. A pessoa não faz nada e exige que o homem ganha bem pra sustentala. Deve ser bem pesado carregar essa mala sem alça,1,1,Isso aí se chama prostituta. A pessoa não faz nada e exige que o homem ganha bem pra sustentala. Deve ser bem pesado carregar essa mala sem alça,0.42568782,0.2666318416595459,0.42568782,0.040387187,0.14875233,0.41767508,comentarios
comentario_370618,"desse jeito, esse pai está certo.",0,0,"desse jeito, esse pai está certo.",0.016964182,0.2763488292694092,0.016964182,0.0012588501,0.0040327664,0.0092228865,comentarios
comentario_2684335,"Nenhum é melhor q o outro, fraco nesse video ai é so questão de percepção",0,0,"Nenhum é melhor q o outro, fraco nesse video ai é so questão de percepção",0.05824285,0.3055102825164795,0.05824285,0.001335144,0.004180758,0.03070583,comentarios
comentario_2616921,"Ufaa pensei que era os dois juntos , por um momento duvidei de sua virtude",0,0,"Ufaa pensei que era os dois juntos , por um momento duvidei de sua virtude",0.02308189,0.2780635356903076,0.02308189,0.00081539154,0.0024788564,0.0140109155,comentarios
comentario_1198239,Realmente.. Ainda tentou.. Chegou pra dizendo que não dá mais... É tchau e benção 😂😂,0,0,Realmente.. Ainda tentou.. Chegou pra dizendo que não dá mais... É tchau e benção 😂😂,0.032156147,0.2939882278442383,0.032156147,0.00074863434,0.0011654325,0.021675033,comentarios
comentario_1861385,"Pois é, não da pra contar com elas pra nada.",1,1,"Pois é, não da pra contar com elas pra nada.",0.032391842,0.3076632022857666,0.032391842,0.0011396408,0.0027193425,0.022190686,comentarios
comentario_2198248,Qualquer idade? Conheço um que mora no orfanato que topa. Tá doido atrás de um compromisso sério com uma mãe. 😅😅😅😅😅,0,0,Qualquer idade? Conheço um que mora no orfanato que topa. Tá doido atrás de um compromisso sério com uma mãe. 😅😅😅😅😅,0.1991664,0.27611708641052246,0.1991664,0.006752014,0.009286462,0.12521741,comentarios
comentario_19394,"Nem precisa chegar na idade, ela é feia, por isso caras feios chegam nela. Ela sabe disso, é só ela se olhar no espelho.",1,1,"Nem precisa chegar na idade, ela é feia, por isso caras feios chegam nela. Ela sabe disso, é só ela se olhar no espelho.",0.6336687,0.27838993072509766,0.56269526,0.16960317,0.11396073,0.6336687,comentarios
comentario_1132353,"Vamos lá,  algumas considerações.  Algumas coisas confesso que achei prudente olhar... tenho um filho e não tenho contato, levanta muitos alertas... o problema aí é  desistir no primeiro encontro... talvez não seja o motivo.antes de entender, mas tem muitos dessas falas podem sim ser problemáticas pra qualquer pessoa. O tom debochado delas é  que muda totalmente o foco das questões.... hj em dia e sim necessário olhar muito bem onde se tá amarrando o bode... pq o futuro pode ser um longo arrependimento....",0,0,"Vamos lá,  algumas considerações.  Algumas coisas confesso que achei prudente olhar... tenho um filho e não tenho contato, levanta muitos alertas... o problema aí é  desistir no primeiro encontro... talvez não seja o motivo.antes de entender, mas tem muitos dessas falas podem sim ser problemáticas pra qualquer pessoa. O tom debochado delas é  que muda totalmente o foco das questões.... hj em dia e sim necessário olhar muito bem onde se tá amarrando o bode... pq o futuro pode ser um longo arrependimento....",0.036870047,0.2679290771484375,0.036870047,0.0016975403,0.0041067624,0.021803947,comentarios
comentario_985771,Tanta idiotice!!! Homem virou virgens?! 😂,0,1,Tanta idiotice!!! Homem virou virgens?! 😂,0.4986907,0.2824065685272217,0.47119883,0.023106033,0.06658725,0.4986907,comentarios
comentario_2988718,"Quem sabe ela nao consiga uma.mukher que traga muito mais que essa cesta que ele esta levando, uma que ira edificar a sua cs.",1,0,"Quem sabe ela nao consiga uma.mukher que traga muito mais que essa cesta que ele esta levando, uma que ira edificar a sua cs.",0.25462922,0.27846264839172363,0.25462922,0.016060932,0.0233943,0.16266862,comentarios
comentario_2855739,"sou evangélico/cristão, e, infelizmente, muita coisa é  verdade, fariseus",0,0,"sou evangélico/cristão, e, infelizmente, muita coisa é  verdade, fariseus",0.23667802,0.2781822681427002,0.23667802,0.0075912476,0.23618884,0.06599696,comentarios
comentario_696747,"MUITO BOM!FALTOU UMA ORIENTAÇÃO QUE PASSO PARA MINHAS FILHAS, NÃO TIRAR O OLHO DO COPO QUE BEBE, PREFERÊNCIA BEBER NA GARRAFA E SEMPRE UTILIZAR A TAMPA.",0,0,"MUITO BOM!FALTOU UMA ORIENTAÇÃO QUE PASSO PARA MINHAS FILHAS, NÃO TIRAR O OLHO DO COPO QUE BEBE, PREFERÊNCIA BEBER NA GARRAFA E SEMPRE UTILIZAR A TAMPA.",0.050078966,0.2579517364501953,0.050078966,0.0024795532,0.0028673338,0.01632893,comentarios
comentario_1360608,"Sou da capital de São Paulo, e penso em sair dessa cidade.",0,0,"Sou da capital de São Paulo, e penso em sair dessa cidade.",0.005897866,0.2512028217315674,0.002450382,0.00027537346,0.0011700572,0.005897866,comentarios
comentario_21918,Satanás anda ao derredor... o fim dos tempos,0,0,Satanás anda ao derredor... o fim dos tempos,0.20242359,0.2503550052642822,0.20242359,0.010910034,0.01274247,0.07428485,comentarios
comentario_2729587,Oxe tiveram tiveram mais de 12 e agora querem um... abraçaaa fias,0,0,Oxe tiveram tiveram mais de 12 e agora querem um... abraçaaa fias,0.028385026,0.27280569076538086,0.028385026,0.0013637543,0.0032928092,0.017356457,comentarios
comentario_469290,Resumindo nós homens temos muito quê aprender e deixar de ser trouxa...,0,0,Resumindo nós homens temos muito quê aprender e deixar de ser trouxa...,0.2540519,0.29221057891845703,0.2540519,0.011444092,0.10221587,0.22303216,comentarios
comentario_2337390,"Tem que dar valor no que crecem maravilhoso  o sr da Havan 😂😂😂 vao bolaonariatas .O pt não  ganhou as eleições  ai so por isso nao esta sendo ajudados por eles ,porque o exercito  era pra ter ajudado ,a recuperar  so que nao deixaram",0,1,"Tem que dar valor no que crecem maravilhoso  o sr da Havan 😂😂😂 vao bolaonariatas .O pt não  ganhou as eleições  ai so por isso nao esta sendo ajudados por eles ,porque o exercito  era pra ter ajudado ,a recuperar  so que nao deixaram",0.19986437,0.272477388381958,0.19986437,0.0062561035,0.034300596,0.16809943,comentarios
comentario_773788,Mais as mulheres são os Zé hj em dia 😂😂😂😂,1,1,Mais as mulheres são os Zé hj em dia 😂😂😂😂,0.27662867,0.5005135536193848,0.2667042,0.01502803,0.27662867,0.17486192,comentarios
comentario_1579029,ELA PEGA O CACETE DO MARIO 1 VEZ !........NO CELULAR 1000 VEZES !.........VAZA TEM OUTRA ALI QUE QUER ALGO REALMENTE,1,1,ELA PEGA O CACETE DO MARIO 1 VEZ !........NO CELULAR 1000 VEZES !.........VAZA TEM OUTRA ALI QUE QUER ALGO REALMENTE,0.50503236,0.2644329071044922,0.50503236,0.16960317,0.030433474,0.3388922,comentarios
comentario_1213387,"Mas se é um homem que fala essas coisas, é massacrado... muitas vezes até pelos próprios homens.",0,0,"Mas se é um homem que fala essas coisas, é massacrado... muitas vezes até pelos próprios homens.",0.007151874,0.276561975479126,0.0049635945,0.00047683716,0.0009943173,0.007151874,comentarios
comentario_1869710,"Eu, eu sou o Senhor, e além de mim não há Salvador. ✨Isaías 43:11",0,0,"Eu, eu sou o Senhor, e além de mim não há Salvador. ✨Isaías 43:11",0.014827953,0.2774081230163574,0.014827953,0.00078201294,0.0050317086,0.008044879,comentarios
comentario_2510753,"Só pela ""carinha"" dela já dá pra saber que de fato é uma armadilha. Abre o olho garoto",1,1,"Só pela ""carinha"" dela já dá pra saber que de fato é uma armadilha. Abre o olho garoto",0.2412222,0.2775850296020508,0.2412222,0.010223389,0.011839314,0.20668297,comentarios
comentario_627852,  os sinais são diferentes. Por isso existe o termo ESPECTRO autista. Mas a grande maioria não consegue segurar sua emoção. Por isso partem pra agressão.,0,0,  os sinais são diferentes. Por isso existe o termo ESPECTRO autista. Mas a grande maioria não consegue segurar sua emoção. Por isso partem pra agressão.,0.25084448,0.27115559577941895,0.25084448,0.008430481,0.11047905,0.110259406,comentarios
comentario_2203609,Se o soldado não encapou a arma vai levar um golpe,0,1,Se o soldado não encapou a arma vai levar um golpe,0.19504376,0.27228474617004395,0.19504376,0.010681152,0.0070665907,0.025929155,comentarios
comentario_658864,"Gustavo Machado, o terror dos ancaps, monarquistas, fascistas e afins. Campeão invicto de debates na Internet. Parabéns ao Gustavo e ao RedCast. 👏👏👏👏",0,0,"Gustavo Machado, o terror dos ancaps, monarquistas, fascistas e afins. Campeão invicto de debates na Internet. Parabéns ao Gustavo e ao RedCast. 👏👏👏👏",0.19314334,0.26899075508117676,0.19314334,0.006942749,0.046159767,0.16337912,comentarios
