id_comentario_anonimizado,comentario,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem
comentario_840513,"""Ai miqueinha, tu pegou a ficha 1058, que azar, mas se tu quiser eu te deixo ceder teus ouvidos para eu te contar das 1057 salsichas que peguei""",1,1,"""Ai miqueinha, tu pegou a ficha 1058, que azar, mas se tu quiser eu te deixo ceder teus ouvidos para eu te contar das 1057 salsichas que peguei""",0.2854971,0.286956787109375,0.2854971,0.023076924,0.028628819,0.1798321,comentarios
comentario_98183,Bebês reborn foi uma isca de mostrar oque nós não sabíamos de problemas q já existia ...problemas ocultos que veio a tona ... Ela mesmo disse ... NOS SOMOS FELIZES ASSIM !!!...  assim como ? Enfim ....,0,0,Bebês reborn foi uma isca de mostrar oque nós não sabíamos de problemas q já existia ...problemas ocultos que veio a tona ... Ela mesmo disse ... NOS SOMOS FELIZES ASSIM !!!...  assim como ? Enfim ....,0.02968135,0.294130802154541,0.02968135,0.00069618225,0.0022383702,0.018710041,comentarios
comentario_1310684,"Nem precisaria do dinheiro 💰 o livramento por si só, não tem dinheiro que pague, seus 3 anos perdido com a pessoa insignificante, mas pela resposta no final você merece muito mais que R$ 10.000,00 luz na caminhada meu irmão 🚀🌍🦅🙏🏾📖🛡️",0,0,"Nem precisaria do dinheiro 💰 o livramento por si só, não tem dinheiro que pague, seus 3 anos perdido com a pessoa insignificante, mas pela resposta no final você merece muito mais que R$ 10.000,00 luz na caminhada meu irmão 🚀🌍🦅🙏🏾📖🛡️",0.24630153,0.24524569511413574,0.22712809,0.0042915344,0.003607291,0.24630153,comentarios
comentario_325052,"   concordo com vc, o problema é que muitas mulheres querem impor esse gasto na conta dos homens e isso eu não acho justo, como muitos não acham.",0,0,"   concordo com vc, o problema é que muitas mulheres querem impor esse gasto na conta dos homens e isso eu não acho justo, como muitos não acham.",0.08479069,0.2843341827392578,0.08479069,0.001964569,0.068465814,0.02425329,comentarios
comentario_2605773,E você vá se vestir igual uma mulher de Respeito.,1,1,E você vá se vestir igual uma mulher de Respeito.,0.019100413,0.2215404510498047,0.019100413,0.00062942505,0.002626848,0.014580919,comentarios
comentario_2500719,"@ -cq8hc  Ele é quem decide. Ele é forte, mas pode precisar de uma  palavra para acalmar sua alma. O Alexandre foi muito esmagado no mais profundo do seu ser. Mais forte que qquer linha, é Deus criador. O Deus da Bíblia. O mesmo que criou o Alexandre. Ele sim conhece o coração  do Alexandre. Falei pq sei o quanto a palavra é poderosa para confortar nossa alma, colocar alívio em nosso ser. O Alexandre precisa de alívio para continuar. Continuar sendo forte até terminar essa batalha. Isso que ele está passando não é para qualquer um. Deus é com vc Alexandre.",0,0,"@ -cq8hc  Ele é quem decide. Ele é forte, mas pode precisar de uma  palavra para acalmar sua alma. O Alexandre foi muito esmagado no mais profundo do seu ser. Mais forte que qquer linha, é Deus criador. O Deus da Bíblia. O mesmo que criou o Alexandre. Ele sim conhece o coração  do Alexandre. Falei pq sei o quanto a palavra é poderosa para confortar nossa alma, colocar alívio em nosso ser. O Alexandre precisa de alívio para continuar. Continuar sendo forte até terminar essa batalha. Isso que ele está passando não é para qualquer um. Deus é com vc Alexandre.",0.029563503,0.27043747901916504,0.029563503,0.0013542175,0.0069185994,0.015568925,comentarios
comentario_2684191,"Se ela quer filho, ainda dá tempo.Ontem assisti um vídeo contando a história da MARAVILHOSA ‘Mônica Bellucci’ e ela teve a 2a filha aos 47-48 anos de idade e amamentava a filha no trailer no set de filmagens.",0,0,"Se ela quer filho, ainda dá tempo.Ontem assisti um vídeo contando a história da MARAVILHOSA ‘Mônica Bellucci’ e ela teve a 2a filha aos 47-48 anos de idade e amamentava a filha no trailer no set de filmagens.",0.008994885,0.2294597625732422,0.0070055793,0.0006246567,0.00092494645,0.008994885,comentarios
comentario_1863387,"@  ué, mas esse sotaque não é exclusivo de Curitiba. Praticamente todo o planalto da região sul fala assim",0,0,"@  ué, mas esse sotaque não é exclusivo de Curitiba. Praticamente todo o planalto da região sul fala assim",0.016210219,0.29589343070983887,0.016210219,0.00057697296,0.0042732526,0.009564889,comentarios
comentario_2798706,Parabéns!! Essa é uma mãe de verdade!! Deus a abençoe!!,0,0,Parabéns!! Essa é uma mãe de verdade!! Deus a abençoe!!,0.006059367,0.2564208507537842,0.005089255,0.0004386902,0.0011099357,0.006059367,comentarios
comentario_2471819,"Nossa com tantas mulheres querendo casar assim e essa sendo tão vulgar, ainda bem que fugiu! Livramento para esse Homem!",1,1,"Nossa com tantas mulheres querendo casar assim e essa sendo tão vulgar, ainda bem que fugiu! Livramento para esse Homem!",0.46923602,0.2799687385559082,0.4013387,0.024725812,0.12735364,0.46923602,comentarios
comentario_1395060,Mulher so da encima do homem quando a conta dele é bem recheada ou seja rico🤦😂😂😂😂😂😂👍,1,1,Mulher so da encima do homem quando a conta dele é bem recheada ou seja rico🤦😂😂😂😂😂😂👍,0.39207554,0.26508259773254395,0.37751234,0.023645958,0.39207554,0.34203702,comentarios
comentario_2180702,"Mano kkkkkkkkkkkk, como ela veio parar aqui, isso claramente é um personagem que ela faz, os vídeos dela são muito bons",0,0,"Mano kkkkkkkkkkkk, como ela veio parar aqui, isso claramente é um personagem que ela faz, os vídeos dela são muito bons",0.12520397,0.25984692573547363,0.12520397,0.0077819824,0.0070665907,0.029053112,comentarios
comentario_413205,E tipo aquilo escolha seu difícil,0,0,E tipo aquilo escolha seu difícil,0.028149333,0.27479052543640137,0.028149333,0.0009775162,0.0015909078,0.01625293,comentarios
comentario_2234818,"Uma vez meu pai foi comprar tenis comigo, e tinham lançado um Le cheval da hora, eu pedi ele disse você vai calçar o que o meu dinheiro der, não o que você quer..",0,0,"Uma vez meu pai foi comprar tenis comigo, e tinham lançado um Le cheval da hora, eu pedi ele disse você vai calçar o que o meu dinheiro der, não o que você quer..",0.021196328,0.2703135013580322,0.021196328,0.0010204315,0.0015354111,0.013858915,comentarios
comentario_2937329,o cara tá preso e ano que vem já é 2025... Façam os cálculos dessa história kkkkkk,0,0,o cara tá preso e ano que vem já é 2025... Façam os cálculos dessa história kkkkkk,0.05651112,0.26317477226257324,0.05651112,0.0020694733,0.0033298072,0.019870255,comentarios
comentario_1463260,"a mulher aponta o cabresto para a esquerda e o cavalo (homem) vai para a direita, é revoltante para as magnânimas como um animal até então subserviente tenha vontade própria.",1,1,"a mulher aponta o cabresto para a esquerda e o cavalo (homem) vai para a direita, é revoltante para as magnânimas como um animal até então subserviente tenha vontade própria.",0.3047732,0.26668667793273926,0.3047732,0.008239746,0.1508922,0.26957804,comentarios
comentario_1931996,Acho que ela criou essa estória para ganhar visualização e passar por coitadinha.,0,1,Acho que ela criou essa estória para ganhar visualização e passar por coitadinha.,0.17285149,0.2398393154144287,0.17285149,0.008163452,0.0050317086,0.061801232,comentarios
comentario_2540974,A única mulher que merece o meu choro é a minha mãe.,0,0,A única mulher que merece o meu choro é a minha mãe.,0.2820025,0.2638375759124756,0.2820025,0.012962224,0.12735364,0.14331897,comentarios
comentario_1665672,Vim pela mãe adotiva di Gustavo que comentou a entrevista.,0,0,Vim pela mãe adotiva di Gustavo que comentou a entrevista.,0.004712734,0.26700758934020996,3.3869463e-05,2.9057264e-06,7.081621e-06,0.004712734,comentarios
comentario_275830,Parabéns!Seu marido é um homem feliz😊,0,0,Parabéns!Seu marido é um homem feliz😊,0.006714871,0.26291394233703613,0.0058432184,0.0004720688,0.0013319228,0.006714871,comentarios
comentario_1167479,Maravilhoso ❤Parabéns pelo conteúdo.👏🏻👏🏻,0,0,Maravilhoso ❤Parabéns pelo conteúdo.👏🏻👏🏻,0.0059121163,0.23714947700500488,0.004523782,0.0006079674,0.0013319228,0.0059121163,comentarios
comentario_2312253,E homem (de valor) não é pra nenhum buraco de esgoto qualquer não☝🏽,1,1,E homem (de valor) não é pra nenhum buraco de esgoto qualquer não☝🏽,0.27412915,0.23995137214660645,0.27412915,0.015157142,0.041261412,0.25602314,comentarios
comentario_189125,"VOCÊ ACHA CORRETO O SER HUMANO SE ALTO FRAGELAR,,VOCÊ ACHA BONITO ESTAS TATUAGENW NO ROSTO DELA,,OU ELA ESTA PRECISANDO DE AJUDA,,ACHO TRISTE,,MUITO TRISTE..",0,0,"VOCÊ ACHA CORRETO O SER HUMANO SE ALTO FRAGELAR,,VOCÊ ACHA BONITO ESTAS TATUAGENW NO ROSTO DELA,,OU ELA ESTA PRECISANDO DE AJUDA,,ACHO TRISTE,,MUITO TRISTE..",0.17025198,0.27289605140686035,0.17025198,0.0063323975,0.0073995716,0.13969865,comentarios
comentario_1918882,Parabéns pelas lindas palavras de Sabedoria minha querida 👏😊a solitude é um prazer 😊,0,0,Parabéns pelas lindas palavras de Sabedoria minha querida 👏😊a solitude é um prazer 😊,0.005570114,0.26329946517944336,0.0031729306,0.00024318695,0.0005480308,0.005570114,comentarios
comentario_2786020,"Mais pelas palavras dele esse laço de amor parece nem existir, as palavras dele dão a entender que ele não tinha um retorno afetivo",0,0,"Mais pelas palavras dele esse laço de amor parece nem existir, as palavras dele dão a entender que ele não tinha um retorno afetivo",0.045625936,0.23499369621276855,0.045625936,0.00096321106,0.0029783275,0.025800243,comentarios
comentario_100190,"Miguel mesmo pontualmente, seria  muito bom!",0,0,"Miguel mesmo pontualmente, seria  muito bom!",0.0072278744,0.27831387519836426,0.0061573703,0.00046014786,0.0012486777,0.0072278744,comentarios
comentario_1223128,"Concordo plenamente com essa moça, hoje em dia as pessoas querem mobiliar casa e ter filhos as custas dos outros. Eu não vou para casamento nem chá de bebê de ninguém, Deus me livre.",0,0,"Concordo plenamente com essa moça, hoje em dia as pessoas querem mobiliar casa e ter filhos as custas dos outros. Eu não vou para casamento nem chá de bebê de ninguém, Deus me livre.",0.05230548,0.2876415252685547,0.05230548,0.0018501282,0.009101473,0.02567133,comentarios
comentario_1623794,Essa daí tá dando todos os sinais ruins,0,1,Essa daí tá dando todos os sinais ruins,0.09915545,0.26468753814697266,0.09915545,0.0018978119,0.002830336,0.04852104,comentarios
comentario_1301478,Se um só trabalha não tem porque a pessoa que fica na casa não querer ajudar seja homem ou mulher. Ela tá parecendo mais filha e ele pai dela.,0,0,Se um só trabalha não tem porque a pessoa que fica na casa não querer ajudar seja homem ou mulher. Ela tá parecendo mais filha e ele pai dela.,0.03192045,0.2743651866912842,0.03192045,0.001335144,0.0065486208,0.02122384,comentarios
comentario_1356486,Golpe aí da evidente. Se o cara cai nele e muito tapado.,0,1,Golpe aí da evidente. Se o cara cai nele e muito tapado.,0.20009702,0.26480937004089355,0.20009702,0.010681152,0.005253696,0.05144889,comentarios
comentario_661971,Qual o motivo da geração Z balançar a cabeça dessa forma enquanto fala ?,0,0,Qual o motivo da geração Z balançar a cabeça dessa forma enquanto fala ?,0.05280026,0.27338385581970215,0.05280026,0.0029945374,0.008768492,0.02708937,comentarios
comentario_2795494,Se ê a gente o cara num presta  é  pilantra  . Eu tô errada aconteceu  .o cadete fez por que tava afim,0,1,Se ê a gente o cara num presta  é  pilantra  . Eu tô errada aconteceu  .o cadete fez por que tava afim,0.24424846,0.27468228340148926,0.22579013,0.005645752,0.007991537,0.24424846,comentarios
comentario_1433900,Aí o cara dar uns pipoco . O cara é taxado como vilão.,0,1,Aí o cara dar uns pipoco . O cara é taxado como vilão.,0.1893425,0.270263671875,0.1893425,0.0052261353,0.00621564,0.15236975,comentarios
comentario_1962269,"Essa aí não dorme com frio nunca, pois está coberta de razão! 😅❤",0,0,"Essa aí não dorme com frio nunca, pois está coberta de razão! 😅❤",0.023906821,0.27771425247192383,0.023906821,0.0008869171,0.002293867,0.015264924,comentarios
comentario_2936862,"Quase todas as mulheres roubaram suas casas dos ex-cônjuges, que na verdade fizeram todo o trabalho duro. Mais mulheres possuem casas do que homens porque as roubaram no divórcio.As mulheres são assertivas nas empresas, podem ser assertivas também no namoro.",1,1,"Quase todas as mulheres roubaram suas casas dos ex-cônjuges, que na verdade fizeram todo o trabalho duro. Mais mulheres possuem casas do que homens porque as roubaram no divórcio.As mulheres são assertivas nas empresas, podem ser assertivas também no namoro.",0.38185352,0.2833216190338135,0.3245134,0.012703998,0.38185352,0.21135417,comentarios
comentario_940933,"Os pontos que a Rita Von Hunty intrepretada pelo Guilherme Terreri, debateu neste podcast, codizem com o fator inegável de que a masculinidade e feminilidade foram algo construído pelo Homem ao redor do mundo através das muitas eras desde a pré-história SIM isso se aplica como a virilidade foi sendo construída nas diferentes culturas do mundo, não acho que em nenhum momento a Rita quis desconstruir algo que existe praticamente de mãos dadas com a humanidade, porem ela quis, sim, realçar que a diversidade de gênero hoje em dia é algo que tem sim suas demandas e prioridade nos meios sociais a partir do momento em que um homem se entenda como uma mulher ou uma mulher que se entenda como um homem e que isso em si não é uma desconstrução da virilidade ou feminilidade são conceitos que se vinculam a uma porcentagem de pessoas que sempre existiram desde lá de trás, porem não era algo debatido, mas hoje isso é! Para as pessoas entenderem e compreenderem que existe e que precisa ser respeitado, AGORA acho um absurdo que isso seja tratado como uma reprogramação mental, sendo que o objetivo não tem nada a ver com isso, esse termo condiz com a forma de qualquer ser humano reprogramar sua mente baseada nas ideias e pensamentos que os limitam dentro do meio em que vivem na tentativa de moldarem sua realidade e o meio em que vivem, isso não está relacionado a questão de gênero ou virilidade, ou seja, esse termo foi muito mal colocado ai meu amigo! Revise, compreenda e reflita!",0,0,"Os pontos que a Rita Von Hunty intrepretada pelo Guilherme Terreri, debateu neste podcast, codizem com o fator inegável de que a masculinidade e feminilidade foram algo construído pelo Homem ao redor do mundo através das muitas eras desde a pré-história SIM isso se aplica como a virilidade foi sendo construída nas diferentes culturas do mundo, não acho que em nenhum momento a Rita quis desconstruir algo que existe praticamente de mãos dadas com a humanidade, porem ela quis, sim, realçar que a diversidade de gênero hoje em dia é algo que tem sim suas demandas e prioridade nos meios sociais a partir do momento em que um homem se entenda como uma mulher ou uma mulher que se entenda como um homem e que isso em si não é uma desconstrução da virilidade ou feminilidade são conceitos que se vinculam a uma porcentagem de pessoas que sempre existiram desde lá de trás, porem não era algo debatido, mas hoje isso é! Para as pessoas entenderem e compreenderem que existe e que precisa ser respeitado, AGORA acho um absurdo que isso seja tratado como uma reprogramação mental, sendo que o objetivo não tem nada a ver com isso, esse termo condiz com a forma de qualquer ser humano reprogramar sua mente baseada nas ideias e pensamentos que os limitam dentro do meio em que vivem na tentativa de moldarem sua realidade e o meio em que vivem, isso não está relacionado a questão de gênero ou virilidade, ou seja, esse termo foi muito mal colocado ai meu amigo! Revise, compreenda e reflita!",0.05651112,0.26740121841430664,0.05651112,0.005455017,0.031464707,0.029714199,comentarios
comentario_1664491,"99,9% são assim ...se por ventura vc for "" bonzinho"" serás esquecido e motivo de chacota....Se for egoísta e der pau e água terás um lugarzinho na mente   Fui❤",1,1,"99,9% são assim ...se por ventura vc for "" bonzinho"" serás esquecido e motivo de chacota....Se for egoísta e der pau e água terás um lugarzinho na mente   Fui❤",0.37751234,0.2801499366760254,0.37751234,0.02406851,0.029402243,0.34782293,comentarios
comentario_3036827,Jesus tá voltando ent vamos buscar mais a ele ele te ama e quer te salvar agora só depende de vc renunciar e se arrepender dos pecados,0,0,Jesus tá voltando ent vamos buscar mais a ele ele te ama e quer te salvar agora só depende de vc renunciar e se arrepender dos pecados,0.015770407,0.2636446952819824,0.015770407,0.00084877014,0.00362579,0.011122898,comentarios
comentario_317559,Não basta estar certo. Tem que parecer que está certo.,0,0,Não basta estar certo. Tem que parecer que está certo.,0.007351146,0.2626526355743408,0.007351146,0.00033140182,0.001276426,0.007132874,comentarios
comentario_1786972,Muitas pessoas não prosperam por esse motivo mesmo. Outros que não prosperam é por falta de oportunidades!,0,0,Muitas pessoas não prosperam por esse motivo mesmo. Outros que não prosperam é por falta de oportunidades!,0.027206551,0.2658576965332031,0.027206551,0.00054597855,0.0025343532,0.017614283,comentarios
comentario_1246687,"Rsrs acho que esse aí gosta é de quiabo, sou cristão e de direita e nunca tive problemas de relacionamento.Pelo jeito o menino só não gosta da fruta e a mãe tá passando um pano.",0,1,"Rsrs acho que esse aí gosta é de quiabo, sou cristão e de direita e nunca tive problemas de relacionamento.Pelo jeito o menino só não gosta da fruta e a mãe tá passando um pano.",0.28312725,0.2779676914215088,0.28312725,0.015221698,0.09080041,0.16795322,comentarios
comentario_423872,Não só por isso por medo de levar processo de assédio pronto falei,0,0,Não só por isso por medo de levar processo de assédio pronto falei,0.10870059,0.26352453231811523,0.10870059,0.0039100647,0.006289636,0.018129934,comentarios
comentario_555952,Cada dia que passa vc fica mais Bonita eu fico mais apaixonado ainda por vc meu amor eu amo muito vc meu amor eu quero casa com vc meu amor ❤️❤️❤️,0,0,Cada dia que passa vc fica mais Bonita eu fico mais apaixonado ainda por vc meu amor eu amo muito vc meu amor eu quero casa com vc meu amor ❤️❤️❤️,0.011560776,0.2389678955078125,0.011560776,0.0009727478,0.0023586133,0.007816878,comentarios
comentario_2410658,"O ambiente propicia pq a maioria das pessoas só não traem por falta de oportunidade com alguém ""interessante""!",0,0,"O ambiente propicia pq a maioria das pessoas só não traem por falta de oportunidade com alguém ""interessante""!",0.013822667,0.29969191551208496,0.013822667,0.00036239624,0.0013504218,0.011046898,comentarios
comentario_1371566,"Meu genro assumiu meu neto de dois anos, que agora tem 19 e tem um menino de 2 anos com minha filha. São muito felizes. Meu neto ama muito mais do que ama o pai biológico e meu genro o ama mais que muitos pais biológicos. Eu e minha esposa amamos e respeitamos muito nosso genro. Não é filho, e relação, laço e amor que contam",0,0,"Meu genro assumiu meu neto de dois anos, que agora tem 19 e tem um menino de 2 anos com minha filha. São muito felizes. Meu neto ama muito mais do que ama o pai biológico e meu genro o ama mais que muitos pais biológicos. Eu e minha esposa amamos e respeitamos muito nosso genro. Não é filho, e relação, laço e amor que contam",0.016838523,0.24907493591308594,0.016838523,0.0012302399,0.0066596144,0.009032886,comentarios
comentario_403737,"Por aí tá cheio de mulheres como essa, dando esse exemplo pra filha seguir o mesmo comportamento.",1,1,"Por aí tá cheio de mulheres como essa, dando esse exemplo pra filha seguir o mesmo comportamento.",0.021314176,0.2502763271331787,0.021314176,0.0009441376,0.0068076057,0.01648093,comentarios
comentario_174595,"Ela nem vergonha tem. Não vale humilhação por nada, muito menos por dinheiro.",1,1,"Ela nem vergonha tem. Não vale humilhação por nada, muito menos por dinheiro.",0.36798462,0.27349424362182617,0.32128486,0.009727478,0.009915425,0.36798462,comentarios
comentario_2841728,"Grande Don Sandro, muito obrigado por este canal, Você está de parabéns pelo conteúdo, Você é um dos poucos produtores de canal, que tem a coragem, audácia  intrepidez, autonomia e moral para falar as verdades que quase ninguém fala.",0,0,"Grande Don Sandro, muito obrigado por este canal, Você está de parabéns pelo conteúdo, Você é um dos poucos produtores de canal, que tem a coragem, audácia  intrepidez, autonomia e moral para falar as verdades que quase ninguém fala.",0.027088705,0.24688386917114258,0.027088705,0.0011825562,0.0032373124,0.01648093,comentarios
comentario_845546,Por isso falo: amor é lorota quem manda é a nota,0,0,Por isso falo: amor é lorota quem manda é a nota,0.085582085,0.26651477813720703,0.085582085,0.0023937225,0.0045137387,0.031917825,comentarios
comentario_1882696,"O cara tinha cabelo, sombrancelha e as pregas, mas ele vendeu sua dignidade por Views e muito dinheiro!",0,1,"O cara tinha cabelo, sombrancelha e as pregas, mas ele vendeu sua dignidade por Views e muito dinheiro!",0.11036996,0.2572178840637207,0.11036996,0.0032424927,0.0071405866,0.06889887,comentarios
comentario_2748577,a mulher é Sub-Five e ainda tá fazendo exigência! essa daí eu não pego nem de graça!..🤣🤣🤣,1,1,a mulher é Sub-Five e ainda tá fazendo exigência! essa daí eu não pego nem de graça!..🤣🤣🤣,0.3286776,0.2912914752960205,0.3286776,0.017416617,0.27510223,0.26957804,comentarios
comentario_2658988,Qual década que estado vai abandonar? Vai ser em pouco tempo? Tomara chega logo o colapso.,0,0,Qual década que estado vai abandonar? Vai ser em pouco tempo? Tomara chega logo o colapso.,0.030034892,0.2668876647949219,0.030034892,0.0011968613,0.0024973555,0.01767874,comentarios
comentario_2590279,Este procedimento não chega a custar nem Rs500 em qq estado do Brasil! Pq ele menciona Rs2.500?,0,0,Este procedimento não chega a custar nem Rs500 em qq estado do Brasil! Pq ele menciona Rs2.500?,0.007987879,0.262378454208374,0.0070055793,0.00024914742,0.00077233027,0.007987879,comentarios
comentario_2061603,"Verdade concordo com vc,se fosse filha minha ela nem estaria na Internet fazendo vídeo porq o celular dela eu iria quebrar na cara dela",1,1,"Verdade concordo com vc,se fosse filha minha ela nem estaria na Internet fazendo vídeo porq o celular dela eu iria quebrar na cara dela",0.47119883,0.2964513301849365,0.47119883,0.34969926,0.036878675,0.2679134,comentarios
comentario_2091903,"Essas colheres que gostam do carrocel não tem jeito! Sempre voltam! não prestam pra nada. O cara corre é risco de dst, humilhações e vexames. Esse gado mereceu se lenhar!!!",1,1,"Essas colheres que gostam do carrocel não tem jeito! Sempre voltam! não prestam pra nada. O cara corre é risco de dst, humilhações e vexames. Esse gado mereceu se lenhar!!!",0.39297962,0.2773895263671875,0.36456755,0.023076924,0.029660052,0.39297962,comentarios
comentario_641555,Só sei q esse cara tá sem moral nenhuma agora,0,1,Só sei q esse cara tá sem moral nenhuma agora,0.37279442,0.2806680202484131,0.3140926,0.005378723,0.00828752,0.37279442,comentarios
comentario_2218448,Uma guerreira dessas não aguentaria 30 segundos na pele de um homem.,1,1,Uma guerreira dessas não aguentaria 30 segundos na pele de um homem.,0.004717113,0.288374662399292,0.00012222458,7.4505806e-08,4.0466407e-06,0.004717113,comentarios
comentario_2533335,Entendemos o que ela quis dizer no vídeo 🤷‍♂️😂,0,0,Entendemos o que ela quis dizer no vídeo 🤷‍♂️😂,0.007151874,0.2633836269378662,0.0068799187,0.0002837181,0.0005572802,0.007151874,comentarios
comentario_2100582,"Hoje em dia pode fazer o que quiser, eles querem se corromper...",0,0,"Hoje em dia pode fazer o que quiser, eles querem se corromper...",0.13041082,0.2855408191680908,0.13041082,0.0028038025,0.007806548,0.082866095,comentarios
comentario_1883789,Homem gosta sim de ouvir eu te amo. O segredo é não banalisar o « eu te amo » mas sim provar o que dizemos com o que fazemos. Homens se convencem do que FAZEMOS e não do que dizemos.,0,0,Homem gosta sim de ouvir eu te amo. O segredo é não banalisar o « eu te amo » mas sim provar o que dizemos com o que fazemos. Homens se convencem do que FAZEMOS e não do que dizemos.,0.05255287,0.2762899398803711,0.05255287,0.0021648407,0.033784978,0.023093075,comentarios
comentario_1418786,"Nenhum chad chega nela,egocêntrica que se acha a mais bonita e acha que todo homem vai querer ela não percebe que talvez ela não seja atraente assim para os caras que ela quer,mais se vitimiza e coloca a culpa nos homens dizendo que não tem mais homens ou que estão afeminados como se ela fosse o centro das atenções e só existisse ela de mulher no mundo,os cara bonitos não estão afeminados, se não estão chegando em vc estão chegando nas outras mais bonitas ou mais novas,abaixe teu ego inflado e aceite a realidade.",1,1,"Nenhum chad chega nela,egocêntrica que se acha a mais bonita e acha que todo homem vai querer ela não percebe que talvez ela não seja atraente assim para os caras que ela quer,mais se vitimiza e coloca a culpa nos homens dizendo que não tem mais homens ou que estão afeminados como se ela fosse o centro das atenções e só existisse ela de mulher no mundo,os cara bonitos não estão afeminados, se não estão chegando em vc estão chegando nas outras mais bonitas ou mais novas,abaixe teu ego inflado e aceite a realidade.",0.41530323,0.2710423469543457,0.36456755,0.02416241,0.10221587,0.41530323,comentarios
comentario_843715,"Foi o que eu fiz!! Aos 23 anos meu filho seguiu seu rumo!! Hoje, é bem sucedido!! Não me arrependo de ter sido a mãe do não!! Não pode, não vai, não tem!! Valeu a pena!!",0,0,"Foi o que eu fiz!! Aos 23 anos meu filho seguiu seu rumo!! Hoje, é bem sucedido!! Não me arrependo de ter sido a mãe do não!! Não pode, não vai, não tem!! Valeu a pena!!",0.014073989,0.27939820289611816,0.014073989,0.00057697296,0.0011561831,0.0105148945,comentarios
comentario_2321754,"""Vou dá pra traficante para ganhar lança de graça"" kk, os cara vai raspar a cabeça dela e espancar ela.",1,1,"""Vou dá pra traficante para ganhar lança de graça"" kk, os cara vai raspar a cabeça dela e espancar ela.",0.56269526,0.27354884147644043,0.56269526,0.31905776,0.12735364,0.3388922,comentarios
comentario_552032,Tem mais! Ser processado pelo o que disse ou fez sem forçar nada ou ser mal interpretado! Cuide-se! Porque a mulherada tá querendo e fuder os homens!,1,1,Tem mais! Ser processado pelo o que disse ou fez sem forçar nada ou ser mal interpretado! Cuide-se! Porque a mulherada tá querendo e fuder os homens!,0.6027529,0.26603221893310547,0.6027529,0.23225488,0.46028158,0.50440645,comentarios
comentario_949224,"Ele é simplesmente abençoado, ganhou a fortuna e se livrou do atraso quase ao mesmo tempo.",0,0,"Ele é simplesmente abençoado, ganhou a fortuna e se livrou do atraso quase ao mesmo tempo.",0.005503614,0.27640366554260254,0.0017985175,8.225441e-05,0.00029367048,0.005503614,comentarios
comentario_1165876,"E voltar com o Miliciano e o Jegues, não,  ",0,0,"E voltar com o Miliciano e o Jegues, não,  ",0.036870047,0.2664377689361572,0.036870047,0.0016593933,0.006881601,0.025026767,comentarios
comentario_2641029,"Quem nasceu pra ser corno, sempre corno",0,1,"Quem nasceu pra ser corno, sempre corno",0.47384647,0.24241161346435547,0.4421347,0.041283876,0.10221587,0.47384647,comentarios
comentario_1505744,"   organico não significa justo... Concordo com a sua crítica, mas ela não invalida a definição proposta pelo cara do vídeoO problema é querer trocar isso por um sistema pior... a melhora gradual na qualidade de vida da população em geral ao longo das décadas e séculos é melhor nesse sistema do que em um sistema totalitário de concentração de poder econômico, cujas tentativas de implementação levaram à fome e à miséria, isso sem entrar no assunto do sofrimento que é ter a liberdade ceifada",0,0,"   organico não significa justo... Concordo com a sua crítica, mas ela não invalida a definição proposta pelo cara do vídeoO problema é querer trocar isso por um sistema pior... a melhora gradual na qualidade de vida da população em geral ao longo das décadas e séculos é melhor nesse sistema do que em um sistema totalitário de concentração de poder econômico, cujas tentativas de implementação levaram à fome e à miséria, isso sem entrar no assunto do sofrimento que é ter a liberdade ceifada",0.13908891,0.2704007625579834,0.13908891,0.004272461,0.035074018,0.061801232,comentarios
comentario_345810,Fez naiir escândalo qdo Wanessa tocou no seu pé..,0,0,Fez naiir escândalo qdo Wanessa tocou no seu pé..,0.11398677,0.2814621925354004,0.11398677,0.0051116943,0.0050317086,0.04969218,comentarios
comentario_2033808,KKK branca de neve do inferno corre vaso isso foi livramento 😂😂😂,1,1,KKK branca de neve do inferno corre vaso isso foi livramento 😂😂😂,0.54823303,0.2946898937225342,0.54823303,0.23225316,0.44690517,0.36365277,comentarios
comentario_191440,Isso daí são tipos de mulher que precisa de atenção dos homens.mulher não precisa disso pra chamar atenção,1,1,Isso daí são tipos de mulher que precisa de atenção dos homens.mulher não precisa disso pra chamar atenção,0.32768643,0.277695894241333,0.27750343,0.016319158,0.32768643,0.16751462,comentarios
comentario_1218870,"Em poucos segundos ela falou tudo, mais tudo mesmo. Parabéns! Realmente a ilusão tá tomando conta da mulherada e o resultado disso é número avassalador de mães solteiras.",1,1,"Em poucos segundos ela falou tudo, mais tudo mesmo. Parabéns! Realmente a ilusão tá tomando conta da mulherada e o resultado disso é número avassalador de mães solteiras.",0.23451406,0.23554325103759766,0.23451406,0.009918213,0.11047905,0.16831873,comentarios
comentario_1875415,8 pra cima a digissima vai buscar o cara em casa,1,0,8 pra cima a digissima vai buscar o cara em casa,0.15987846,0.2788245677947998,0.15987846,0.0074005127,0.011617327,0.03599453,comentarios
