id_video_anonimizado,text,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem,unified_label,original_label_column,threshold_aplicado,pred_label
video_17438,"PAGAR UMA GP É MAIS BARATO! Por que os Homens preferem sair com GP? ✅👉  Se você gostou do meu conteúdo e quer ajudar o Canal, faça a sua doação aqui: 👇👇👇 (Vai me ajudar muito 🙏)https://livepix.gg/fabricioacunha✅👉 SERVIÇOS E CURSOS: Acesse o link abaixo 👇👇👇https://papodehomem.my.canva.site/fabricio✅👉 CURSO DE SEDUÇÃO [APRENDA A ARTE DA SEDUÇÃO] Acesse o link abaixo 👇👇👇https://payment.ticto.app/OADA42DF7✅👉RECONQUISTE A SUA EX DE VOLTAAcesse o link abaixo 👇👇👇https://payment.ticto.app/O42378241Hoje em dia, cada vez mais homens estão preferindo pagar garotas de programa (GP) do que tentar um relacionamento com mulheres normais. Isso acontece porque as mulheres modernas estão exigindo cada vez mais, querendo que o homem pague tudo, banque saídas caras e, no final, não querem se envolver de verdade. O custo emocional, financeiro e psicológico de um namoro se tornou alto demais para o homem médio. Muitos homens perceberam que pagar uma profissional é mais barato, mais objetivo e, principalmente, livre de problemas e cobranças. Neste vídeo, eu mostro a realidade sem filtros: por que tantos homens estão fugindo dos relacionamentos e preferindo investir em si mesmos ou simplesmente resolver suas necessidades de forma direta, sem ser explorado ou humilhado.",1,1,"PAGAR UMA GP É MAIS BARATO! Por que os Homens preferem sair com GP? ✅👉  Se você gostou do meu conteúdo e quer ajudar o Canal, faça a sua doação aqui: 👇👇👇 (Vai me ajudar muito 🙏)https://livepix.gg/fabricioacunha✅👉 SERVIÇOS E CURSOS: Acesse o link abaixo 👇👇👇https://papodehomem.my.canva.site/fabricio✅👉 CURSO DE SEDUÇÃO [APRENDA A ARTE DA SEDUÇÃO] Acesse o link abaixo 👇👇👇https://payment.ticto.app/OADA42DF7✅👉RECONQUISTE A SUA EX DE VOLTAAcesse o link abaixo 👇👇👇https://payment.ticto.app/O42378241Hoje em dia, cada vez mais homens estão preferindo pagar garotas de programa (GP) do que tentar um relacionamento com mulheres normais. Isso acontece porque as mulheres modernas estão exigindo cada vez mais, querendo que o homem pague tudo, banque saídas caras e, no final, não querem se envolver de verdade. O custo emocional, financeiro e psicológico de um namoro se tornou alto demais para o homem médio. Muitos homens perceberam que pagar uma profissional é mais barato, mais objetivo e, principalmente, livre de problemas e cobranças. Neste vídeo, eu mostro a realidade sem filtros: por que tantos homens estão fugindo dos relacionamentos e preferindo investir em si mesmos ou simplesmente resolver suas necessidades de forma direta, sem ser explorado ou humilhado.",0.075294,0.0873146057128906,0.075294,0.0076675415,0.021585498,0.021868404,videos_toxicidade,1,final_toxicidade,0.2,0
video_17439,"JOB PRIMA RICA DANDO CONSELHOS FINANCEIROS! Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre JOB PRIMA RICA DANDO CONSELHOS FINANCEIROS!. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;",1,0,"JOB PRIMA RICA DANDO CONSELHOS FINANCEIROS! Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre JOB PRIMA RICA DANDO CONSELHOS FINANCEIROS!. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;",0.04785245,0.0868611335754394,0.04785245,0.004425049,0.0102854045,0.016100928,videos_toxicidade,0,final_toxicidade,0.2,0
video_1745,"COMO SABER SE ELA É UMA MULHER DE BAIXO VALOR (LISTA altamente CANCELÁVEL) ⚜️ Você sabia que temos uma clube de assinatura reunindo o melhor do desenvolvimento pessoal masculino? Entre agora e faça parte do Conselho: https://bit.ly/49X2GXo⚜️ Deseja encontrar o seu propósito e encontrar sentido em tudo o que faz? Conheça as aulas de nosso curso Vocação e através deste conhecimento dê significado a sua vida. → https://bit.ly/3qw7PUk📚 Livros que indico• A História da Virilidade ➽ https://amzn.to/3QJBEs0• O Código dos Homens ➽ https://amzn.to/3JVDGD6• Disciplina é Liberdade ➽ https://amzn.to/3QmTXDz• Responsabilidade Extrema ➽ https://amzn.to/3pgHxRI• Hábitos Atômicos ➽ https://amzn.to/3SMBlyt• A Coragem de Não Agradar ➽ https://amzn.to/3B6IPnY• A Arte de Fazer Acontencer➽ https://amzn.to/3B7sL5D• Como Fazer Amigos E Influenciar Pessoas ➽ https://amzn.to/3qJmpVj• A Educação Da Vontade ➽ https://amzn.to/3DhWQSJ• A Vida Intelectual ➽ https://amzn.to/3QwDrQA• Como Ler Livros ➽ https://amzn.to/3Qpumt2• Como Estudar E Como Aprender ➽ https://amzn.to/3RJmpQE• O Ego É o Seu Inimigo ➽ https://amzn.to/3eC5eCe• A Arte De Viver Melhor ➽ https://amzn.to/3U8ua4y🎥 Ferramentas De Estudo:• Kindle 10a. geração ➽ https://amzn.to/3AknDvB• Caderno Preto Minimalista ➽ https://amzn.to/3xaI643• Bloco Notas Rápidas ➽ https://amzn.to/3AVkbXq🎥 Equipamentos que uso:• Webcam Logitech C920: https://amzn.to/3QGFP7X• Microfone Fifine K669B: https://amzn.to/3QlZHxj• Microfone lapela ECMLV1: https://amzn.to/3SMHhro• Monitor LG 24ML600M: https://amzn.to/3w3omyD• Ring Light 6 Polegadas 36: https://amzn.to/3PrLjm2• HD Externo 1TB USB 3.0 Seagate: https://amzn.to/3A1oRe2• Braço Articulado: https://amzn.to/3bQalxq• Bastão De Luz Brastoy: https://amzn.to/3QIWrfu★ Vitrine Completa de indicações: https://amzn.to/45ziGLW📲 Redes sociais:◼️ Telegram: https://t.me/projetoconselho◼️ Instagram: https://www.instagram.com/projetoconselho◼️ Twitter: https://twitter.com/projetoconselho✂️ Canal secundário: https://www.youtube.com/ ⭐ Quer conversar comigo?Traga suas questões, agende uma consultoria online: ➤ https://bit.ly/3QZ6Cjp◼️ Contato comercial E PIX ◼️➤ contatoprojetoconselho .com--  --  --  --  --  --  --  --  --  --  --  --  --  --  --  --Sobre o canal:Bem-vindo ao Projeto Conselho, espaço de desenvolvimento pessoal masculino e inteligência emocional com o intuito de te ajudar a se tornar um homem melhor. Esse é o meu maior objetivo.",1,1,"COMO SABER SE ELA É UMA MULHER DE BAIXO VALOR (LISTA altamente CANCELÁVEL) ⚜️ Você sabia que temos uma clube de assinatura reunindo o melhor do desenvolvimento pessoal masculino? Entre agora e faça parte do Conselho: https://bit.ly/49X2GXo⚜️ Deseja encontrar o seu propósito e encontrar sentido em tudo o que faz? Conheça as aulas de nosso curso Vocação e através deste conhecimento dê significado a sua vida. → https://bit.ly/3qw7PUk📚 Livros que indico• A História da Virilidade ➽ https://amzn.to/3QJBEs0• O Código dos Homens ➽ https://amzn.to/3JVDGD6• Disciplina é Liberdade ➽ https://amzn.to/3QmTXDz• Responsabilidade Extrema ➽ https://amzn.to/3pgHxRI• Hábitos Atômicos ➽ https://amzn.to/3SMBlyt• A Coragem de Não Agradar ➽ https://amzn.to/3B6IPnY• A Arte de Fazer Acontencer➽ https://amzn.to/3B7sL5D• Como Fazer Amigos E Influenciar Pessoas ➽ https://amzn.to/3qJmpVj• A Educação Da Vontade ➽ https://amzn.to/3DhWQSJ• A Vida Intelectual ➽ https://amzn.to/3QwDrQA• Como Ler Livros ➽ https://amzn.to/3Qpumt2• Como Estudar E Como Aprender ➽ https://amzn.to/3RJmpQE• O Ego É o Seu Inimigo ➽ https://amzn.to/3eC5eCe• A Arte De Viver Melhor ➽ https://amzn.to/3U8ua4y🎥 Ferramentas De Estudo:• Kindle 10a. geração ➽ https://amzn.to/3AknDvB• Caderno Preto Minimalista ➽ https://amzn.to/3xaI643• Bloco Notas Rápidas ➽ https://amzn.to/3AVkbXq🎥 Equipamentos que uso:• Webcam Logitech C920: https://amzn.to/3QGFP7X• Microfone Fifine K669B: https://amzn.to/3QlZHxj• Microfone lapela ECMLV1: https://amzn.to/3SMHhro• Monitor LG 24ML600M: https://amzn.to/3w3omyD• Ring Light 6 Polegadas 36: https://amzn.to/3PrLjm2• HD Externo 1TB USB 3.0 Seagate: https://amzn.to/3A1oRe2• Braço Articulado: https://amzn.to/3bQalxq• Bastão De Luz Brastoy: https://amzn.to/3QIWrfu★ Vitrine Completa de indicações: https://amzn.to/45ziGLW📲 Redes sociais:◼️ Telegram: https://t.me/projetoconselho◼️ Instagram: https://www.instagram.com/projetoconselho◼️ Twitter: https://twitter.com/projetoconselho✂️ Canal secundário: https://www.youtube.com/ ⭐ Quer conversar comigo?Traga suas questões, agende uma consultoria online: ➤ https://bit.ly/3QZ6Cjp◼️ Contato comercial E PIX ◼️➤ contatoprojetoconselho .com--  --  --  --  --  --  --  --  --  --  --  --  --  --  --  --Sobre o canal:Bem-vindo ao Projeto Conselho, espaço de desenvolvimento pessoal masculino e inteligência emocional com o intuito de te ajudar a se tornar um homem melhor. Esse é o meu maior objetivo.",0.1100022,0.1033687591552734,0.1100022,0.015092585,0.09410924,0.06669625,videos_toxicidade,1,final_toxicidade,0.2,0
video_1747,"O TRISTE FIM DO JOGADOR ROBERTO CARLOS (Tenebroso) Compre na Growth e use o cupom CONSELHO:https://www.gsuplementos.com.br/Junte-se ao Conselho, transforme seus hábitos: https://bit.ly/49X2GXoEntre na imersão Vocação e dê sentido a sua vida: https://bit.ly/3qw7PUk📚 Livros que recomendo:Como aprende melhor: https://amzn.to/4cU0VKOProdutividade e pessoas: https://amzn.to/4g4oPWPComo dominar a mente: https://amzn.to/4g5m4EFRelacionamentos: https://amzn.to/4cU1jJgFicções clássicas para homens: https://amzn.to/3AY1u8YFicções para seu filho homem: https://amzn.to/3XoXSpv🎥 Ferramentas De Estudo:Samsung Galaxy Book3: https://amzn.to/3yS6TOyKindle Oasis 8GB: https://amzn.to/3z45l3YCaderno Preto Minimalista ➽ https://amzn.to/3xaI643Bloco Notas Rápidas ➽ https://amzn.to/3AVkbXq🎥 Equipamentos que uso:• Webcam Logitech C920: https://amzn.to/3QGFP7X• Microfone Fifine K669B: https://amzn.to/3QlZHxj• Microfone lapela ECMLV1: https://amzn.to/3SMHhro• Monitor LG 24ML600M: https://amzn.to/3w3omyD• Ring Light 6 Polegadas 36: https://amzn.to/3PrLjm2• HD Externo 1TB USB 3.0 Seagate: https://amzn.to/3A1oRe2• Braço Articulado: https://amzn.to/3bQalxq• Bastão De Luz Brastoy: https://amzn.to/3QIWrfu★ Vitrine Completa de indicações: https://amzn.to/45ziGLW📲 Redes sociais:◼️ Telegram: https://t.me/projetoconselho◼️ Instagram: https://www.instagram.com/projetoconselho◼️ Twitter: https://twitter.com/projetoconselho✂️ Canal secundário: https://www.youtube.com/ ⭐ Quer conversar comigo?Traga suas questões, agende uma consultoria online: ➤ https://bit.ly/3QZ6Cjp◼️ Contato comercial E PIX ◼️➤ contatoprojetoconselho .com--  --  --  --  --  --  --  --  --  --  --  --  --  --  --  --Sobre o canal:Bem-vindo ao Projeto Conselho, espaço de desenvolvimento pessoal masculino e inteligência emocional com o intuito de te ajudar a se tornar um homem melhor. Esse é o meu maior objetivo.",0,0,"O TRISTE FIM DO JOGADOR ROBERTO CARLOS (Tenebroso) Compre na Growth e use o cupom CONSELHO:https://www.gsuplementos.com.br/Junte-se ao Conselho, transforme seus hábitos: https://bit.ly/49X2GXoEntre na imersão Vocação e dê sentido a sua vida: https://bit.ly/3qw7PUk📚 Livros que recomendo:Como aprende melhor: https://amzn.to/4cU0VKOProdutividade e pessoas: https://amzn.to/4g4oPWPComo dominar a mente: https://amzn.to/4g5m4EFRelacionamentos: https://amzn.to/4cU1jJgFicções clássicas para homens: https://amzn.to/3AY1u8YFicções para seu filho homem: https://amzn.to/3XoXSpv🎥 Ferramentas De Estudo:Samsung Galaxy Book3: https://amzn.to/3yS6TOyKindle Oasis 8GB: https://amzn.to/3z45l3YCaderno Preto Minimalista ➽ https://amzn.to/3xaI643Bloco Notas Rápidas ➽ https://amzn.to/3AVkbXq🎥 Equipamentos que uso:• Webcam Logitech C920: https://amzn.to/3QGFP7X• Microfone Fifine K669B: https://amzn.to/3QlZHxj• Microfone lapela ECMLV1: https://amzn.to/3SMHhro• Monitor LG 24ML600M: https://amzn.to/3w3omyD• Ring Light 6 Polegadas 36: https://amzn.to/3PrLjm2• HD Externo 1TB USB 3.0 Seagate: https://amzn.to/3A1oRe2• Braço Articulado: https://amzn.to/3bQalxq• Bastão De Luz Brastoy: https://amzn.to/3QIWrfu★ Vitrine Completa de indicações: https://amzn.to/45ziGLW📲 Redes sociais:◼️ Telegram: https://t.me/projetoconselho◼️ Instagram: https://www.instagram.com/projetoconselho◼️ Twitter: https://twitter.com/projetoconselho✂️ Canal secundário: https://www.youtube.com/ ⭐ Quer conversar comigo?Traga suas questões, agende uma consultoria online: ➤ https://bit.ly/3QZ6Cjp◼️ Contato comercial E PIX ◼️➤ contatoprojetoconselho .com--  --  --  --  --  --  --  --  --  --  --  --  --  --  --  --Sobre o canal:Bem-vindo ao Projeto Conselho, espaço de desenvolvimento pessoal masculino e inteligência emocional com o intuito de te ajudar a se tornar um homem melhor. Esse é o meu maior objetivo.",0.0063348687,0.0823185443878173,0.0035813276,0.00064849854,0.000707584,0.0063348687,videos_toxicidade,0,final_toxicidade,0.2,0
video_1748,Vamos falar como está a geração de hoje 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,Vamos falar como está a geração de hoje 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.07450261,0.1022477149963378,0.07450261,0.0060653687,0.010803374,0.01838776,videos_toxicidade,0,final_toxicidade,0.2,0
video_1750,AS MULHERES ADMIRAM HOMENS QUE MORAM SOZINHOS #relacionamento #namoro #casamentonapraia #casal #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem,0,0,AS MULHERES ADMIRAM HOMENS QUE MORAM SOZINHOS #relacionamento #namoro #casamentonapraia #casal #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem,0.013445686,0.0942809581756591,0.013445686,0.002193451,0.006770608,0.011654901,videos_toxicidade,0,final_toxicidade,0.2,0
video_17503,"ELA SÓ QUERIA UMA ALIANÇA NO DEDO QUASE FIQUEI EMOCIONADO! CONFIA MIQUEINHA, CONFIA QUE VAI DÁ BOM! seja bem vindo a mais um vídeo do canal, hoje vamos falar, sobre ELA SÓ QUERIA UMA ALIANÇA NO DEDO QUASE FIQUEI EMOCIONADO! CONFIA MIQUEINHA, CONFIA QUE VAI DÁ BOM! não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo. vamos começar;",0,1,"ELA SÓ QUERIA UMA ALIANÇA NO DEDO QUASE FIQUEI EMOCIONADO! CONFIA MIQUEINHA, CONFIA QUE VAI DÁ BOM! seja bem vindo a mais um vídeo do canal, hoje vamos falar, sobre ELA SÓ QUERIA UMA ALIANÇA NO DEDO QUASE FIQUEI EMOCIONADO! CONFIA MIQUEINHA, CONFIA QUE VAI DÁ BOM! não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo. vamos começar;",0.11078331,0.0861885547637939,0.11078331,0.009307861,0.010729378,0.023028618,videos_toxicidade,1,final_toxicidade,0.2,0
video_17504,"COMO FAZER A SUA EX SE ARREPENDER #relacionamento #seducao THIAGO REDPILL E MARI VABO – REAL PODCAST OFICIAL #197 Canal: Real Podcast Oficial- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 👑 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa. "" ⚜️ Aprenda os segredos da conquista, desenvolva sua confiança e se torne o homem que as mulheres desejam. ✅️ Com dicas práticas e estratégias comprovadas, e um passo a passo para se tornar o verdadeiro protagonista de sua jornada amorosa. 🔥 Liberte o seu potencial e conquiste o coração das mulheres com o Método Alpha. Chegou a hora de se destacar!"" Instagram:   Tik Tok:  #desenvolvimentomasculino #seducao #homemdealtovalor",0,1,"COMO FAZER A SUA EX SE ARREPENDER #relacionamento #seducao THIAGO REDPILL E MARI VABO – REAL PODCAST OFICIAL #197 Canal: Real Podcast Oficial- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 👑 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa. "" ⚜️ Aprenda os segredos da conquista, desenvolva sua confiança e se torne o homem que as mulheres desejam. ✅️ Com dicas práticas e estratégias comprovadas, e um passo a passo para se tornar o verdadeiro protagonista de sua jornada amorosa. 🔥 Liberte o seu potencial e conquiste o coração das mulheres com o Método Alpha. Chegou a hora de se destacar!"" Instagram:   Tik Tok:  #desenvolvimentomasculino #seducao #homemdealtovalor",0.02343543,0.0461187362670898,0.02343543,0.0034332275,0.006030651,0.012148905,videos_toxicidade,1,final_toxicidade,0.2,0
video_17558,O HOMEM PRECISA SABER SEPARAR AS COISAS Priscilla Andrade - Por isso você NÃO é VALORIZADA... | #260Episódio completo: https://www.youtube.com/watch?v=myHZhN3Xr6s&t=1074sCanal: PAPO MILGRAUhttps://www.youtube.com/ Canal FilhasdeEva por Priscilla Andrade:https://www.youtube.com/ - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 👑 Deixe o seu like e comentário!📕 Aprenda como conquistar qualquer mulher. Acesse o link: https://bit.ly/47tJ0bQ - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 👑 Deixe o seu like e comentário!- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram:   Tik Tok:   - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - #desenvolvimentomasculino #seducao #homemdealtovalor #relacionamento,0,0,O HOMEM PRECISA SABER SEPARAR AS COISAS Priscilla Andrade - Por isso você NÃO é VALORIZADA... | #260Episódio completo: https://www.youtube.com/watch?v=myHZhN3Xr6s&t=1074sCanal: PAPO MILGRAUhttps://www.youtube.com/ Canal FilhasdeEva por Priscilla Andrade:https://www.youtube.com/ - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 👑 Deixe o seu like e comentário!📕 Aprenda como conquistar qualquer mulher. Acesse o link: https://bit.ly/47tJ0bQ - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 👑 Deixe o seu like e comentário!- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram:   Tik Tok:   - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - #desenvolvimentomasculino #seducao #homemdealtovalor #relacionamento,0.14429577,0.090411901473999,0.14429577,0.013155893,0.044870727,0.045593183,videos_toxicidade,0,final_toxicidade,0.2,0
video_17563,"NO XADREZ A RAINHA TEM LIBERDADE DE MOVIVENTO SABE POR QUÊ! VEJA ESSE VÍDEO! #memes #humor #redpil Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;NO XADREZ A RAINHA TEM LIBERDADE DE MOVIVENTO SABE POR QUÊ! VEJA ESSE VÍDEO!",0,0,"NO XADREZ A RAINHA TEM LIBERDADE DE MOVIVENTO SABE POR QUÊ! VEJA ESSE VÍDEO! #memes #humor #redpil Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;NO XADREZ A RAINHA TEM LIBERDADE DE MOVIVENTO SABE POR QUÊ! VEJA ESSE VÍDEO!",0.103494145,0.0971994400024414,0.103494145,0.0090789795,0.023193322,0.022319598,videos_toxicidade,0,final_toxicidade,0.2,0
video_17584,"[NÃO FAÇA ISSO] ""OI LINDA"" Não Vai Funcionar! Como Abordar Mulheres no Instagram! ✅👉  Se você gostou do meu conteúdo e quer ajudar o Canal, faça a sua doação aqui: 👇👇👇 (Vai me ajudar muito 🙏)https://livepix.gg/fabricioacunha✅👉 SERVIÇOS E CURSOS: Acesse o link abaixo 👇👇👇https://papodehomem.my.canva.site/fabricio✅👉 CURSO DE SEDUÇÃO [APRENDA A ARTE DA SEDUÇÃO] Acesse o link abaixo 👇👇👇https://payment.ticto.app/OADA42DF7✅👉RECONQUISTE A SUA EX DE VOLTAAcesse o link abaixo 👇👇👇https://payment.ticto.app/O42378241No vídeo de hoje, Fabrício Acunha fala sobre os erros comuns que os homens cometem ao abordar mulheres no Instagram e como isso pode prejudicar suas chances de sucesso. Muitas vezes, os homens iniciam conversas com mensagens superficiais, como “Oi Gata” ou “Oi Linda”, sem saber que essas abordagens não são eficazes e acabam afastando as mulheres ao invés de atrair.Fabrício explica a importância de criar uma primeira impressão positiva nas redes sociais e dá dicas práticas de como fazer seu Instagram se tornar mais atraente e interessante para as mulheres. Ele fala sobre como personalizar a abordagem e como ser mais autêntico e interessante nas interações, evitando clichês e abordagens genéricas.O vídeo também ensina como melhorar seu perfil no Instagram para refletir sua personalidade, destacar suas qualidades e atrair mais atenção das mulheres. Fabrício compartilha estratégias sobre o tipo de conteúdo que deve ser postado, como interagir de forma mais envolvente com mulheres e criar uma conexão genuína através da sua presença online.Assista ao vídeo completo para aprender a criar uma abordagem mais eficaz no Instagram e como tornar o seu perfil mais atraente para que as mulheres que você deseja se sintam motivadas a responder suas mensagens. Não se esqueça de deixar seu like, compartilhar com os amigos e se inscrever no canal para mais dicas sobre como melhorar sua vida social e relacionamentos!",0,0,"[NÃO FAÇA ISSO] ""OI LINDA"" Não Vai Funcionar! Como Abordar Mulheres no Instagram! ✅👉  Se você gostou do meu conteúdo e quer ajudar o Canal, faça a sua doação aqui: 👇👇👇 (Vai me ajudar muito 🙏)https://livepix.gg/fabricioacunha✅👉 SERVIÇOS E CURSOS: Acesse o link abaixo 👇👇👇https://papodehomem.my.canva.site/fabricio✅👉 CURSO DE SEDUÇÃO [APRENDA A ARTE DA SEDUÇÃO] Acesse o link abaixo 👇👇👇https://payment.ticto.app/OADA42DF7✅👉RECONQUISTE A SUA EX DE VOLTAAcesse o link abaixo 👇👇👇https://payment.ticto.app/O42378241No vídeo de hoje, Fabrício Acunha fala sobre os erros comuns que os homens cometem ao abordar mulheres no Instagram e como isso pode prejudicar suas chances de sucesso. Muitas vezes, os homens iniciam conversas com mensagens superficiais, como “Oi Gata” ou “Oi Linda”, sem saber que essas abordagens não são eficazes e acabam afastando as mulheres ao invés de atrair.Fabrício explica a importância de criar uma primeira impressão positiva nas redes sociais e dá dicas práticas de como fazer seu Instagram se tornar mais atraente e interessante para as mulheres. Ele fala sobre como personalizar a abordagem e como ser mais autêntico e interessante nas interações, evitando clichês e abordagens genéricas.O vídeo também ensina como melhorar seu perfil no Instagram para refletir sua personalidade, destacar suas qualidades e atrair mais atenção das mulheres. Fabrício compartilha estratégias sobre o tipo de conteúdo que deve ser postado, como interagir de forma mais envolvente com mulheres e criar uma conexão genuína através da sua presença online.Assista ao vídeo completo para aprender a criar uma abordagem mais eficaz no Instagram e como tornar o seu perfil mais atraente para que as mulheres que você deseja se sintam motivadas a responder suas mensagens. Não se esqueça de deixar seu like, compartilhar com os amigos e se inscrever no canal para mais dicas sobre como melhorar sua vida social e relacionamentos!",0.09958932,0.0616922378540039,0.09958932,0.010986328,0.019776696,0.021675033,videos_toxicidade,0,final_toxicidade,0.2,0
