id_comentario_anonimizado,comentario,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem,unified_label,original_label_column,threshold_aplicado,pred_label
comentario_1334663,"Homem hj para sobreviver no mercado da mídia tem que ""desconstruir"" caras ganham grana, mas vivem como vermes..dependentes emocionais!",0,1,"Homem hj para sobreviver no mercado da mídia tem que ""desconstruir"" caras ganham grana, mas vivem como vermes..dependentes emocionais!",0.40243408,0.1016488075256347,0.36095104,0.017029278,0.06158508,0.40243408,comentarios_misoginia,0,final_misoginia,0.2,1
comentario_2587524,Qual o @ deata moça? Alguem sabe?,0,0,Qual o @ deata moça? Alguem sabe?,0.024849601,0.0889899730682373,0.024849601,0.0016403198,0.0042547537,0.012186904,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2473019,"Pior que ela tem razão se não for fazer bem feito melhor não fazer, eu no caso só teria limpado o peixe e assado, o problema é que os caras  querem agradar de mais kkkkk",0,0,"Pior que ela tem razão se não for fazer bem feito melhor não fazer, eu no caso só teria limpado o peixe e assado, o problema é que os caras  querem agradar de mais kkkkk",0.07687678,0.0901141166687011,0.07687678,0.0033569336,0.0044767405,0.02425329,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_710195,Nem vcs mulheres entendem vcs !,1,1,Nem vcs mulheres entendem vcs !,0.3388922,0.0793623924255371,0.32919475,0.016706496,0.25140062,0.3388922,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_1028395,Eu também perdi o meu faz um mês só para nós ajudar e dar forças para superar ❤ tanto coisa,0,0,Eu também perdi o meu faz um mês só para nós ajudar e dar forças para superar ❤ tanto coisa,0.010555492,0.0817823410034179,0.010555492,0.00068187714,0.0027008436,0.0072088744,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2541569,"Uai, eu falo os dois se sinto os dois",0,0,"Uai, eu falo os dois se sinto os dois",0.015770407,0.0740697383880615,0.015770407,0.000872612,0.0024233595,0.008348881,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2289059,Cada dia que passa vejo que relacionamento e pura merda! Mulher ta cada dia mais sebosas,1,1,Cada dia que passa vejo que relacionamento e pura merda! Mulher ta cada dia mais sebosas,0.6852916,0.0675694942474365,0.6852916,0.41034412,0.5135796,0.6261769,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_2277299,"O cara que se submete a isso já tá morto moralmente. 1 chutando pica de tabela do outro, cada um pegando um tikin de doença do outro, tá maluco!😮😂😂😂",0,1,"O cara que se submete a isso já tá morto moralmente. 1 chutando pica de tabela do outro, cada um pegando um tikin de doença do outro, tá maluco!😮😂😂😂",0.43296707,0.0795257091522216,0.3977292,0.028730227,0.034558404,0.43296707,comentarios_misoginia,0,final_misoginia,0.2,1
comentario_2766509,Hoje não vale mais a pena casar.,0,0,Hoje não vale mais a pena casar.,0.0059358664,0.1087989807128906,0.0026074578,0.00014901161,0.00061046466,0.0059358664,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1702363,@  vc SÓ acusa aquilo que pode fazer. Conheço o seu tipo,0,1,@  vc SÓ acusa aquilo que pode fazer. Conheço o seu tipo,0.14256015,0.0854148864746093,0.14256015,0.0023174286,0.003884775,0.0654725,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2688404,"A pergunta quer ajuda?!Já manda quero aí,  você já mete ajuda é pagar tudo.Pronto.Sem Ego ferido❤😅",0,0,"A pergunta quer ajuda?!Já manda quero aí,  você já mete ajuda é pagar tudo.Pronto.Sem Ego ferido❤😅",0.1537979,0.10984468460083,0.1537979,0.0028038025,0.0033298072,0.09124154,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_109577,Imagina voce entra em um relacionamento  e digníssima larga essa pedrada eu terminaria na hora,0,0,Imagina voce entra em um relacionamento  e digníssima larga essa pedrada eu terminaria na hora,0.15987846,0.0467586517333984,0.15987846,0.009536743,0.0068446035,0.03070583,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1301478,Se um só trabalha não tem porque a pessoa que fica na casa não querer ajudar seja homem ou mulher. Ela tá parecendo mais filha e ele pai dela.,0,0,Se um só trabalha não tem porque a pessoa que fica na casa não querer ajudar seja homem ou mulher. Ela tá parecendo mais filha e ele pai dela.,0.031684756,0.0961525440216064,0.031684756,0.0013446808,0.0065856185,0.021159383,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2015123,Deixa ele ficar na ilusão da black pill man,0,0,Deixa ele ficar na ilusão da black pill man,0.15656179,0.0953679084777832,0.15656179,0.0077819824,0.10221587,0.06634661,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_691261,"Quando é parceria tudo bem, ambos trabalham e cresce. Mas quando é um ou outro que é como ela disse, fica difícil, afinal o que tem de pessoas( homens e mulheres) sugadores, narcisistas etc....",0,0,"Quando é parceria tudo bem, ambos trabalham e cresce. Mas quando é um ou outro que é como ela disse, fica difícil, afinal o que tem de pessoas( homens e mulheres) sugadores, narcisistas etc....",0.42881694,0.0954079627990722,0.37751234,0.023076924,0.10815793,0.42881694,comentarios_misoginia,0,final_misoginia,0.2,1
comentario_35704,"Cara, eu acho um saco esse papo de questionar o Arthur sobre Ucrânia. Ele praticou corrupção? Caçaram o cara por achar mulher bonita ou zoar com amigos situaçoes descontraidas? O cara é uma pessoa normal, uma pessoa comum, não é um robô.",0,0,"Cara, eu acho um saco esse papo de questionar o Arthur sobre Ucrânia. Ele praticou corrupção? Caçaram o cara por achar mulher bonita ou zoar com amigos situaçoes descontraidas? O cara é uma pessoa normal, uma pessoa comum, não é um robô.",0.17198499,0.0815913677215576,0.17198499,0.0038337708,0.023193322,0.10294484,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2620062,"Uma conhecida casou com um cara mais de 50 mais velho, depois de 20 anos ele morreu, agora ela casou com o filho dele. 😂😂😂",0,0,"Uma conhecida casou com um cara mais de 50 mais velho, depois de 20 anos ele morreu, agora ela casou com o filho dele. 😂😂😂",0.05304765,0.0871143341064453,0.05304765,0.0032043457,0.007214582,0.019934712,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1721083,"esse trio foi absurdo e não vai ter igual, eram como Pelé, Garrincha e Didi.",0,0,"esse trio foi absurdo e não vai ter igual, eram como Pelé, Garrincha e Didi.",0.32682732,0.0426204204559326,0.32289913,0.0059127808,0.013043936,0.32682732,comentarios_misoginia,0,final_misoginia,0.2,1
comentario_1239180,Vi um comentário dizendo que foi o dono do restaurante aue fez um perfio falso pra fazer ela pagar 😂  (isso é resenha),0,0,Vi um comentário dizendo que foi o dono do restaurante aue fez um perfio falso pra fazer ela pagar 😂  (isso é resenha),0.10566349,0.0551648139953613,0.10566349,0.002412796,0.004421244,0.03335018,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1664491,"99,9% são assim ...se por ventura vc for "" bonzinho"" serás esquecido e motivo de chacota....Se for egoísta e der pau e água terás um lugarzinho na mente   Fui❤",1,1,"99,9% são assim ...se por ventura vc for "" bonzinho"" serás esquecido e motivo de chacota....Se for egoísta e der pau e água terás um lugarzinho na mente   Fui❤",0.37751234,0.1019668579101562,0.37751234,0.02406851,0.029402243,0.34782293,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_1550797,PERGUNTA 🙋 : EU ENTENDI ERRADO OU ELE DISSE NA CARA QUE ELA NÃO VALIA NADA ?? 😮😊😇🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1,1,PERGUNTA 🙋 : EU ENTENDI ERRADO OU ELE DISSE NA CARA QUE ELA NÃO VALIA NADA ?? 😮😊😇🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,0.1883923,0.081500768661499,0.1883923,0.0076675415,0.0071775843,0.06564732,comentarios_misoginia,1,final_misoginia,0.2,0
comentario_1187089,Eu diria pra ele anotar a placa!! 😂😂😂,0,0,Eu diria pra ele anotar a placa!! 😂😂😂,0.022256956,0.0839066505432128,0.022256956,0.0008678436,0.0015631594,0.012072904,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_403737,"Por aí tá cheio de mulheres como essa, dando esse exemplo pra filha seguir o mesmo comportamento.",1,1,"Por aí tá cheio de mulheres como essa, dando esse exemplo pra filha seguir o mesmo comportamento.",0.021314176,0.0860469341278076,0.021314176,0.0009441376,0.0068076057,0.01648093,comentarios_misoginia,1,final_misoginia,0.2,0
comentario_1810680,Único lugar que eu vi a mulher perder foi onde eu trabalhava que os caras pegavam as mulheres e a patroa mandava as mulheres embora 😂 por que ela tinha sido traída umas 200x pelo marido aí ela pegou ranço de mulher infiel .... ela é uma mulher Maravilhosa de respeito a patroa de bom coração ❤ não estou pagando pau pra mulheres mais ela ajudou muita gente e não defendia mulheres na empresa ela mandava embora 😂 !,1,0,Único lugar que eu vi a mulher perder foi onde eu trabalhava que os caras pegavam as mulheres e a patroa mandava as mulheres embora 😂 por que ela tinha sido traída umas 200x pelo marido aí ela pegou ranço de mulher infiel .... ela é uma mulher Maravilhosa de respeito a patroa de bom coração ❤ não estou pagando pau pra mulheres mais ela ajudou muita gente e não defendia mulheres na empresa ela mandava embora 😂 !,0.4269174,0.1030597686767578,0.4269174,0.06488878,0.23239216,0.34203702,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_2658988,Qual década que estado vai abandonar? Vai ser em pouco tempo? Tomara chega logo o colapso.,0,0,Qual década que estado vai abandonar? Vai ser em pouco tempo? Tomara chega logo o colapso.,0.029917045,0.0773122310638427,0.029917045,0.0011873245,0.0024788564,0.017356457,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2038707,"Mano vc precisa de ganhar um prémio papo 10 kkkkkkkkkk vc transcendeu mano parabéns, vc disse tudo.",0,0,"Mano vc precisa de ganhar um prémio papo 10 kkkkkkkkkk vc transcendeu mano parabéns, vc disse tudo.",0.17198499,0.1078104972839355,0.17198499,0.008468628,0.0047172266,0.07491849,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_696674,"chama o Rui costa pimenta do pcp, melhor analise geopolitica do mundo",0,0,"chama o Rui costa pimenta do pcp, melhor analise geopolitica do mundo",0.08241652,0.1025185585021972,0.08241652,0.0017738342,0.0053276913,0.045593183,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2634342,Se vc fica em casa o dia todo esperando a mulher se prostituir é porque vc é gigolo,1,1,Se vc fica em casa o dia todo esperando a mulher se prostituir é porque vc é gigolo,0.48141238,0.0536637306213378,0.48141238,0.16960317,0.17226285,0.47020787,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_1424267,"A punhe..., é literalmente um quebra galho, para quem não tem uma ""parceira"" disponível no momento. Resumindo é o famoso quebra galho.",1,1,"A punhe..., é literalmente um quebra galho, para quem não tem uma ""parceira"" disponível no momento. Resumindo é o famoso quebra galho.",0.2854903,0.0913879871368408,0.2854903,0.019095084,0.0103594,0.083359696,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_2425357,Isso aí se chama prostituta. A pessoa não faz nada e exige que o homem ganha bem pra sustentala. Deve ser bem pesado carregar essa mala sem alça,1,1,Isso aí se chama prostituta. A pessoa não faz nada e exige que o homem ganha bem pra sustentala. Deve ser bem pesado carregar essa mala sem alça,0.42568782,0.096271276473999,0.42568782,0.040387187,0.14875233,0.41767508,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_641555,Só sei q esse cara tá sem moral nenhuma agora,0,1,Só sei q esse cara tá sem moral nenhuma agora,0.37279442,0.0867156982421875,0.3140926,0.005378723,0.00828752,0.37279442,comentarios_misoginia,0,final_misoginia,0.2,1
comentario_2876248,😳😳😳....Cara não dá para acreditar nisso...nada é o suficiente...🤦🤦🤦.... lamentável...,0,0,😳😳😳....Cara não dá para acreditar nisso...nada é o suficiente...🤦🤦🤦.... lamentável...,0.058737632,0.0853595733642578,0.058737632,0.001411438,0.0013596712,0.026444806,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_878348,Sempre tive ótimas experiências todas as vezes q precisei do SUS. Acho q depende de onde a pessoa mora. Tenho plano de saúde e já marquei consulta em novembro pra ser atendida em fevereiro. Acho q tudo depende...,0,0,Sempre tive ótimas experiências todas as vezes q precisei do SUS. Acho q depende de onde a pessoa mora. Tenho plano de saúde e já marquei consulta em novembro pra ser atendida em fevereiro. Acho q tudo depende...,0.0059643667,0.0643215179443359,0.0038326487,0.00030755997,0.00089719804,0.0059643667,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2684335,"Nenhum é melhor q o outro, fraco nesse video ai é so questão de percepção",0,0,"Nenhum é melhor q o outro, fraco nesse video ai é so questão de percepção",0.05824285,0.0796735286712646,0.05824285,0.001335144,0.004180758,0.03070583,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1198239,Realmente.. Ainda tentou.. Chegou pra dizendo que não dá mais... É tchau e benção 😂😂,0,0,Realmente.. Ainda tentou.. Chegou pra dizendo que não dá mais... É tchau e benção 😂😂,0.032156147,0.0810117721557617,0.032156147,0.00074863434,0.0011654325,0.021675033,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1061734,"A mulher fica mal-acostumadaem ter tudo no seu controlecom as mãos na rédea o tempo todo.Só que ela não sabe que éuma ditadura de curta duração no máximo 12 anos (18 a 30). Após esse prazo, ela percebe que já não está mais no topo da lista pois vê ao seu lado recém-chegadas novinhas. Só então, reconhecem quedeveriam ter sido sabias a tempo no valor do relacionamentoantes de agora apenas lhes restar ir pra vitrine da liquidação.",1,1,"A mulher fica mal-acostumadaem ter tudo no seu controlecom as mãos na rédea o tempo todo.Só que ela não sabe que éuma ditadura de curta duração no máximo 12 anos (18 a 30). Após esse prazo, ela percebe que já não está mais no topo da lista pois vê ao seu lado recém-chegadas novinhas. Só então, reconhecem quedeveriam ter sido sabias a tempo no valor do relacionamentoantes de agora apenas lhes restar ir pra vitrine da liquidação.",0.20265625,0.0833456516265869,0.20265625,0.014898917,0.17459276,0.1640896,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_406194,Minha mãe ia fazer eu comer a embalagem tbm kkkk A bicha era bruta kkk,0,1,Minha mãe ia fazer eu comer a embalagem tbm kkkk A bicha era bruta kkk,0.83334327,0.0506002902984619,0.83334327,0.45895407,0.54151535,0.7344449,comentarios_misoginia,0,final_misoginia,0.2,1
comentario_985771,Tanta idiotice!!! Homem virou virgens?! 😂,0,1,Tanta idiotice!!! Homem virou virgens?! 😂,0.4986907,0.083226203918457,0.47119883,0.023106033,0.06658725,0.4986907,comentarios_misoginia,0,final_misoginia,0.2,1
comentario_2918937,"@  Pior é que na maioria dos casos, quem escolhe a mulher ruím são eles mesmos. Igual a mulher que quebra a cara com homem, sendo que foi ela quem escolheu o homem ao qual hoje ela mesma reclama.",1,1,"@  Pior é que na maioria dos casos, quem escolhe a mulher ruím são eles mesmos. Igual a mulher que quebra a cara com homem, sendo que foi ela quem escolheu o homem ao qual hoje ela mesma reclama.",0.32397532,0.0465044975280761,0.32397532,0.015609037,0.28034934,0.26957804,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_2988718,"Quem sabe ela nao consiga uma.mukher que traga muito mais que essa cesta que ele esta levando, uma que ira edificar a sua cs.",1,0,"Quem sabe ela nao consiga uma.mukher que traga muito mais que essa cesta que ele esta levando, uma que ira edificar a sua cs.",0.25462922,0.0624923706054687,0.25462922,0.016060932,0.0233943,0.16266862,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_696747,"MUITO BOM!FALTOU UMA ORIENTAÇÃO QUE PASSO PARA MINHAS FILHAS, NÃO TIRAR O OLHO DO COPO QUE BEBE, PREFERÊNCIA BEBER NA GARRAFA E SEMPRE UTILIZAR A TAMPA.",0,0,"MUITO BOM!FALTOU UMA ORIENTAÇÃO QUE PASSO PARA MINHAS FILHAS, NÃO TIRAR O OLHO DO COPO QUE BEBE, PREFERÊNCIA BEBER NA GARRAFA E SEMPRE UTILIZAR A TAMPA.",0.050573748,0.1058239936828613,0.050573748,0.0025177002,0.0029043318,0.01648093,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2915460,Nao Foi não. Ela tá mais que certa.,0,0,Nao Foi não. Ela tá mais que certa.,0.007132874,0.0877859592437744,0.006785673,0.00033855438,0.0008000787,0.007132874,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_21918,Satanás anda ao derredor... o fim dos tempos,0,0,Satanás anda ao derredor... o fim dos tempos,0.20242359,0.0851209163665771,0.20242359,0.010910034,0.01274247,0.07428485,comentarios_misoginia,0,final_misoginia,0.2,1
comentario_2729587,Oxe tiveram tiveram mais de 12 e agora querem um... abraçaaa fias,0,0,Oxe tiveram tiveram mais de 12 e agora querem um... abraçaaa fias,0.028385026,0.0998876094818115,0.028385026,0.0013637543,0.0032928092,0.017356457,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2294748,"É só pegarmos os textos antigos das regiões e dos filósofos , os textos são unânimes em nos dizer que mulheres nunca gostaram dos homens . Platão em plena Grécia patriarcal não se casou. Imagina nós que vivemos neste lixo de sistema matriarcal opressor , dá o que pensar !!! As mulheres são interesseiras , só querem o nosso 💰 e nos torturar psicologicamente.",1,1,"É só pegarmos os textos antigos das regiões e dos filósofos , os textos são unânimes em nos dizer que mulheres nunca gostaram dos homens . Platão em plena Grécia patriarcal não se casou. Imagina nós que vivemos neste lixo de sistema matriarcal opressor , dá o que pensar !!! As mulheres são interesseiras , só querem o nosso 💰 e nos torturar psicologicamente.",0.4139151,0.0937678813934326,0.4013387,0.032316983,0.4139151,0.40975618,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_1616180,"E o casal la na frente, - amor esse carro ai atrás da gente - só esperar eles anunciarem o assalto 😂😂😂😂",0,0,"E o casal la na frente, - amor esse carro ai atrás da gente - só esperar eles anunciarem o assalto 😂😂😂😂",0.11202335,0.1024022102355957,0.11202335,0.0064086914,0.0056236745,0.02283525,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_252604,"Se filho cuidasse de mães e pais,  aqui em Portugal não havia tanto idoso largado em asilos. O problema é que vcs se acham imprescindíveis demais.  Acorda",0,1,"Se filho cuidasse de mães e pais,  aqui em Portugal não havia tanto idoso largado em asilos. O problema é que vcs se acham imprescindíveis demais.  Acorda",0.115658075,0.0617296695709228,0.115658075,0.0036621094,0.033269364,0.07270074,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2337390,"Tem que dar valor no que crecem maravilhoso  o sr da Havan 😂😂😂 vao bolaonariatas .O pt não  ganhou as eleições  ai so por isso nao esta sendo ajudados por eles ,porque o exercito  era pra ter ajudado ,a recuperar  so que nao deixaram",0,1,"Tem que dar valor no que crecem maravilhoso  o sr da Havan 😂😂😂 vao bolaonariatas .O pt não  ganhou as eleições  ai so por isso nao esta sendo ajudados por eles ,porque o exercito  era pra ter ajudado ,a recuperar  so que nao deixaram",0.1996317,0.061274766921997,0.1996317,0.0063705444,0.035074018,0.16802633,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1966649,Realmente ia ser dificil essa historia ser aceita por outros cara ouvindos em tantos detalhes e nao ouvir uma piadinha.,0,0,Realmente ia ser dificil essa historia ser aceita por outros cara ouvindos em tantos detalhes e nao ouvir uma piadinha.,0.016838523,0.1174077987670898,0.016838523,0.0005221367,0.0011191851,0.011008898,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1241217,"Mulher nao presta cara , e o pior , tudo que elas falam e inventam todo mundo acredita isso que é a merda",1,1,"Mulher nao presta cara , e o pior , tudo que elas falam e inventam todo mundo acredita isso que é a merda",0.7252971,0.0652563571929931,0.7252971,0.35368225,0.55803186,0.6120431,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_1789259,40 anos no carrossel até encontrar o coitado do príncipe 😂,1,1,40 anos no carrossel até encontrar o coitado do príncipe 😂,0.2854835,0.0792558193206787,0.2854835,0.013672344,0.012541492,0.06921569,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_309924,Comhecam tantas coisa m saia comprida que o cara levou para o motel e depois casou com a que vestida roupa curta,1,1,Comhecam tantas coisa m saia comprida que o cara levou para o motel e depois casou com a que vestida roupa curta,0.085582085,0.0857026576995849,0.085582085,0.0030517578,0.0058086636,0.032248367,comentarios_misoginia,1,final_misoginia,0.2,0
comentario_1869710,"Eu, eu sou o Senhor, e além de mim não há Salvador. ✨Isaías 43:11",0,0,"Eu, eu sou o Senhor, e além de mim não há Salvador. ✨Isaías 43:11",0.014827953,0.04327392578125,0.014827953,0.00078201294,0.0050317086,0.008044879,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_408638,Enfim alguém falando a verdade,0,0,Enfim alguém falando a verdade,0.0067623714,0.08099365234375,0.005906049,0.00039100647,0.0010128163,0.0067623714,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1460561,Gosta de beijar vai trabalhar em novela ninguém abraça assim pra dançar como ela estava com ele,0,0,Gosta de beijar vai trabalhar em novela ninguém abraça assim pra dançar como ela estava com ele,0.103060275,0.0638153553009033,0.103060275,0.002861023,0.005105704,0.057890166,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2669763,"Concordo, não tenho amizade com homem e meu esposo não coloca ninguém dentro da nossa casa, graças a Deus",0,0,"Concordo, não tenho amizade com homem e meu esposo não coloca ninguém dentro da nossa casa, graças a Deus",0.11057663,0.1076991558074951,0.11057663,0.004119873,0.04796442,0.026444806,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_388601,"Excelente podcast.O Júnior está, cada vez, mais preparado e capacitado na condução.O Flávio é de uma inteligência aprazível Quanto à menção sobre o caso do Champinha, que foi um contraponto para o Flávio se apartar da esquerda, é acintoso o que o pai da vítima disse em entrevistas.A hipocrisia da esquerda é ignóbil, penso que todos que defendem um bandido poderiam levá-lo para a sua custódia e responsabilidade.",0,1,"Excelente podcast.O Júnior está, cada vez, mais preparado e capacitado na condução.O Flávio é de uma inteligência aprazível Quanto à menção sobre o caso do Champinha, que foi um contraponto para o Flávio se apartar da esquerda, é acintoso o que o pai da vítima disse em entrevistas.A hipocrisia da esquerda é ignóbil, penso que todos que defendem um bandido poderiam levá-lo para a sua custódia e responsabilidade.",0.31740165,0.0772078037261962,0.2763787,0.0051879883,0.033784978,0.31740165,comentarios_misoginia,0,final_misoginia,0.2,1
comentario_3032836,Hoje em dia inventaram um monte de nomes diferentes para prostituta.,1,0,Hoje em dia inventaram um monte de nomes diferentes para prostituta.,0.1013248,0.1016812324523925,0.1013248,0.009422302,0.009249465,0.04442204,comentarios_misoginia,1,final_misoginia,0.2,0
comentario_1936038,Logo vai ter Pensão para as Samambaias.😂🤡,0,0,Logo vai ter Pensão para as Samambaias.😂🤡,0.061444655,0.0817759037017822,0.061444655,0.0032424927,0.012541492,0.029604018,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2461465,Boa sorte pra conseguir um homem assim fia 😂😂😂,0,0,Boa sorte pra conseguir um homem assim fia 😂😂😂,0.034513097,0.093757152557373,0.034513097,0.0017929077,0.0031263188,0.018645585,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1076543,"Na teórica e lindo, na prática e conta bancária, grita feministas uau.",0,0,"Na teórica e lindo, na prática e conta bancária, grita feministas uau.",0.15711457,0.1036820411682128,0.15711457,0.010528564,0.10221587,0.08582769,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_883142,"@  Bem lembrado. Os garotões que iniciam a vida aos 40, 50 ou 80 ignoram isso. Acham que é só atrair uma mulher 30, 40 ou 50 anos maos jovem com a beleza e virilidade que só um garotão em estágio avançado pode ter, e serão felizes para sempre, com sua prole saudável e numerosa. Desconhecem também que muitas mulheres têm menopausa em torno dos 60 anos, como é o caso da minha avó, as irmãs da minha avó, minha mãe e minha bisavó, ou se seja, as mulheres da família que já entraram na menopausa. Minha bisavó teve a última filha com mais de 50, minha avó teve a última filha com 46. Até para criar falácias é difícil, para quem não busca conhecer o assunto.",0,0,"@  Bem lembrado. Os garotões que iniciam a vida aos 40, 50 ou 80 ignoram isso. Acham que é só atrair uma mulher 30, 40 ou 50 anos maos jovem com a beleza e virilidade que só um garotão em estágio avançado pode ter, e serão felizes para sempre, com sua prole saudável e numerosa. Desconhecem também que muitas mulheres têm menopausa em torno dos 60 anos, como é o caso da minha avó, as irmãs da minha avó, minha mãe e minha bisavó, ou se seja, as mulheres da família que já entraram na menopausa. Minha bisavó teve a última filha com mais de 50, minha avó teve a última filha com 46. Até para criar falácias é difícil, para quem não busca conhecer o assunto.",0.13214645,0.0772991180419921,0.13214645,0.0033569336,0.055218685,0.06564732,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2261964,Ainda tem Mulher usando seus Neurônios que bom que nem Tudo tá Perdido ainda tem Gente Decente em meio a tanta Sacanagem 🤔,1,1,Ainda tem Mulher usando seus Neurônios que bom que nem Tudo tá Perdido ainda tem Gente Decente em meio a tanta Sacanagem 🤔,0.3388922,0.0461707115173339,0.30464804,0.015479924,0.099899694,0.3388922,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_1915926,"Kkkkkkkkkk Red pil é meu zovu, muito baba ovo desse charlatã 😂",0,1,"Kkkkkkkkkk Red pil é meu zovu, muito baba ovo desse charlatã 😂",0.5130944,0.0863997936248779,0.48021027,0.12019568,0.044870727,0.5130944,comentarios_misoginia,0,final_misoginia,0.2,1
comentario_66922,Se  um cara te toca eu ve arrebento ele deixo nao fica em paz mais é isso mesmo se cuida   voce e jovem  estude e na hora certa DEUS MAIS TO FALANDONDE  IHREJA NAO TWM GENTE BOA FORA DA IGREJA AS VEZES MELHOR DO QUE OS QUE TA NA IGREJA ENTAO NA HORA CERRA ELE COLOCA UMA PESSOA NO SEU CAMINHO POR HOEA ISSO MESMO SE CUIDE  BEM PRONTO GAROTA !,0,1,Se  um cara te toca eu ve arrebento ele deixo nao fica em paz mais é isso mesmo se cuida   voce e jovem  estude e na hora certa DEUS MAIS TO FALANDONDE  IHREJA NAO TWM GENTE BOA FORA DA IGREJA AS VEZES MELHOR DO QUE OS QUE TA NA IGREJA ENTAO NA HORA CERRA ELE COLOCA UMA PESSOA NO SEU CAMINHO POR HOEA ISSO MESMO SE CUIDE  BEM PRONTO GAROTA !,0.2853768,0.0477662086486816,0.2853768,0.023076924,0.13805299,0.21836096,comentarios_misoginia,0,final_misoginia,0.2,1
comentario_165537,Logo mais o gosverno vai regulamentar essa profissão pra poder recolher INSS.Só falta definir a idade e o tempo de contribuição pra se aposentar.,0,0,Logo mais o gosverno vai regulamentar essa profissão pra poder recolher INSS.Só falta definir a idade e o tempo de contribuição pra se aposentar.,0.007892879,0.1012718677520752,0.0068485034,0.00034093857,0.0013041744,0.007892879,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1063482,"Acho que eu sou um viajante do futuro. Nunca fui em balada, nunca fiquei bebado e nunca fui um apaixonado por essas patifarias de festas relacionadas à libertinagem 😅As MOLIÉRES na verdade amam um ønlyfans, um vibradorzinho rosa 🩷 e com uns gemidos falsos e orgasmos intermináveis arrancam da maneira mais fácil do mundo o Níquel 🪙 dos homens emocionados ávidos por uma imagem de carne mijada.",1,1,"Acho que eu sou um viajante do futuro. Nunca fui em balada, nunca fiquei bebado e nunca fui um apaixonado por essas patifarias de festas relacionadas à libertinagem 😅As MOLIÉRES na verdade amam um ønlyfans, um vibradorzinho rosa 🩷 e com uns gemidos falsos e orgasmos intermináveis arrancam da maneira mais fácil do mundo o Níquel 🪙 dos homens emocionados ávidos por uma imagem de carne mijada.",0.48021027,0.0856096744537353,0.48021027,0.34927294,0.10221587,0.3388922,comentarios_misoginia,1,final_misoginia,0.2,1
